"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-11-09"
"China","Beijing Municipality",945,7,164,9,929,"2020-11-09"
"China","Chongqing Municipality",589,3,1,6,580,"2020-11-09"
"China","Fujian Province",456,36,3,1,419,"2020-11-09"
"China","Gansu province",180,2,0,2,176,"2020-11-09"
"China","Guangdong Province",1949,37,14,8,1904,"2020-11-09"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-11-09"
"China","Guizhou Province",147,0,0,2,145,"2020-11-09"
"China","Hainan Province",171,0,0,6,165,"2020-11-09"
"China","Hebei Province",373,6,0,6,361,"2020-11-09"
"China","Heilongjiang Province",949,1,394,13,935,"2020-11-09"
"China","Henan Province",1286,6,0,22,1258,"2020-11-09"
"China","Hong Kong Special Administrative Region",5380,127,176,107,5146,"2020-11-09"
"China","Hubei Province",68147,8,0,4512,63627,"2020-11-09"
"China","Hunan Province",1020,1,0,4,1015,"2020-11-09"
"China","Inner Mongolia Autonomous Region",305,32,34,1,272,"2020-11-09"
"China","Jiangsu Province",675,9,3,0,666,"2020-11-09"
"China","Jiangxi Province",935,0,0,1,934,"2020-11-09"
"China","Jilin Province",157,0,19,2,155,"2020-11-09"
"China","Liaoning Province",285,4,0,2,279,"2020-11-09"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-11-09"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-11-09"
"China","Qinghai Province",18,0,0,0,18,"2020-11-09"
"China","Shaanxi Province",478,41,1,3,434,"2020-11-09"
"China","Shandong Province",848,2,14,7,839,"2020-11-09"
"China","Shanghai Municipality",1254,104,393,7,1143,"2020-11-09"
"China","Shanxi Province",218,5,64,0,213,"2020-11-09"
"China","Sichuan Province",773,43,14,3,727,"2020-11-09"
"China","Taiwan Province",578,45,431,7,526,"2020-11-09"
"China","Tianjin Municipality",276,10,50,3,263,"2020-11-09"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-11-09"
"China","Xinjiang Uygur Autonomous Region",980,59,0,3,918,"2020-11-09"
"China","Yunnan Province",214,4,0,2,208,"2020-11-09"
"China","Zhejiang Province",1290,10,3,1,1279,"2020-11-09"
