"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-26"
"China","Beijing Municipality",940,3,164,9,928,"2020-10-26"
"China","Chongqing Municipality",589,4,1,6,579,"2020-10-26"
"China","Fujian Province",430,19,3,1,410,"2020-10-26"
"China","Gansu province",170,0,0,2,168,"2020-10-26"
"China","Guangdong Province",1908,35,14,8,1865,"2020-10-26"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-26"
"China","Guizhou Province",147,0,0,2,145,"2020-10-26"
"China","Hainan Province",171,0,0,6,165,"2020-10-26"
"China","Hebei Province",369,4,0,6,359,"2020-10-26"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-26"
"China","Henan Province",1283,4,0,22,1257,"2020-10-26"
"China","Hong Kong Special Administrative Region",5303,148,176,105,5050,"2020-10-26"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-26"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-26"
"China","Inner Mongolia Autonomous Region",277,9,34,1,267,"2020-10-26"
"China","Jiangsu Province",670,5,3,0,665,"2020-10-26"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-26"
"China","Jilin Province",157,0,19,2,155,"2020-10-26"
"China","Liaoning Province",283,9,0,2,272,"2020-10-26"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-26"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-26"
"China","Qinghai Province",18,0,0,0,18,"2020-10-26"
"China","Shaanxi Province",444,24,1,3,417,"2020-10-26"
"China","Shandong Province",845,10,14,7,828,"2020-10-26"
"China","Shanghai Municipality",1139,87,393,7,1045,"2020-10-26"
"China","Shanxi Province",212,7,64,0,205,"2020-10-26"
"China","Sichuan Province",734,29,14,3,702,"2020-10-26"
"China","Taiwan Province",550,41,431,7,502,"2020-10-26"
"China","Tianjin Municipality",260,12,50,3,245,"2020-10-26"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-26"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-26"
"China","Yunnan Province",211,3,0,2,206,"2020-10-26"
"China","Zhejiang Province",1283,3,3,1,1279,"2020-10-26"
