"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,0,0,6,987,"2021-01-14"
"China","Beijing Municipality",998,38,164,9,951,"2021-01-14"
"China","Chongqing Municipality",590,0,1,6,584,"2021-01-14"
"China","Fujian Province",529,29,3,1,499,"2021-01-14"
"China","Gansu province",182,0,0,2,180,"2021-01-14"
"China","Guangdong Province",2078,42,14,8,2028,"2021-01-14"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2021-01-14"
"China","Guizhou Province",147,0,0,2,145,"2021-01-14"
"China","Hainan Province",171,0,0,6,165,"2021-01-14"
"China","Hebei Province",796,423,0,6,367,"2021-01-14"
"China","Heilongjiang Province",1028,65,394,13,950,"2021-01-14"
"China","Henan Province",1302,7,0,22,1273,"2021-01-14"
"China","Hong Kong Special Administrative Region",9385,640,176,161,8584,"2021-01-14"
"China","Hubei Province",68149,0,0,4512,63637,"2021-01-14"
"China","Hunan Province",1022,1,0,4,1017,"2021-01-14"
"China","Inner Mongolia Autonomous Region",366,15,34,1,350,"2021-01-14"
"China","Jiangsu Province",687,3,3,0,684,"2021-01-14"
"China","Jiangxi Province",935,0,0,1,934,"2021-01-14"
"China","Jilin Province",157,0,19,2,155,"2021-01-14"
"China","Liaoning Province",396,51,0,2,343,"2021-01-14"
"China","Macao Special Administrative Region",46,0,9,0,46,"2021-01-14"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2021-01-14"
"China","Qinghai Province",18,0,0,0,18,"2021-01-14"
"China","Shaanxi Province",524,21,1,3,500,"2021-01-14"
"China","Shandong Province",864,4,14,7,853,"2021-01-14"
"China","Shanghai Municipality",1573,89,393,7,1477,"2021-01-14"
"China","Shanxi Province",227,3,64,0,224,"2021-01-14"
"China","Sichuan Province",857,14,14,3,840,"2021-01-14"
"China","Taiwan Province",842,104,431,7,731,"2021-01-14"
"China","Tianjin Municipality",324,17,50,3,304,"2021-01-14"
"China","Tibet Autonomous Region",1,0,0,0,1,"2021-01-14"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2021-01-14"
"China","Yunnan Province",231,10,0,2,219,"2021-01-14"
"China","Zhejiang Province",1308,11,3,1,1296,"2021-01-14"
