"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2020-12-31"
"China","Beijing Municipality",982,30,164,9,943,"2020-12-31"
"China","Chongqing Municipality",590,0,1,6,584,"2020-12-31"
"China","Fujian Province",512,24,3,1,487,"2020-12-31"
"China","Gansu province",182,0,0,2,180,"2020-12-31"
"China","Guangdong Province",2044,28,14,8,2008,"2020-12-31"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-31"
"China","Guizhou Province",147,0,0,2,145,"2020-12-31"
"China","Hainan Province",171,0,0,6,165,"2020-12-31"
"China","Hebei Province",373,0,0,6,367,"2020-12-31"
"China","Heilongjiang Province",964,9,394,13,942,"2020-12-31"
"China","Henan Province",1299,7,0,22,1270,"2020-12-31"
"China","Hong Kong Special Administrative Region",8846,885,176,148,7813,"2020-12-31"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-31"
"China","Hunan Province",1021,1,0,4,1016,"2020-12-31"
"China","Inner Mongolia Autonomous Region",364,23,34,1,340,"2020-12-31"
"China","Jiangsu Province",684,2,3,0,682,"2020-12-31"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-31"
"China","Jilin Province",157,0,19,2,155,"2020-12-31"
"China","Liaoning Province",347,58,0,2,287,"2020-12-31"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-31"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-31"
"China","Qinghai Province",18,0,0,0,18,"2020-12-31"
"China","Shaanxi Province",506,13,1,3,490,"2020-12-31"
"China","Shandong Province",862,8,14,7,847,"2020-12-31"
"China","Shanghai Municipality",1511,99,393,7,1405,"2020-12-31"
"China","Shanxi Province",224,3,64,0,221,"2020-12-31"
"China","Sichuan Province",853,33,14,3,817,"2020-12-31"
"China","Taiwan Province",799,121,431,7,671,"2020-12-31"
"China","Tianjin Municipality",309,6,50,3,300,"2020-12-31"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-31"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-31"
"China","Yunnan Province",229,13,0,2,214,"2020-12-31"
"China","Zhejiang Province",1306,12,3,1,1293,"2020-12-31"
