"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2021-01-10"
"China","Beijing Municipality",995,38,164,9,948,"2021-01-10"
"China","Chongqing Municipality",590,0,1,6,584,"2021-01-10"
"China","Fujian Province",520,24,3,1,495,"2021-01-10"
"China","Gansu province",182,0,0,2,180,"2021-01-10"
"China","Guangdong Province",2067,37,14,8,2022,"2021-01-10"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2021-01-10"
"China","Guizhou Province",147,0,0,2,145,"2021-01-10"
"China","Hainan Province",171,0,0,6,165,"2021-01-10"
"China","Hebei Province",512,139,0,6,367,"2021-01-10"
"China","Heilongjiang Province",971,9,394,13,949,"2021-01-10"
"China","Henan Province",1301,6,0,22,1273,"2021-01-10"
"China","Hong Kong Special Administrative Region",9211,680,176,157,8374,"2021-01-10"
"China","Hubei Province",68149,0,0,4512,63637,"2021-01-10"
"China","Hunan Province",1022,1,0,4,1017,"2021-01-10"
"China","Inner Mongolia Autonomous Region",366,17,34,1,348,"2021-01-10"
"China","Jiangsu Province",687,3,3,0,684,"2021-01-10"
"China","Jiangxi Province",935,0,0,1,934,"2021-01-10"
"China","Jilin Province",157,0,19,2,155,"2021-01-10"
"China","Liaoning Province",386,72,0,2,312,"2021-01-10"
"China","Macao Special Administrative Region",46,0,9,0,46,"2021-01-10"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2021-01-10"
"China","Qinghai Province",18,0,0,0,18,"2021-01-10"
"China","Shaanxi Province",521,21,1,3,497,"2021-01-10"
"China","Shandong Province",864,5,14,7,852,"2021-01-10"
"China","Shanghai Municipality",1558,105,393,7,1446,"2021-01-10"
"China","Shanxi Province",225,2,64,0,223,"2021-01-10"
"China","Sichuan Province",857,24,14,3,830,"2021-01-10"
"China","Taiwan Province",828,101,431,7,720,"2021-01-10"
"China","Tianjin Municipality",316,10,50,3,303,"2021-01-10"
"China","Tibet Autonomous Region",1,0,0,0,1,"2021-01-10"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2021-01-10"
"China","Yunnan Province",230,9,0,2,219,"2021-01-10"
"China","Zhejiang Province",1306,9,3,1,1296,"2021-01-10"
