"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,1,0,6,985,"2020-11-12"
"China","Beijing Municipality",947,7,164,9,931,"2020-11-12"
"China","Chongqing Municipality",589,1,1,6,582,"2020-11-12"
"China","Fujian Province",460,39,3,1,420,"2020-11-12"
"China","Gansu province",180,2,0,2,176,"2020-11-12"
"China","Guangdong Province",1956,30,14,8,1918,"2020-11-12"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-11-12"
"China","Guizhou Province",147,0,0,2,145,"2020-11-12"
"China","Hainan Province",171,0,0,6,165,"2020-11-12"
"China","Hebei Province",373,6,0,6,361,"2020-11-12"
"China","Heilongjiang Province",949,0,394,13,936,"2020-11-12"
"China","Henan Province",1286,5,0,22,1259,"2020-11-12"
"China","Hong Kong Special Administrative Region",5430,152,176,108,5170,"2020-11-12"
"China","Hubei Province",68147,8,0,4512,63627,"2020-11-12"
"China","Hunan Province",1020,1,0,4,1015,"2020-11-12"
"China","Inner Mongolia Autonomous Region",306,31,34,1,274,"2020-11-12"
"China","Jiangsu Province",676,10,3,0,666,"2020-11-12"
"China","Jiangxi Province",935,0,0,1,934,"2020-11-12"
"China","Jilin Province",157,0,19,2,155,"2020-11-12"
"China","Liaoning Province",286,4,0,2,280,"2020-11-12"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-11-12"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-11-12"
"China","Qinghai Province",18,0,0,0,18,"2020-11-12"
"China","Shaanxi Province",482,45,1,3,434,"2020-11-12"
"China","Shandong Province",848,0,14,7,841,"2020-11-12"
"China","Shanghai Municipality",1268,104,393,7,1157,"2020-11-12"
"China","Shanxi Province",218,5,64,0,213,"2020-11-12"
"China","Sichuan Province",782,48,14,3,731,"2020-11-12"
"China","Taiwan Province",589,50,431,7,532,"2020-11-12"
"China","Tianjin Municipality",285,17,50,3,265,"2020-11-12"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-11-12"
"China","Xinjiang Uygur Autonomous Region",980,41,0,3,936,"2020-11-12"
"China","Yunnan Province",214,3,0,2,209,"2020-11-12"
"China","Zhejiang Province",1291,11,3,1,1279,"2020-11-12"
