"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-24"
"China","Beijing Municipality",935,2,164,9,924,"2020-08-24"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-24"
"China","Fujian Province",375,9,3,1,365,"2020-08-24"
"China","Gansu province",169,0,0,2,167,"2020-08-24"
"China","Guangdong Province",1727,18,14,8,1701,"2020-08-24"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-24"
"China","Guizhou Province",147,0,0,2,145,"2020-08-24"
"China","Hainan Province",171,0,0,6,165,"2020-08-24"
"China","Hebei Province",359,10,0,6,343,"2020-08-24"
"China","Heilongjiang Province",948,1,394,13,934,"2020-08-24"
"China","Henan Province",1276,0,0,22,1254,"2020-08-24"
"China","Hong Kong Special Administrative Region",4691,562,118,77,4052,"2020-08-24"
"China","Hubei Province",68139,1,0,4512,63626,"2020-08-24"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-24"
"China","Inner Mongolia Autonomous Region",260,2,34,1,257,"2020-08-24"
"China","Jiangsu Province",665,9,3,0,656,"2020-08-24"
"China","Jiangxi Province",935,3,0,1,931,"2020-08-24"
"China","Jilin Province",157,0,19,2,155,"2020-08-24"
"China","Liaoning Province",261,9,0,2,250,"2020-08-24"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-24"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-24"
"China","Qinghai Province",18,0,0,0,18,"2020-08-24"
"China","Shaanxi Province",362,14,1,3,345,"2020-08-24"
"China","Shandong Province",831,26,14,7,798,"2020-08-24"
"China","Shanghai Municipality",880,74,393,7,799,"2020-08-24"
"China","Shanxi Province",202,1,64,0,201,"2020-08-24"
"China","Sichuan Province",631,17,14,3,611,"2020-08-24"
"China","Taiwan Province",487,23,371,7,457,"2020-08-24"
"China","Tianjin Municipality",218,12,49,3,203,"2020-08-24"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-24"
"China","Xinjiang Uygur Autonomous Region",902,183,0,3,716,"2020-08-24"
"China","Yunnan Province",198,7,0,2,189,"2020-08-24"
"China","Zhejiang Province",1277,8,3,1,1268,"2020-08-24"
