"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2021-01-06"
"China","Beijing Municipality",993,40,164,9,944,"2021-01-06"
"China","Chongqing Municipality",590,0,1,6,584,"2021-01-06"
"China","Fujian Province",518,27,3,1,490,"2021-01-06"
"China","Gansu province",182,0,0,2,180,"2021-01-06"
"China","Guangdong Province",2057,35,14,8,2014,"2021-01-06"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2021-01-06"
"China","Guizhou Province",147,0,0,2,145,"2021-01-06"
"China","Hainan Province",171,0,0,6,165,"2021-01-06"
"China","Hebei Province",392,19,0,6,367,"2021-01-06"
"China","Heilongjiang Province",969,8,394,13,948,"2021-01-06"
"China","Henan Province",1300,8,0,22,1270,"2021-01-06"
"China","Hong Kong Special Administrative Region",9049,769,176,153,8127,"2021-01-06"
"China","Hubei Province",68149,0,0,4512,63637,"2021-01-06"
"China","Hunan Province",1021,1,0,4,1016,"2021-01-06"
"China","Inner Mongolia Autonomous Region",366,20,34,1,345,"2021-01-06"
"China","Jiangsu Province",685,2,3,0,683,"2021-01-06"
"China","Jiangxi Province",935,0,0,1,934,"2021-01-06"
"China","Jilin Province",157,0,19,2,155,"2021-01-06"
"China","Liaoning Province",372,78,0,2,292,"2021-01-06"
"China","Macao Special Administrative Region",46,0,9,0,46,"2021-01-06"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2021-01-06"
"China","Qinghai Province",18,0,0,0,18,"2021-01-06"
"China","Shaanxi Province",516,22,1,3,491,"2021-01-06"
"China","Shandong Province",863,8,14,7,848,"2021-01-06"
"China","Shanghai Municipality",1536,100,393,7,1429,"2021-01-06"
"China","Shanxi Province",225,3,64,0,222,"2021-01-06"
"China","Sichuan Province",857,28,14,3,826,"2021-01-06"
"China","Taiwan Province",817,113,431,7,697,"2021-01-06"
"China","Tianjin Municipality",315,12,50,3,300,"2021-01-06"
"China","Tibet Autonomous Region",1,0,0,0,1,"2021-01-06"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2021-01-06"
"China","Yunnan Province",230,12,0,2,216,"2021-01-06"
"China","Zhejiang Province",1306,12,3,1,1293,"2021-01-06"
