"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-11-05"
"China","Beijing Municipality",945,7,164,9,929,"2020-11-05"
"China","Chongqing Municipality",589,3,1,6,580,"2020-11-05"
"China","Fujian Province",444,29,3,1,414,"2020-11-05"
"China","Gansu province",180,10,0,2,168,"2020-11-05"
"China","Guangdong Province",1938,34,14,8,1896,"2020-11-05"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-11-05"
"China","Guizhou Province",147,0,0,2,145,"2020-11-05"
"China","Hainan Province",171,0,0,6,165,"2020-11-05"
"China","Hebei Province",373,7,0,6,360,"2020-11-05"
"China","Heilongjiang Province",949,1,394,13,935,"2020-11-05"
"China","Henan Province",1286,6,0,22,1258,"2020-11-05"
"China","Hong Kong Special Administrative Region",5355,123,176,106,5126,"2020-11-05"
"China","Hubei Province",68143,4,0,4512,63627,"2020-11-05"
"China","Hunan Province",1020,1,0,4,1015,"2020-11-05"
"China","Inner Mongolia Autonomous Region",298,27,34,1,270,"2020-11-05"
"China","Jiangsu Province",674,8,3,0,666,"2020-11-05"
"China","Jiangxi Province",935,0,0,1,934,"2020-11-05"
"China","Jilin Province",157,0,19,2,155,"2020-11-05"
"China","Liaoning Province",283,3,0,2,278,"2020-11-05"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-11-05"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-11-05"
"China","Qinghai Province",18,0,0,0,18,"2020-11-05"
"China","Shaanxi Province",459,29,1,3,427,"2020-11-05"
"China","Shandong Province",848,4,14,7,837,"2020-11-05"
"China","Shanghai Municipality",1208,90,393,7,1111,"2020-11-05"
"China","Shanxi Province",215,4,64,0,211,"2020-11-05"
"China","Sichuan Province",761,42,14,3,716,"2020-11-05"
"China","Taiwan Province",569,39,431,7,523,"2020-11-05"
"China","Tianjin Municipality",273,13,50,3,257,"2020-11-05"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-11-05"
"China","Xinjiang Uygur Autonomous Region",974,72,0,3,899,"2020-11-05"
"China","Yunnan Province",213,3,0,2,208,"2020-11-05"
"China","Zhejiang Province",1287,7,3,1,1279,"2020-11-05"
