"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-11"
"China","Beijing Municipality",936,0,164,9,927,"2020-10-11"
"China","Chongqing Municipality",585,1,1,6,578,"2020-10-11"
"China","Fujian Province",415,14,3,1,400,"2020-10-11"
"China","Gansu province",170,0,0,2,168,"2020-10-11"
"China","Guangdong Province",1858,27,14,8,1823,"2020-10-11"
"China","Guangxi Zhuang Autonomous Region",260,2,0,2,256,"2020-10-11"
"China","Guizhou Province",147,0,0,2,145,"2020-10-11"
"China","Hainan Province",171,0,0,6,165,"2020-10-11"
"China","Hebei Province",365,1,0,6,358,"2020-10-11"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-11"
"China","Henan Province",1281,4,0,22,1255,"2020-10-11"
"China","Hong Kong Special Administrative Region",5182,158,150,105,4919,"2020-10-11"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-11"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-11"
"China","Inner Mongolia Autonomous Region",268,6,34,1,261,"2020-10-11"
"China","Jiangsu Province",667,3,3,0,664,"2020-10-11"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-11"
"China","Jilin Province",157,0,19,2,155,"2020-10-11"
"China","Liaoning Province",276,5,0,2,269,"2020-10-11"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-11"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-11"
"China","Qinghai Province",18,0,0,0,18,"2020-10-11"
"China","Shaanxi Province",428,28,1,3,397,"2020-10-11"
"China","Shandong Province",832,1,14,7,824,"2020-10-11"
"China","Shanghai Municipality",1048,61,393,7,980,"2020-10-11"
"China","Shanxi Province",206,3,64,0,203,"2020-10-11"
"China","Sichuan Province",721,45,14,3,673,"2020-10-11"
"China","Taiwan Province",527,32,431,7,488,"2020-10-11"
"China","Tianjin Municipality",244,5,50,3,236,"2020-10-11"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-11"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-11"
"China","Yunnan Province",211,9,0,2,200,"2020-10-11"
"China","Zhejiang Province",1283,10,3,1,1272,"2020-10-11"
