"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-13"
"China","Beijing Municipality",929,226,164,9,694,"2020-07-13"
"China","Chongqing Municipality",582,1,1,6,575,"2020-07-13"
"China","Fujian Province",363,1,3,1,361,"2020-07-13"
"China","Gansu province",167,3,0,2,162,"2020-07-13"
"China","Guangdong Province",1650,8,11,8,1634,"2020-07-13"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-07-13"
"China","Guizhou Province",147,0,0,2,145,"2020-07-13"
"China","Hainan Province",171,0,0,6,165,"2020-07-13"
"China","Hebei Province",349,4,0,6,339,"2020-07-13"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-13"
"China","Henan Province",1276,0,0,22,1254,"2020-07-13"
"China","Hong Kong Special Administrative Region",1521,297,63,7,1217,"2020-07-13"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-13"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-13"
"China","Inner Mongolia Autonomous Region",249,11,34,1,237,"2020-07-13"
"China","Jiangsu Province",654,0,3,0,654,"2020-07-13"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-13"
"China","Jilin Province",155,0,19,2,153,"2020-07-13"
"China","Liaoning Province",164,12,0,2,150,"2020-07-13"
"China","Macao Special Administrative Region",46,1,9,0,45,"2020-07-13"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-13"
"China","Qinghai Province",18,0,0,0,18,"2020-07-13"
"China","Shaanxi Province",321,4,1,3,314,"2020-07-13"
"China","Shandong Province",793,1,14,7,785,"2020-07-13"
"China","Shanghai Municipality",725,29,300,7,689,"2020-07-13"
"China","Shanxi Province",200,2,64,0,198,"2020-07-13"
"China","Sichuan Province",599,9,13,3,587,"2020-07-13"
"China","Taiwan Province",451,6,360,7,438,"2020-07-13"
"China","Tianjin Municipality",203,5,48,3,195,"2020-07-13"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-13"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-07-13"
"China","Yunnan Province",187,2,0,2,183,"2020-07-13"
"China","Zhejiang Province",1270,2,3,1,1267,"2020-07-13"
