"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-22"
"China","Beijing Municipality",938,2,164,9,927,"2020-10-22"
"China","Chongqing Municipality",587,2,1,6,579,"2020-10-22"
"China","Fujian Province",420,10,3,1,409,"2020-10-22"
"China","Gansu province",170,0,0,2,168,"2020-10-22"
"China","Guangdong Province",1895,39,14,8,1848,"2020-10-22"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-22"
"China","Guizhou Province",147,0,0,2,145,"2020-10-22"
"China","Hainan Province",171,0,0,6,165,"2020-10-22"
"China","Hebei Province",368,4,0,6,358,"2020-10-22"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-22"
"China","Henan Province",1283,4,0,22,1257,"2020-10-22"
"China","Hong Kong Special Administrative Region",5280,156,176,105,5019,"2020-10-22"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-22"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-22"
"China","Inner Mongolia Autonomous Region",275,8,34,1,266,"2020-10-22"
"China","Jiangsu Province",670,5,3,0,665,"2020-10-22"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-22"
"China","Jilin Province",157,0,19,2,155,"2020-10-22"
"China","Liaoning Province",280,7,0,2,271,"2020-10-22"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-22"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-22"
"China","Qinghai Province",18,0,0,0,18,"2020-10-22"
"China","Shaanxi Province",438,21,1,3,414,"2020-10-22"
"China","Shandong Province",845,11,14,7,827,"2020-10-22"
"China","Shanghai Municipality",1105,72,393,7,1026,"2020-10-22"
"China","Shanxi Province",209,5,64,0,204,"2020-10-22"
"China","Sichuan Province",733,34,14,3,696,"2020-10-22"
"China","Taiwan Province",548,44,431,7,497,"2020-10-22"
"China","Tianjin Municipality",256,12,50,3,241,"2020-10-22"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-22"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-22"
"China","Yunnan Province",211,7,0,2,202,"2020-10-22"
"China","Zhejiang Province",1283,3,3,1,1279,"2020-10-22"
