"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-09"
"China","Beijing Municipality",935,6,164,9,920,"2020-08-09"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-09"
"China","Fujian Province",367,3,3,1,363,"2020-08-09"
"China","Gansu province",167,0,0,2,165,"2020-08-09"
"China","Guangdong Province",1693,16,14,8,1669,"2020-08-09"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-09"
"China","Guizhou Province",147,0,0,2,145,"2020-08-09"
"China","Hainan Province",171,0,0,6,165,"2020-08-09"
"China","Hebei Province",349,0,0,6,343,"2020-08-09"
"China","Heilongjiang Province",947,0,394,13,934,"2020-08-09"
"China","Henan Province",1276,0,0,22,1254,"2020-08-09"
"China","Hong Kong Special Administrative Region",4079,1181,102,51,2847,"2020-08-09"
"China","Hubei Province",68139,4,0,4512,63623,"2020-08-09"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-09"
"China","Inner Mongolia Autonomous Region",258,10,34,1,247,"2020-08-09"
"China","Jiangsu Province",659,5,3,0,654,"2020-08-09"
"China","Jiangxi Province",932,0,0,1,931,"2020-08-09"
"China","Jilin Province",157,1,19,2,154,"2020-08-09"
"China","Liaoning Province",259,83,0,2,174,"2020-08-09"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-09"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-09"
"China","Qinghai Province",18,0,0,0,18,"2020-08-09"
"China","Shaanxi Province",328,6,1,3,319,"2020-08-09"
"China","Shandong Province",806,11,14,7,788,"2020-08-09"
"China","Shanghai Municipality",768,31,393,7,730,"2020-08-09"
"China","Shanxi Province",201,0,64,0,201,"2020-08-09"
"China","Sichuan Province",611,9,13,3,599,"2020-08-09"
"China","Taiwan Province",479,31,371,7,441,"2020-08-09"
"China","Tianjin Municipality",205,3,49,3,199,"2020-08-09"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-09"
"China","Xinjiang Uygur Autonomous Region",839,625,0,3,211,"2020-08-09"
"China","Yunnan Province",191,1,0,2,188,"2020-08-09"
"China","Zhejiang Province",1272,3,3,1,1268,"2020-08-09"
