"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2021-01-08"
"China","Beijing Municipality",994,38,164,9,947,"2021-01-08"
"China","Chongqing Municipality",590,0,1,6,584,"2021-01-08"
"China","Fujian Province",518,23,3,1,494,"2021-01-08"
"China","Gansu province",182,0,0,2,180,"2021-01-08"
"China","Guangdong Province",2062,36,14,8,2018,"2021-01-08"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2021-01-08"
"China","Guizhou Province",147,0,0,2,145,"2021-01-08"
"China","Hainan Province",171,0,0,6,165,"2021-01-08"
"China","Hebei Province",465,92,0,6,367,"2021-01-08"
"China","Heilongjiang Province",971,9,394,13,949,"2021-01-08"
"China","Henan Province",1300,7,0,22,1271,"2021-01-08"
"China","Hong Kong Special Administrative Region",9107,695,176,154,8258,"2021-01-08"
"China","Hubei Province",68149,0,0,4512,63637,"2021-01-08"
"China","Hunan Province",1021,1,0,4,1016,"2021-01-08"
"China","Inner Mongolia Autonomous Region",366,19,34,1,346,"2021-01-08"
"China","Jiangsu Province",685,1,3,0,684,"2021-01-08"
"China","Jiangxi Province",935,0,0,1,934,"2021-01-08"
"China","Jilin Province",157,0,19,2,155,"2021-01-08"
"China","Liaoning Province",374,68,0,2,304,"2021-01-08"
"China","Macao Special Administrative Region",46,0,9,0,46,"2021-01-08"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2021-01-08"
"China","Qinghai Province",18,0,0,0,18,"2021-01-08"
"China","Shaanxi Province",521,25,1,3,493,"2021-01-08"
"China","Shandong Province",863,5,14,7,851,"2021-01-08"
"China","Shanghai Municipality",1543,97,393,7,1439,"2021-01-08"
"China","Shanxi Province",225,3,64,0,222,"2021-01-08"
"China","Sichuan Province",857,26,14,3,828,"2021-01-08"
"China","Taiwan Province",822,107,431,7,708,"2021-01-08"
"China","Tianjin Municipality",316,12,50,3,301,"2021-01-08"
"China","Tibet Autonomous Region",1,0,0,0,1,"2021-01-08"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2021-01-08"
"China","Yunnan Province",230,12,0,2,216,"2021-01-08"
"China","Zhejiang Province",1306,9,3,1,1296,"2021-01-08"
