"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,1,0,6,984,"2020-04-15"
"China","Beijing Municipality",590,87,164,8,495,"2020-04-15"
"China","Chongqing Municipality",579,3,1,6,570,"2020-04-15"
"China","Fujian Province",353,21,3,1,331,"2020-04-15"
"China","Gansu province",139,1,0,2,136,"2020-04-15"
"China","Guangdong Province",1566,96,11,8,1462,"2020-04-15"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-04-15"
"China","Guizhou Province",147,1,0,2,144,"2020-04-15"
"China","Hainan Province",168,0,0,6,162,"2020-04-15"
"China","Hebei Province",327,7,0,6,314,"2020-04-15"
"China","Heilongjiang Province",841,358,28,13,470,"2020-04-15"
"China","Henan Province",1276,0,0,22,1254,"2020-04-15"
"China","Hong Kong Special Administrative Region",1017,554,39,4,459,"2020-04-15"
"China","Hubei Province",67803,179,0,3222,64402,"2020-04-15"
"China","Hunan Province",1019,1,0,4,1014,"2020-04-15"
"China","Inner Mongolia Autonomous Region",190,95,34,1,94,"2020-04-15"
"China","Jiangsu Province",653,11,3,0,642,"2020-04-15"
"China","Jiangxi Province",937,0,0,1,936,"2020-04-15"
"China","Jilin Province",102,5,3,1,96,"2020-04-15"
"China","Liaoning Province",145,5,0,2,138,"2020-04-15"
"China","Macao Special Administrative Region",45,29,9,0,16,"2020-04-15"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-04-15"
"China","Qinghai Province",18,0,0,0,18,"2020-04-15"
"China","Shaanxi Province",256,2,1,3,251,"2020-04-15"
"China","Shandong Province",784,16,14,7,761,"2020-04-15"
"China","Shanghai Municipality",622,130,19,7,485,"2020-04-15"
"China","Shanxi Province",186,51,18,0,135,"2020-04-15"
"China","Sichuan Province",560,7,13,3,550,"2020-04-15"
"China","Taiwan Province",395,265,340,6,124,"2020-04-15"
"China","Tianjin Municipality",185,11,48,3,171,"2020-04-15"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-04-15"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-04-15"
"China","Yunnan Province",184,6,0,2,176,"2020-04-15"
"China","Zhejiang Province",1268,23,3,1,1244,"2020-04-15"
