"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2020-12-28"
"China","Beijing Municipality",972,22,164,9,941,"2020-12-28"
"China","Chongqing Municipality",590,0,1,6,584,"2020-12-28"
"China","Fujian Province",508,21,3,1,486,"2020-12-28"
"China","Gansu province",182,0,0,2,180,"2020-12-28"
"China","Guangdong Province",2039,28,14,8,2003,"2020-12-28"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-28"
"China","Guizhou Province",147,0,0,2,145,"2020-12-28"
"China","Hainan Province",171,0,0,6,165,"2020-12-28"
"China","Hebei Province",373,0,0,6,367,"2020-12-28"
"China","Heilongjiang Province",961,9,394,13,939,"2020-12-28"
"China","Henan Province",1298,6,0,22,1270,"2020-12-28"
"China","Hong Kong Special Administrative Region",8671,1004,176,141,7526,"2020-12-28"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-28"
"China","Hunan Province",1021,1,0,4,1016,"2020-12-28"
"China","Inner Mongolia Autonomous Region",358,21,34,1,336,"2020-12-28"
"China","Jiangsu Province",684,2,3,0,682,"2020-12-28"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-28"
"China","Jilin Province",157,0,19,2,155,"2020-12-28"
"China","Liaoning Province",329,40,0,2,287,"2020-12-28"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-28"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-28"
"China","Qinghai Province",18,0,0,0,18,"2020-12-28"
"China","Shaanxi Province",505,15,1,3,487,"2020-12-28"
"China","Shandong Province",861,10,14,7,844,"2020-12-28"
"China","Shanghai Municipality",1494,103,393,7,1384,"2020-12-28"
"China","Shanxi Province",224,3,64,0,221,"2020-12-28"
"China","Sichuan Province",848,30,14,3,815,"2020-12-28"
"China","Taiwan Province",793,132,431,7,654,"2020-12-28"
"China","Tianjin Municipality",305,3,50,3,299,"2020-12-28"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-28"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-28"
"China","Yunnan Province",229,14,0,2,213,"2020-12-28"
"China","Zhejiang Province",1305,14,3,1,1290,"2020-12-28"
