"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-16"
"China","Beijing Municipality",929,168,164,9,752,"2020-07-16"
"China","Chongqing Municipality",583,1,1,6,576,"2020-07-16"
"China","Fujian Province",363,1,3,1,361,"2020-07-16"
"China","Gansu province",167,0,0,2,165,"2020-07-16"
"China","Guangdong Province",1650,6,11,8,1636,"2020-07-16"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-07-16"
"China","Guizhou Province",147,0,0,2,145,"2020-07-16"
"China","Hainan Province",171,0,0,6,165,"2020-07-16"
"China","Hebei Province",349,3,0,6,340,"2020-07-16"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-16"
"China","Henan Province",1276,0,0,22,1254,"2020-07-16"
"China","Hong Kong Special Administrative Region",1655,391,63,10,1254,"2020-07-16"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-16"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-16"
"China","Inner Mongolia Autonomous Region",249,11,34,1,237,"2020-07-16"
"China","Jiangsu Province",654,0,3,0,654,"2020-07-16"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-16"
"China","Jilin Province",155,0,19,2,153,"2020-07-16"
"China","Liaoning Province",164,12,0,2,150,"2020-07-16"
"China","Macao Special Administrative Region",46,1,9,0,45,"2020-07-16"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-16"
"China","Qinghai Province",18,0,0,0,18,"2020-07-16"
"China","Shaanxi Province",321,3,1,3,315,"2020-07-16"
"China","Shandong Province",793,1,14,7,785,"2020-07-16"
"China","Shanghai Municipality",732,34,300,7,691,"2020-07-16"
"China","Shanxi Province",201,3,64,0,198,"2020-07-16"
"China","Sichuan Province",599,6,13,3,590,"2020-07-16"
"China","Taiwan Province",451,4,360,7,440,"2020-07-16"
"China","Tianjin Municipality",203,5,48,3,195,"2020-07-16"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-16"
"China","Xinjiang Uygur Autonomous Region",77,1,0,3,73,"2020-07-16"
"China","Yunnan Province",188,3,0,2,183,"2020-07-16"
"China","Zhejiang Province",1270,2,3,1,1267,"2020-07-16"
