"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-11"
"China","Beijing Municipality",935,6,164,9,920,"2020-08-11"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-11"
"China","Fujian Province",367,3,3,1,363,"2020-08-11"
"China","Gansu province",169,2,0,2,165,"2020-08-11"
"China","Guangdong Province",1699,19,14,8,1672,"2020-08-11"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-11"
"China","Guizhou Province",147,0,0,2,145,"2020-08-11"
"China","Hainan Province",171,0,0,6,165,"2020-08-11"
"China","Hebei Province",350,1,0,6,343,"2020-08-11"
"China","Heilongjiang Province",948,1,394,13,934,"2020-08-11"
"China","Henan Province",1276,0,0,22,1254,"2020-08-11"
"China","Hong Kong Special Administrative Region",4181,1070,102,59,3052,"2020-08-11"
"China","Hubei Province",68139,4,0,4512,63623,"2020-08-11"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-11"
"China","Inner Mongolia Autonomous Region",258,4,34,1,253,"2020-08-11"
"China","Jiangsu Province",659,4,3,0,655,"2020-08-11"
"China","Jiangxi Province",932,0,0,1,931,"2020-08-11"
"China","Jilin Province",157,1,19,2,154,"2020-08-11"
"China","Liaoning Province",261,73,0,2,186,"2020-08-11"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-11"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-11"
"China","Qinghai Province",18,0,0,0,18,"2020-08-11"
"China","Shaanxi Province",340,15,1,3,322,"2020-08-11"
"China","Shandong Province",816,21,14,7,788,"2020-08-11"
"China","Shanghai Municipality",794,53,393,7,734,"2020-08-11"
"China","Shanxi Province",201,0,64,0,201,"2020-08-11"
"China","Sichuan Province",615,13,13,3,599,"2020-08-11"
"China","Taiwan Province",477,29,371,7,441,"2020-08-11"
"China","Tianjin Municipality",205,0,49,3,202,"2020-08-11"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-11"
"China","Xinjiang Uygur Autonomous Region",866,548,0,3,315,"2020-08-11"
"China","Yunnan Province",191,1,0,2,188,"2020-08-11"
"China","Zhejiang Province",1274,5,3,1,1268,"2020-08-11"
