"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-29"
"China","Beijing Municipality",942,5,164,9,928,"2020-10-29"
"China","Chongqing Municipality",589,4,1,6,579,"2020-10-29"
"China","Fujian Province",432,21,3,1,410,"2020-10-29"
"China","Gansu province",170,0,0,2,168,"2020-10-29"
"China","Guangdong Province",1914,36,14,8,1870,"2020-10-29"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-29"
"China","Guizhou Province",147,0,0,2,145,"2020-10-29"
"China","Hainan Province",171,0,0,6,165,"2020-10-29"
"China","Hebei Province",372,7,0,6,359,"2020-10-29"
"China","Heilongjiang Province",949,1,394,13,935,"2020-10-29"
"China","Henan Province",1284,5,0,22,1257,"2020-10-29"
"China","Hong Kong Special Administrative Region",5313,135,176,105,5073,"2020-10-29"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-29"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-29"
"China","Inner Mongolia Autonomous Region",287,18,34,1,268,"2020-10-29"
"China","Jiangsu Province",672,6,3,0,666,"2020-10-29"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-29"
"China","Jilin Province",157,0,19,2,155,"2020-10-29"
"China","Liaoning Province",283,5,0,2,276,"2020-10-29"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-29"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-29"
"China","Qinghai Province",18,0,0,0,18,"2020-10-29"
"China","Shaanxi Province",454,30,1,3,421,"2020-10-29"
"China","Shandong Province",846,8,14,7,831,"2020-10-29"
"China","Shanghai Municipality",1155,99,393,7,1049,"2020-10-29"
"China","Shanxi Province",212,6,64,0,206,"2020-10-29"
"China","Sichuan Province",737,26,14,3,708,"2020-10-29"
"China","Taiwan Province",553,33,431,7,513,"2020-10-29"
"China","Tianjin Municipality",263,13,50,3,247,"2020-10-29"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-29"
"China","Xinjiang Uygur Autonomous Region",947,45,0,3,899,"2020-10-29"
"China","Yunnan Province",211,3,0,2,206,"2020-10-29"
"China","Zhejiang Province",1283,3,3,1,1279,"2020-10-29"
