"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-05-05"
"China","Beijing Municipality",593,30,164,9,554,"2020-05-05"
"China","Chongqing Municipality",579,0,1,6,573,"2020-05-05"
"China","Fujian Province",356,2,3,1,353,"2020-05-05"
"China","Gansu province",139,0,0,2,137,"2020-05-05"
"China","Guangdong Province",1588,9,11,8,1571,"2020-05-05"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-05-05"
"China","Guizhou Province",147,0,0,2,145,"2020-05-05"
"China","Hainan Province",168,0,0,6,162,"2020-05-05"
"China","Hebei Province",328,2,0,6,320,"2020-05-05"
"China","Heilongjiang Province",944,178,394,13,753,"2020-05-05"
"China","Henan Province",1276,0,0,22,1254,"2020-05-05"
"China","Hong Kong Special Administrative Region",1040,116,47,4,920,"2020-05-05"
"China","Hubei Province",68128,0,0,4512,63616,"2020-05-05"
"China","Hunan Province",1019,0,0,4,1015,"2020-05-05"
"China","Inner Mongolia Autonomous Region",201,40,34,1,160,"2020-05-05"
"China","Jiangsu Province",653,3,3,0,650,"2020-05-05"
"China","Jiangxi Province",937,0,0,1,936,"2020-05-05"
"China","Jilin Province",112,8,19,1,103,"2020-05-05"
"China","Liaoning Province",146,0,0,2,144,"2020-05-05"
"China","Macao Special Administrative Region",45,6,9,0,39,"2020-05-05"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-05-05"
"China","Qinghai Province",18,0,0,0,18,"2020-05-05"
"China","Shaanxi Province",306,40,1,3,263,"2020-05-05"
"China","Shandong Province",788,8,14,7,773,"2020-05-05"
"China","Shanghai Municipality",656,29,300,7,620,"2020-05-05"
"China","Shanxi Province",198,8,64,0,190,"2020-05-05"
"China","Sichuan Province",561,0,13,3,558,"2020-05-05"
"China","Taiwan Province",438,98,347,6,334,"2020-05-05"
"China","Tianjin Municipality",190,1,48,3,186,"2020-05-05"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-05-05"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-05-05"
"China","Yunnan Province",185,2,0,2,181,"2020-05-05"
"China","Zhejiang Province",1268,0,3,1,1267,"2020-05-05"
