"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-28"
"China","Beijing Municipality",935,0,164,9,926,"2020-08-28"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-28"
"China","Fujian Province",376,9,3,1,366,"2020-08-28"
"China","Gansu province",169,0,0,2,167,"2020-08-28"
"China","Guangdong Province",1735,12,14,8,1715,"2020-08-28"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-28"
"China","Guizhou Province",147,0,0,2,145,"2020-08-28"
"China","Hainan Province",171,0,0,6,165,"2020-08-28"
"China","Hebei Province",362,13,0,6,343,"2020-08-28"
"China","Heilongjiang Province",948,1,394,13,934,"2020-08-28"
"China","Henan Province",1276,0,0,22,1254,"2020-08-28"
"China","Hong Kong Special Administrative Region",4768,435,121,84,4249,"2020-08-28"
"China","Hubei Province",68139,1,0,4512,63626,"2020-08-28"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-28"
"China","Inner Mongolia Autonomous Region",260,2,34,1,257,"2020-08-28"
"China","Jiangsu Province",665,8,3,0,657,"2020-08-28"
"China","Jiangxi Province",935,0,0,1,934,"2020-08-28"
"China","Jilin Province",157,0,19,2,155,"2020-08-28"
"China","Liaoning Province",262,4,0,2,256,"2020-08-28"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-28"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-28"
"China","Qinghai Province",18,0,0,0,18,"2020-08-28"
"China","Shaanxi Province",364,8,1,3,353,"2020-08-28"
"China","Shandong Province",831,22,14,7,802,"2020-08-28"
"China","Shanghai Municipality",891,58,393,7,826,"2020-08-28"
"China","Shanxi Province",202,1,64,0,201,"2020-08-28"
"China","Sichuan Province",648,25,14,3,620,"2020-08-28"
"China","Taiwan Province",487,18,371,7,462,"2020-08-28"
"China","Tianjin Municipality",220,12,49,3,205,"2020-08-28"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-28"
"China","Xinjiang Uygur Autonomous Region",902,93,0,3,806,"2020-08-28"
"China","Yunnan Province",199,6,0,2,191,"2020-08-28"
"China","Zhejiang Province",1277,8,3,1,1268,"2020-08-28"
