"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,1,0,6,984,"2020-04-09"
"China","Beijing Municipality",588,116,164,8,464,"2020-04-09"
"China","Chongqing Municipality",579,3,1,6,570,"2020-04-09"
"China","Fujian Province",351,42,3,1,308,"2020-04-09"
"China","Gansu province",139,2,0,2,135,"2020-04-09"
"China","Guangdong Province",1539,108,11,8,1423,"2020-04-09"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-04-09"
"China","Guizhou Province",147,1,0,2,144,"2020-04-09"
"China","Hainan Province",168,0,0,6,162,"2020-04-09"
"China","Hebei Province",327,8,0,6,313,"2020-04-09"
"China","Heilongjiang Province",609,126,0,13,470,"2020-04-09"
"China","Henan Province",1276,2,0,22,1252,"2020-04-09"
"China","Hong Kong Special Administrative Region",973,676,24,4,293,"2020-04-09"
"China","Hubei Province",67803,401,0,3215,64187,"2020-04-09"
"China","Hunan Province",1019,1,0,4,1014,"2020-04-09"
"China","Inner Mongolia Autonomous Region",126,46,0,1,79,"2020-04-09"
"China","Jiangsu Province",651,18,3,0,633,"2020-04-09"
"China","Jiangxi Province",937,1,0,1,935,"2020-04-09"
"China","Jilin Province",98,4,2,1,93,"2020-04-09"
"China","Liaoning Province",144,10,0,2,132,"2020-04-09"
"China","Macao Special Administrative Region",45,35,9,0,10,"2020-04-09"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-04-09"
"China","Qinghai Province",18,0,0,0,18,"2020-04-09"
"China","Shaanxi Province",256,7,1,3,246,"2020-04-09"
"China","Shandong Province",783,20,14,7,756,"2020-04-09"
"China","Shanghai Municipality",552,123,19,7,422,"2020-04-09"
"China","Shanxi Province",166,32,5,0,134,"2020-04-09"
"China","Sichuan Province",560,16,13,3,541,"2020-04-09"
"China","Taiwan Province",380,308,10,5,67,"2020-04-09"
"China","Tianjin Municipality",182,27,0,3,152,"2020-04-09"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-04-09"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-04-09"
"China","Yunnan Province",184,9,0,2,173,"2020-04-09"
"China","Zhejiang Province",1267,31,3,1,1235,"2020-04-09"
