"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-25"
"China","Beijing Municipality",929,53,164,9,867,"2020-07-25"
"China","Chongqing Municipality",583,1,1,6,576,"2020-07-25"
"China","Fujian Province",364,2,3,1,361,"2020-07-25"
"China","Gansu province",167,0,0,2,165,"2020-07-25"
"China","Guangdong Province",1669,20,11,8,1641,"2020-07-25"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-07-25"
"China","Guizhou Province",147,0,0,2,145,"2020-07-25"
"China","Hainan Province",171,0,0,6,165,"2020-07-25"
"China","Hebei Province",349,1,0,6,342,"2020-07-25"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-25"
"China","Henan Province",1276,0,0,22,1254,"2020-07-25"
"China","Hong Kong Special Administrative Region",2505,1033,88,17,1455,"2020-07-25"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-25"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-25"
"China","Inner Mongolia Autonomous Region",251,9,34,1,241,"2020-07-25"
"China","Jiangsu Province",655,1,3,0,654,"2020-07-25"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-25"
"China","Jilin Province",155,0,19,2,153,"2020-07-25"
"China","Liaoning Province",176,15,0,2,159,"2020-07-25"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-07-25"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-25"
"China","Qinghai Province",18,0,0,0,18,"2020-07-25"
"China","Shaanxi Province",323,3,1,3,317,"2020-07-25"
"China","Shandong Province",798,6,14,7,785,"2020-07-25"
"China","Shanghai Municipality",741,22,393,7,712,"2020-07-25"
"China","Shanxi Province",201,0,64,0,201,"2020-07-25"
"China","Sichuan Province",603,6,13,3,594,"2020-07-25"
"China","Taiwan Province",458,11,362,7,440,"2020-07-25"
"China","Tianjin Municipality",203,5,48,3,195,"2020-07-25"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-25"
"China","Xinjiang Uygur Autonomous Region",191,115,0,3,73,"2020-07-25"
"China","Yunnan Province",189,1,0,2,186,"2020-07-25"
"China","Zhejiang Province",1270,2,3,1,1267,"2020-07-25"
