"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,1,0,6,985,"2020-11-14"
"China","Beijing Municipality",947,6,164,9,932,"2020-11-14"
"China","Chongqing Municipality",589,1,1,6,582,"2020-11-14"
"China","Fujian Province",461,37,3,1,423,"2020-11-14"
"China","Gansu province",181,2,0,2,177,"2020-11-14"
"China","Guangdong Province",1963,33,14,8,1922,"2020-11-14"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-11-14"
"China","Guizhou Province",147,0,0,2,145,"2020-11-14"
"China","Hainan Province",171,0,0,6,165,"2020-11-14"
"China","Hebei Province",373,5,0,6,362,"2020-11-14"
"China","Heilongjiang Province",949,0,394,13,936,"2020-11-14"
"China","Henan Province",1287,6,0,22,1259,"2020-11-14"
"China","Hong Kong Special Administrative Region",5436,151,176,108,5177,"2020-11-14"
"China","Hubei Province",68147,8,0,4512,63627,"2020-11-14"
"China","Hunan Province",1020,1,0,4,1015,"2020-11-14"
"China","Inner Mongolia Autonomous Region",307,24,34,1,282,"2020-11-14"
"China","Jiangsu Province",676,10,3,0,666,"2020-11-14"
"China","Jiangxi Province",935,0,0,1,934,"2020-11-14"
"China","Jilin Province",157,0,19,2,155,"2020-11-14"
"China","Liaoning Province",288,6,0,2,280,"2020-11-14"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-11-14"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-11-14"
"China","Qinghai Province",18,0,0,0,18,"2020-11-14"
"China","Shaanxi Province",484,43,1,3,438,"2020-11-14"
"China","Shandong Province",848,0,14,7,841,"2020-11-14"
"China","Shanghai Municipality",1276,102,393,7,1167,"2020-11-14"
"China","Shanxi Province",218,5,64,0,213,"2020-11-14"
"China","Sichuan Province",783,45,14,3,735,"2020-11-14"
"China","Taiwan Province",597,57,431,7,533,"2020-11-14"
"China","Tianjin Municipality",287,18,50,3,266,"2020-11-14"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-11-14"
"China","Xinjiang Uygur Autonomous Region",980,29,0,3,948,"2020-11-14"
"China","Yunnan Province",214,3,0,2,209,"2020-11-14"
"China","Zhejiang Province",1291,11,3,1,1279,"2020-11-14"
