"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",9,0,0,0,0,"2020-01-23"
"China","Beijing Municipality",22,0,0,0,0,"2020-01-23"
"China","Chongqing Municipality",9,0,0,0,0,"2020-01-23"
"China","Fujian Province",5,0,0,0,0,"2020-01-23"
"China","Gansu province",2,0,0,0,0,"2020-01-23"
"China","Guangdong Province",32,0,0,0,0,"2020-01-23"
"China","Guangxi Zhuang Autonomous Region",5,0,0,0,0,"2020-01-23"
"China","Guizhou Province",3,0,0,0,0,"2020-01-23"
"China","Hainan Province",5,0,0,0,0,"2020-01-23"
"China","Hebei Province",1,0,0,1,0,"2020-01-23"
"China","Heilongjiang Province",2,0,0,0,0,"2020-01-23"
"China","Henan Province",5,0,0,0,0,"2020-01-23"
"China","Hong Kong Special Administrative Region",2,0,0,0,0,"2020-01-23"
"China","Hubei Province",444,0,0,0,0,"2020-01-23"
"China","Hunan Province",9,0,0,0,0,"2020-01-23"
"China","Inner Mongolia Autonomous Region",0,0,1,0,0,"2020-01-23"
"China","Jiangsu Province",5,0,0,0,0,"2020-01-23"
"China","Jiangxi Province",7,0,0,0,0,"2020-01-23"
"China","Jilin Province",1,0,0,0,0,"2020-01-23"
"China","Liaoning Province",3,0,0,0,0,"2020-01-23"
"China","Macao Special Administrative Region",2,0,0,0,0,"2020-01-23"
"China","Ningxia Hui Autonomous Region",1,0,0,0,0,"2020-01-23"
"China","Qinghai Province",0,0,0,0,0,"2020-01-23"
"China","Shaanxi Province",3,0,0,0,0,"2020-01-23"
"China","Shandong Province",6,0,0,0,0,"2020-01-23"
"China","Shanghai Municipality",16,0,0,0,0,"2020-01-23"
"China","Shanxi Province",1,0,0,0,0,"2020-01-23"
"China","Sichuan Province",8,0,0,0,0,"2020-01-23"
"China","Taiwan Province",1,0,0,0,0,"2020-01-23"
"China","Tianjin Municipality",4,0,0,0,0,"2020-01-23"
"China","Tibet Autonomous Region",0,0,0,0,0,"2020-01-23"
"China","Xinjiang Uygur Autonomous Region",2,0,0,0,0,"2020-01-23"
"China","Yunnan Province",2,0,0,0,0,"2020-01-23"
"China","Zhejiang Province",27,0,0,0,0,"2020-01-23"
