"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-19"
"China","Beijing Municipality",959,10,164,9,940,"2020-12-19"
"China","Chongqing Municipality",590,0,1,6,584,"2020-12-19"
"China","Fujian Province",504,26,3,1,477,"2020-12-19"
"China","Gansu province",182,0,0,2,180,"2020-12-19"
"China","Guangdong Province",2027,42,14,8,1977,"2020-12-19"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-19"
"China","Guizhou Province",147,0,0,2,145,"2020-12-19"
"China","Hainan Province",171,0,0,6,165,"2020-12-19"
"China","Hebei Province",373,0,0,6,367,"2020-12-19"
"China","Heilongjiang Province",960,11,394,13,936,"2020-12-19"
"China","Henan Province",1296,6,0,22,1268,"2020-12-19"
"China","Hong Kong Special Administrative Region",8078,1212,176,129,6737,"2020-12-19"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-19"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-19"
"China","Inner Mongolia Autonomous Region",342,17,34,1,324,"2020-12-19"
"China","Jiangsu Province",684,7,3,0,677,"2020-12-19"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-19"
"China","Jilin Province",157,0,19,2,155,"2020-12-19"
"China","Liaoning Province",290,1,0,2,287,"2020-12-19"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-19"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-19"
"China","Qinghai Province",18,0,0,0,18,"2020-12-19"
"China","Shaanxi Province",502,14,1,3,485,"2020-12-19"
"China","Shandong Province",861,13,14,7,841,"2020-12-19"
"China","Shanghai Municipality",1436,93,393,7,1336,"2020-12-19"
"China","Shanxi Province",223,3,64,0,220,"2020-12-19"
"China","Sichuan Province",839,38,14,3,798,"2020-12-19"
"China","Taiwan Province",763,131,431,7,625,"2020-12-19"
"China","Tianjin Municipality",304,5,50,3,296,"2020-12-19"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-19"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-19"
"China","Yunnan Province",227,14,0,2,211,"2020-12-19"
"China","Zhejiang Province",1298,7,3,1,1290,"2020-12-19"
