"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2020-12-30"
"China","Beijing Municipality",980,30,164,9,941,"2020-12-30"
"China","Chongqing Municipality",590,0,1,6,584,"2020-12-30"
"China","Fujian Province",511,24,3,1,486,"2020-12-30"
"China","Gansu province",182,0,0,2,180,"2020-12-30"
"China","Guangdong Province",2041,25,14,8,2008,"2020-12-30"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-30"
"China","Guizhou Province",147,0,0,2,145,"2020-12-30"
"China","Hainan Province",171,0,0,6,165,"2020-12-30"
"China","Hebei Province",373,0,0,6,367,"2020-12-30"
"China","Heilongjiang Province",962,8,394,13,941,"2020-12-30"
"China","Henan Province",1299,7,0,22,1270,"2020-12-30"
"China","Hong Kong Special Administrative Region",8778,909,176,147,7722,"2020-12-30"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-30"
"China","Hunan Province",1021,1,0,4,1016,"2020-12-30"
"China","Inner Mongolia Autonomous Region",361,21,34,1,339,"2020-12-30"
"China","Jiangsu Province",684,2,3,0,682,"2020-12-30"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-30"
"China","Jilin Province",157,0,19,2,155,"2020-12-30"
"China","Liaoning Province",342,53,0,2,287,"2020-12-30"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-30"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-30"
"China","Qinghai Province",18,0,0,0,18,"2020-12-30"
"China","Shaanxi Province",505,13,1,3,489,"2020-12-30"
"China","Shandong Province",862,9,14,7,846,"2020-12-30"
"China","Shanghai Municipality",1505,98,393,7,1400,"2020-12-30"
"China","Shanxi Province",224,3,64,0,221,"2020-12-30"
"China","Sichuan Province",851,31,14,3,817,"2020-12-30"
"China","Taiwan Province",797,124,431,7,666,"2020-12-30"
"China","Tianjin Municipality",309,6,50,3,300,"2020-12-30"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-30"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-30"
"China","Yunnan Province",229,13,0,2,214,"2020-12-30"
"China","Zhejiang Province",1306,12,3,1,1293,"2020-12-30"
