"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-03"
"China","Beijing Municipality",925,324,164,9,592,"2020-07-03"
"China","Chongqing Municipality",582,2,1,6,574,"2020-07-03"
"China","Fujian Province",363,3,3,1,359,"2020-07-03"
"China","Gansu province",164,9,0,2,153,"2020-07-03"
"China","Guangdong Province",1642,5,11,8,1629,"2020-07-03"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-07-03"
"China","Guizhou Province",147,0,0,2,145,"2020-07-03"
"China","Hainan Province",171,0,0,6,165,"2020-07-03"
"China","Hebei Province",349,9,0,6,334,"2020-07-03"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-03"
"China","Henan Province",1276,0,0,22,1254,"2020-07-03"
"China","Hong Kong Special Administrative Region",1247,115,63,7,1125,"2020-07-03"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-03"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-03"
"China","Inner Mongolia Autonomous Region",238,0,34,1,237,"2020-07-03"
"China","Jiangsu Province",654,1,3,0,653,"2020-07-03"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-03"
"China","Jilin Province",155,0,19,2,153,"2020-07-03"
"China","Liaoning Province",156,6,0,2,148,"2020-07-03"
"China","Macao Special Administrative Region",46,1,9,0,45,"2020-07-03"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-03"
"China","Qinghai Province",18,0,0,0,18,"2020-07-03"
"China","Shaanxi Province",320,7,1,3,310,"2020-07-03"
"China","Shandong Province",792,0,14,7,785,"2020-07-03"
"China","Shanghai Municipality",714,29,300,7,678,"2020-07-03"
"China","Shanxi Province",198,0,64,0,198,"2020-07-03"
"China","Sichuan Province",595,11,13,3,581,"2020-07-03"
"China","Taiwan Province",449,4,357,7,438,"2020-07-03"
"China","Tianjin Municipality",198,1,48,3,194,"2020-07-03"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-03"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-07-03"
"China","Yunnan Province",186,1,0,2,183,"2020-07-03"
"China","Zhejiang Province",1269,1,3,1,1267,"2020-07-03"
