"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-08"
"China","Beijing Municipality",929,307,164,9,613,"2020-07-08"
"China","Chongqing Municipality",582,2,1,6,574,"2020-07-08"
"China","Fujian Province",363,2,3,1,360,"2020-07-08"
"China","Gansu province",167,6,0,2,159,"2020-07-08"
"China","Guangdong Province",1645,6,11,8,1631,"2020-07-08"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-07-08"
"China","Guizhou Province",147,0,0,2,145,"2020-07-08"
"China","Hainan Province",171,0,0,6,165,"2020-07-08"
"China","Hebei Province",349,6,0,6,337,"2020-07-08"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-08"
"China","Henan Province",1276,0,0,22,1254,"2020-07-08"
"China","Hong Kong Special Administrative Region",1323,149,63,7,1167,"2020-07-08"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-08"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-08"
"China","Inner Mongolia Autonomous Region",244,6,34,1,237,"2020-07-08"
"China","Jiangsu Province",654,0,3,0,654,"2020-07-08"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-08"
"China","Jilin Province",155,0,19,2,153,"2020-07-08"
"China","Liaoning Province",159,7,0,2,150,"2020-07-08"
"China","Macao Special Administrative Region",46,1,9,0,45,"2020-07-08"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-08"
"China","Qinghai Province",18,0,0,0,18,"2020-07-08"
"China","Shaanxi Province",321,5,1,3,313,"2020-07-08"
"China","Shandong Province",792,0,14,7,785,"2020-07-08"
"China","Shanghai Municipality",718,23,300,7,688,"2020-07-08"
"China","Shanxi Province",199,1,64,0,198,"2020-07-08"
"China","Sichuan Province",598,14,13,3,581,"2020-07-08"
"China","Taiwan Province",449,4,357,7,438,"2020-07-08"
"China","Tianjin Municipality",199,1,48,3,195,"2020-07-08"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-08"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-07-08"
"China","Yunnan Province",187,2,0,2,183,"2020-07-08"
"China","Zhejiang Province",1269,1,3,1,1267,"2020-07-08"
