"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2021-01-02"
"China","Beijing Municipality",988,35,164,9,944,"2021-01-02"
"China","Chongqing Municipality",590,0,1,6,584,"2021-01-02"
"China","Fujian Province",513,24,3,1,488,"2021-01-02"
"China","Gansu province",182,0,0,2,180,"2021-01-02"
"China","Guangdong Province",2046,27,14,8,2011,"2021-01-02"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2021-01-02"
"China","Guizhou Province",147,0,0,2,145,"2021-01-02"
"China","Hainan Province",171,0,0,6,165,"2021-01-02"
"China","Hebei Province",373,0,0,6,367,"2021-01-02"
"China","Heilongjiang Province",964,9,394,13,942,"2021-01-02"
"China","Henan Province",1299,7,0,22,1270,"2021-01-02"
"China","Hong Kong Special Administrative Region",8923,805,176,150,7968,"2021-01-02"
"China","Hubei Province",68149,0,0,4512,63637,"2021-01-02"
"China","Hunan Province",1021,1,0,4,1016,"2021-01-02"
"China","Inner Mongolia Autonomous Region",364,23,34,1,340,"2021-01-02"
"China","Jiangsu Province",684,2,3,0,682,"2021-01-02"
"China","Jiangxi Province",935,0,0,1,934,"2021-01-02"
"China","Jilin Province",157,0,19,2,155,"2021-01-02"
"China","Liaoning Province",359,70,0,2,287,"2021-01-02"
"China","Macao Special Administrative Region",46,0,9,0,46,"2021-01-02"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2021-01-02"
"China","Qinghai Province",18,0,0,0,18,"2021-01-02"
"China","Shaanxi Province",508,15,1,3,490,"2021-01-02"
"China","Shandong Province",863,9,14,7,847,"2021-01-02"
"China","Shanghai Municipality",1520,93,393,7,1420,"2021-01-02"
"China","Shanxi Province",224,3,64,0,221,"2021-01-02"
"China","Sichuan Province",853,28,14,3,822,"2021-01-02"
"China","Taiwan Province",808,115,431,7,686,"2021-01-02"
"China","Tianjin Municipality",312,9,50,3,300,"2021-01-02"
"China","Tibet Autonomous Region",1,0,0,0,1,"2021-01-02"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2021-01-02"
"China","Yunnan Province",230,13,0,2,215,"2021-01-02"
"China","Zhejiang Province",1306,12,3,1,1293,"2021-01-02"
