"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-27"
"China","Beijing Municipality",929,39,164,9,881,"2020-07-27"
"China","Chongqing Municipality",583,1,1,6,576,"2020-07-27"
"China","Fujian Province",366,4,3,1,361,"2020-07-27"
"China","Gansu province",167,0,0,2,165,"2020-07-27"
"China","Guangdong Province",1672,19,11,8,1645,"2020-07-27"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-07-27"
"China","Guizhou Province",147,0,0,2,145,"2020-07-27"
"China","Hainan Province",171,0,0,6,165,"2020-07-27"
"China","Hebei Province",349,0,0,6,343,"2020-07-27"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-27"
"China","Henan Province",1276,0,0,22,1254,"2020-07-27"
"China","Hong Kong Special Administrative Region",2778,1263,88,20,1495,"2020-07-27"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-27"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-27"
"China","Inner Mongolia Autonomous Region",258,13,34,1,244,"2020-07-27"
"China","Jiangsu Province",655,1,3,0,654,"2020-07-27"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-27"
"China","Jilin Province",157,2,19,2,153,"2020-07-27"
"China","Liaoning Province",203,41,0,2,160,"2020-07-27"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-07-27"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-27"
"China","Qinghai Province",18,0,0,0,18,"2020-07-27"
"China","Shaanxi Province",323,2,1,3,318,"2020-07-27"
"China","Shandong Province",799,7,14,7,785,"2020-07-27"
"China","Shanghai Municipality",741,16,393,7,718,"2020-07-27"
"China","Shanxi Province",201,0,64,0,201,"2020-07-27"
"China","Sichuan Province",604,7,13,3,594,"2020-07-27"
"China","Taiwan Province",462,15,366,7,440,"2020-07-27"
"China","Tianjin Municipality",204,6,48,3,195,"2020-07-27"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-27"
"China","Xinjiang Uygur Autonomous Region",254,178,0,3,73,"2020-07-27"
"China","Yunnan Province",189,1,0,2,186,"2020-07-27"
"China","Zhejiang Province",1270,1,3,1,1268,"2020-07-27"
