"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1582","12"
"Hispanic/Latino","American Indian/Alaska Native","71","0"
"Hispanic/Latino","Asian","158","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","128","0"
"Hispanic/Latino","Other","20950","200"
"Hispanic/Latino","Unknown","9126","5"
"Hispanic/Latino","White","28462","347"
"Non-Hispanic/Latino","African-American/Black","120916","3588"
"Non-Hispanic/Latino","American Indian/Alaska Native","218","10"
"Non-Hispanic/Latino","Asian","7888","169"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","371","6"
"Non-Hispanic/Latino","Other","5525","16"
"Non-Hispanic/Latino","Unknown","4422","14"
"Non-Hispanic/Latino","White","167754","5015"
"Unknown","African-American/Black","16610","11"
"Unknown","American Indian/Alaska Native","96","0"
"Unknown","Asian","2028","0"
"Unknown","Native Hawaiian/Pacific Islander","120","0"
"Unknown","Other","7628","5"
"Unknown","Unknown","90623","27"
"Unknown","White","24912","12"
