"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1882","US-13001","13","1","18561","170","63","10139.54","339.42","102.37","19","380","5"
"Atkinson","772","US-13003","13","3","8330","115","16","9267.71","192.08","48.02","4","238","1"
"Bacon","1269","US-13005","13","5","11404","82","28","11127.67","245.53","175.38","20","344","8"
"Baker","161","US-13007","13","7","3116","33","9","5166.88","288.83","0","0","66","0"
"Baldwin","3801","US-13009","13","9","44428","313","109","8555.42","245.34","60.77","27","627","15"
"Banks","1601","US-13011","13","11","19982","183","33","8012.21","165.15","50.05","10","165","1"
"Barrow","8456","US-13013","13","13","86383","582","127","9788.96","147.02","122.71","106","1092","1"
"Bartow","10946","US-13015","13","15","110771","794","202","9881.65","182.36","153.47","170","3163","14"
"Ben Hill","1482","US-13017","13","17","16645","151","58","8903.57","348.45","36.05","6","580","18"
"Berrien","1046","US-13019","13","19","19276","71","30","5426.44","155.63","62.25","12","753","12"
"Bibb","13169","US-13021","13","21","152150","1730","394","8655.27","258.95","76.9","117","2277","35"
"Bleckley","796","US-13023","13","23","12838","47","34","6200.34","264.84","23.37","3","637","17"
"Brantley","907","US-13025","13","25","19202","72","31","4723.47","161.44","41.66","8","673","5"
"Brooks","931","US-13027","13","27","15727","86","36","5919.76","228.91","31.79","5","439","11"
"Bryan","2655","US-13029","13","29","39137","170","33","6783.86","84.32","132.87","52","852","3"
"Bulloch","5173","US-13031","13","31","79467","211","62","6509.62","78.02","54.11","43","1477","48"
"Burke","1729","US-13033","13","33","22342","147","36","7738.79","161.13","67.14","15","759","23"
"Butts","2149","US-13035","13","35","25174","119","73","8536.59","289.98","313.82","79","773","6"
"Calhoun","443","US-13037","13","37","6317","73","14","7012.82","221.62","126.64","8","133","0"
"Camden","3154","US-13039","13","39","53924","129","27","5848.97","50.07","59.34","32","707","5"
"Candler","736","US-13043","13","43","10837","60","36","6791.55","332.2","18.46","2","189","29"
"Carroll","7317","US-13045","13","45","120119","304","130","6091.46","108.23","124.04","149","3754","101"
"Catoosa","5444","US-13047","13","47","68771","243","61","7916.13","88.7","162.86","112","554","5"
"Charlton","1045","US-13049","13","49","13251","62","23","7886.2","173.57","30.19","4","296","7"
"Chatham","19717","US-13051","13","51","292176","1567","398","6748.33","136.22","108.84","318","2710","24"
"Chattahoochee","3086","US-13053","13","53","10749","27","12","28709.65","111.64","1832.73","197","580","2"
"Chattooga","2189","US-13055","13","55","24766","171","60","8838.73","242.27","153.44","38","530","8"
"Cherokee","21812","US-13057","13","57","266617","1223","292","8181.02","109.52","183.03","488","8099","13"
"Clarke","12515","US-13059","13","59","129779","483","131","9643.32","100.94","101.71","132","2181","7"
"Clay","184","US-13061","13","61","2855","10","3","6444.83","105.08","105.08","3","54","0"
"Clayton","22644","US-13063","13","63","304838","1300","418","7428.21","137.12","138.43","422","2478","19"
"Clinch","725","US-13065","13","65","6656","66","25","10892.43","375.6","15.02","1","223","1"
"Cobb","58849","US-13067","13","67","790588","3014","922","7443.7","116.62","143.31","1133","16221","76"
"Coffee","4214","US-13069","13","69","43042","642","135","9790.44","313.65","58.08","25","1042","33"
"Colquitt","3476","US-13071","13","71","45393","241","74","7657.57","163.02","46.26","21","1121","40"
"Columbia","10818","US-13073","13","73","158631","459","159","6819.6","100.23","62.41","99","5550","39"
"Cook","1155","US-13075","13","75","17437","106","36","6623.85","206.46","22.94","4","639","4"
"Coweta","8460","US-13077","13","77","152001","323","189","5565.75","124.34","44.74","68","5196","12"
"Crawford","520","US-13079","13","79","12228","68","17","4252.54","139.03","24.53","3","134","2"
"Crisp","1407","US-13081","13","81","22289","159","53","6312.53","237.79","26.92","6","615","22"
"Dade","1180","US-13083","13","83","16162","60","11","7301.08","68.06","129.93","21","187","1"
"Dawson","2652","US-13085","13","85","27021","235","39","9814.59","144.33","118.43","32","287","1"
"DeKalb","55850","US-13089","13","89","793154","4378","887","7041.51","111.83","160.12","1270","6329","66"
"Decatur","2117","US-13087","13","87","26322","142","54","8042.7","205.15","113.97","30","754","13"
"Dodge","1075","US-13091","13","91","20385","105","55","5273.49","269.81","14.72","3","998","45"
"Dooly","781","US-13093","13","93","13400","89","31","5828.36","231.34","22.39","3","276","12"
"Dougherty","5423","US-13095","13","95","89905","993","275","6031.92","305.88","63.4","57","1869","20"
"Douglas","11559","US-13097","13","97","151906","817","169","7609.31","111.25","153.38","233","2906","37"
"Early","1001","US-13099","13","99","10146","71","42","9865.96","413.96","49.28","5","153","4"
"Echols","358","US-13101","13","101","3969","13","4","9019.9","100.78","50.39","2","105","5"
"Effingham","3704","US-13103","13","103","64026","237","63","5785.15","98.4","103.08","66","737","3"
"Elbert","1515","US-13105","13","105","18945","126","57","7996.83","300.87","26.39","5","748","13"
"Emanuel","1719","US-13107","13","107","22664","122","53","7584.72","233.85","30.89","7","801","28"
"Evans","752","US-13109","13","109","10687","72","17","7036.59","159.07","56.14","6","193","12"
"Fannin","2078","US-13111","13","111","26320","169","56","7895.14","212.77","186.17","49","235","10"
"Fayette","6465","US-13113","13","113","117544","250","144","5500.07","122.51","62.1","73","2134","15"
"Floyd","9845","US-13115","13","115","99916","856","176","9853.28","176.15","102.09","102","1881","38"
"Forsyth","17349","US-13117","13","117","252507","927","170","6870.7","67.32","150.09","379","4051","7"
"Franklin","2312","US-13119","13","119","23329","149","41","9910.41","175.75","60.01","14","293","7"
"Fulton","79340","US-13121","13","121","1099181","4614","1221","7218.1","111.08","133.83","1471","13649","82"
"Gilmer","2436","US-13123","13","123","31417","204","70","7753.76","222.81","92.31","29","431","12"
"Glascock","144","US-13125","13","125","3025","19","7","4760.33","231.4","33.06","1","119","12"
"Glynn","6490","US-13127","13","127","86047","437","150","7542.39","174.32","80.19","69","1359","18"
"Gordon","6409","US-13129","13","129","58049","322","100","11040.67","172.27","139.54","81","1568","10"
"Grady","1508","US-13131","13","131","24540","171","46","6145.07","187.45","48.9","12","550","12"
"Greene","1475","US-13133","13","133","18717","133","55","7880.54","293.85","21.37","4","305","6"
"Gwinnett","84191","US-13135","13","135","971145","5268","1016","8669.25","104.62","120.48","1170","13576","68"
"Habersham","4609","US-13137","13","137","45800","465","144","10063.32","314.41","58.95","27","391","8"
"Hall","24614","US-13139","13","139","206349","2312","419","11928.34","203.05","97.41","201","1939","24"
"Hancock","829","US-13141","13","141","8193","103","60","10118.39","732.33","73.23","6","74","2"
"Haralson","1693","US-13143","13","143","30722","72","34","5510.71","110.67","68.35","21","870","45"
"Harris","2118","US-13145","13","145","34712","154","55","6101.64","158.45","77.78","27","361","0"
"Hart","1693","US-13147","13","147","26107","114","36","6484.85","137.89","42.13","11","636","15"
"Heard","614","US-13149","13","149","12370","42","15","4963.62","121.26","40.42","5","221","3"
"Henry","18475","US-13151","13","151","239866","573","281","7702.22","117.15","136.74","328","5513","27"
"Houston","9817","US-13153","13","153","157039","707","185","6251.31","117.81","89.79","141","4319","59"
"Irwin","676","US-13155","13","155","9433","81","18","7166.33","190.82","21.2","2","223","10"
"Jackson","8364","US-13157","13","157","74700","489","134","11196.79","179.38","111.11","83","1223","11"
"Jasper","666","US-13159","13","159","14199","61","18","4690.47","126.77","56.34","8","702","20"
"Jeff Davis","1282","US-13161","13","161","15148","97","37","8463.16","244.26","112.23","17","569","9"
"Jefferson","1558","US-13163","13","163","15313","152","59","10174.36","385.29","26.12","4","346","5"
"Jenkins","718","US-13165","13","165","8576","82","39","8372.2","454.76","46.64","4","120","3"
"Johnson","782","US-13167","13","167","9661","96","41","8094.4","424.39","20.7","2","321","7"
"Jones","1564","US-13169","13","169","28591","156","52","5470.25","181.88","62.96","18","400","4"
"Lamar","1303","US-13171","13","171","19347","114","44","6734.89","227.43","98.21","19","662","11"
"Lanier","489","US-13173","13","173","10351","27","9","4724.18","86.95","38.64","4","271","4"
"Laurens","3652","US-13175","13","175","47296","347","142","7721.58","300.24","35.94","17","1798","23"
"Lee","1578","US-13177","13","177","29971","181","50","5265.09","166.83","43.38","13","1103","6"
"Liberty","3231","US-13179","13","179","61904","211","59","5219.37","95.31","192.23","119","514","1"
"Lincoln","505","US-13181","13","181","8125","51","24","6215.38","295.38","98.46","8","282","2"
"Long","645","US-13183","13","183","19915","46","10","3238.76","50.21","80.34","16","177","1"
"Lowndes","7622","US-13185","13","185","117878","360","136","6466.01","115.37","75.5","89","4680","65"
"Lumpkin","2733","US-13187","13","187","33802","278","61","8085.32","180.46","68.04","23","132","6"
"Macon","601","US-13193","13","193","12988","79","23","4627.35","177.09","61.6","8","233","4"
"Madison","2694","US-13195","13","195","30177","149","45","8927.33","149.12","82.84","25","471","10"
"Marion","387","US-13197","13","197","8293","35","17","4666.59","204.99","36.18","3","159","2"
"McDuffie","1626","US-13189","13","189","21597","150","39","7528.82","180.58","50.93","11","762","5"
"McIntosh","673","US-13191","13","191","14567","54","14","4620.03","96.11","54.92","8","152","2"
"Meriwether","1484","US-13199","13","199","21020","130","68","7059.94","323.5","95.15","20","451","11"
"Miller","667","US-13201","13","201","5764","39","9","11571.83","156.14","294.93","17","170","4"
"Mitchell","1505","US-13205","13","205","22056","228","73","6823.54","330.98","81.61","18","513","6"
"Monroe","1846","US-13207","13","207","27727","185","85","6657.77","306.56","82.95","23","723","13"
"Montgomery","707","US-13209","13","209","9224","41","21","7664.79","227.67","10.84","1","158","2"
"Morgan","1176","US-13211","13","211","19138","83","22","6144.84","114.95","99.28","19","892","6"
"Murray","4069","US-13213","13","213","40261","234","75","10106.55","186.28","218.57","88","682","5"
"Muscogee","13805","US-13215","13","215","191626","1104","377","7204.14","196.74","142.99","274","1808","49"
"Newton","7248","US-13217","13","217","112354","625","210","6451.04","186.91","96.12","108","3217","19"
"Non-GA Resident/Unknown State","23171","US-.",".",".","0","1228","454","0","0","0","389","5305","140"
"Oconee","2983","US-13219","13","219","41737","127","62","7147.14","148.55","93.44","39","929","7"
"Oglethorpe","1171","US-13221","13","221","15240","73","28","7683.73","183.73","78.74","12","279","1"
"Paulding","10467","US-13223","13","223","172542","378","162","6066.35","93.89","115.91","200","5537","44"
"Peach","1805","US-13225","13","225","27375","211","49","6593.61","179","54.79","15","740","6"
"Pickens","2474","US-13227","13","227","33530","200","58","7378.47","172.98","113.33","38","819","16"
"Pierce","1218","US-13229","13","229","19545","131","43","6231.77","220.01","51.16","10","1162","13"
