"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2767","22"
"Hispanic/Latino","American Indian/Alaska Native","134","0"
"Hispanic/Latino","Asian","292","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","191","1"
"Hispanic/Latino","Other","31044","314"
"Hispanic/Latino","Unknown","13672","13"
"Hispanic/Latino","White","41422","555"
"Non-Hispanic/Latino","African-American/Black","200874","5762"
"Non-Hispanic/Latino","American Indian/Alaska Native","364","11"
"Non-Hispanic/Latino","Asian","15500","326"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","608","12"
"Non-Hispanic/Latino","Other","10718","55"
"Non-Hispanic/Latino","Unknown","7195","45"
"Non-Hispanic/Latino","White","295411","9610"
"Unknown","African-American/Black","26917","30"
"Unknown","American Indian/Alaska Native","180","0"
"Unknown","Asian","3635","1"
"Unknown","Native Hawaiian/Pacific Islander","176","0"
"Unknown","Other","26722","22"
"Unknown","Unknown","139643","56"
"Unknown","White","41923","49"
