"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","536510","8935","35464"
"Male","Georgia","460128","10145","33953"
"Unknown","Georgia","9168","7","177"
"Female","Appling","1191","29","101"
"Male","Appling","997","40","101"
"Unknown","Appling","4","0","0"
"Female","Atkinson","507","9","69"
"Male","Atkinson","426","11","74"
"Unknown","Atkinson","4","0","0"
"Female","Bacon","628","15","49"
"Male","Bacon","897","16","56"
"Unknown","Bacon","3","0","1"
"Female","Baker","106","3","17"
"Male","Baker","95","8","23"
"Female","Baldwin","2342","39","147"
"Male","Baldwin","1860","83","194"
"Unknown","Baldwin","18","0","0"
"Female","Banks","984","23","125"
"Male","Banks","851","20","100"
"Unknown","Banks","13","0","0"
"Female","Barrow","5389","69","359"
"Male","Barrow","4587","75","329"
"Unknown","Barrow","33","0","1"
"Female","Bartow","6427","105","420"
"Male","Bartow","5685","122","459"
"Unknown","Bartow","111","0","1"
"Female","Ben Hill","942","27","89"
"Male","Ben Hill","689","35","79"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","697","19","44"
"Male","Berrien","562","18","36"
"Unknown","Berrien","4","0","0"
"Female","Bibb","9148","216","1044"
"Male","Bibb","6751","215","897"
"Unknown","Bibb","137","0","2"
"Female","Bleckley","524","17","26"
"Male","Bleckley","377","15","25"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","705","17","56"
"Male","Brantley","601","20","46"
"Unknown","Brantley","3","0","0"
"Female","Brooks","651","14","56"
"Male","Brooks","483","24","42"
"Unknown","Brooks","12","0","0"
"Female","Bryan","1780","18","103"
"Male","Bryan","1565","21","115"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","3453","38","132"
"Male","Bulloch","2686","27","108"
"Unknown","Bulloch","6","0","0"
"Female","Burke","1095","24","92"
"Male","Burke","859","16","78"
"Unknown","Burke","10","0","1"
"Female","Butts","1217","37","60"
"Male","Butts","1278","47","87"
"Unknown","Butts","113","0","1"
"Female","Calhoun","259","11","38"
"Male","Calhoun","250","5","41"
"Unknown","Calhoun","4","0","0"
"Female","Camden","2411","20","90"
"Male","Camden","2092","19","81"
"Unknown","Camden","17","0","0"
"Female","Candler","478","14","37"
"Male","Candler","416","24","31"
"Unknown","Candler","1","0","0"
"Female","Carroll","4289","65","171"
"Male","Carroll","3800","70","186"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","3436","37","143"
"Male","Catoosa","2907","33","131"
"Unknown","Catoosa","88","0","3"
"Female","Charlton","552","12","43"
"Male","Charlton","937","20","38"
"Unknown","Charlton","5","0","0"
"Female","Chatham","13851","207","978"
"Male","Chatham","11393","250","930"
"Unknown","Chatham","230","2","13"
"Female","Chattahoochee","283","1","12"
"Male","Chattahoochee","3987","12","23"
"Unknown","Chattahoochee","13","0","0"
"Female","Chattooga","1302","29","85"
"Male","Chattooga","1128","38","109"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","13202","139","694"
"Male","Cherokee","11759","190","811"
"Unknown","Cherokee","100","0","2"
"Female","Clarke","7826","63","273"
"Male","Clarke","6233","82","253"
"Unknown","Clarke","53","0","1"
"Female","Clay","116","1","4"
"Male","Clay","83","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","15634","246","839"
"Male","Clayton","11909","267","724"
"Unknown","Clayton","172","0","3"
"Female","Clinch","436","10","37"
"Male","Clinch","412","15","34"
"Female","Cobb","36346","485","1846"
"Male","Cobb","31774","571","1884"
"Unknown","Cobb","295","0","8"
"Female","Coffee","2749","77","407"
"Male","Coffee","2318","75","323"
"Unknown","Coffee","12","0","0"
"Female","Colquitt","2221","39","142"
