"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","697013","12152","46804"
"Male","Georgia","600335","13934","44521"
"Unknown","Georgia","8512","4","164"
"Female","Appling","1537","46","126"
"Male","Appling","1262","52","118"
"Unknown","Appling","12","0","0"
"Female","Atkinson","649","12","91"
"Male","Atkinson","545","20","92"
"Unknown","Atkinson","3","0","0"
"Female","Bacon","883","21","78"
"Male","Bacon","1095","31","88"
"Unknown","Bacon","1","0","0"
"Female","Baker","134","5","21"
"Male","Baker","110","8","23"
"Female","Baldwin","2956","58","170"
"Male","Baldwin","2353","114","229"
"Unknown","Baldwin","13","0","0"
"Female","Banks","1350","32","160"
"Male","Banks","1141","32","131"
"Unknown","Banks","11","0","0"
"Female","Barrow","7223","93","471"
"Male","Barrow","6250","102","418"
"Unknown","Barrow","50","0","1"
"Female","Bartow","8353","145","516"
"Male","Bartow","7452","178","548"
"Unknown","Bartow","94","0","0"
"Female","Ben Hill","1075","31","97"
"Male","Ben Hill","798","41","84"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","847","27","54"
"Male","Berrien","706","24","42"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11644","307","1316"
"Male","Bibb","8803","285","1098"
"Unknown","Bibb","106","0","1"
"Female","Bleckley","628","22","35"
"Male","Bleckley","476","18","29"
"Unknown","Bleckley","4","0","0"
"Female","Brantley","1022","35","89"
"Male","Brantley","880","41","76"
"Unknown","Brantley","7","0","0"
"Female","Brooks","795","21","72"
"Male","Brooks","610","33","63"
"Unknown","Brooks","4","0","0"
"Female","Bryan","2452","25","150"
"Male","Bryan","2244","40","184"
"Female","Bulloch","4504","57","180"
"Male","Bulloch","3508","43","146"
"Unknown","Bulloch","15","0","0"
"Female","Burke","1289","24","105"
"Male","Burke","1027","24","92"
"Unknown","Burke","10","0","1"
"Female","Butts","1670","54","94"
"Male","Butts","1764","60","111"
"Unknown","Butts","21","0","0"
"Female","Calhoun","318","14","42"
"Male","Calhoun","299","7","49"
"Unknown","Calhoun","1","0","0"
"Female","Camden","3226","40","122"
"Male","Camden","2911","40","103"
"Female","Candler","607","17","52"
"Male","Candler","507","33","36"
"Female","Carroll","5419","74","186"
"Male","Carroll","4870","88","205"
"Unknown","Carroll","33","0","2"
"Female","Catoosa","4631","52","166"
"Male","Catoosa","4049","46","160"
"Unknown","Catoosa","74","0","3"
"Female","Charlton","671","17","60"
"Male","Charlton","1077","26","52"
"Unknown","Charlton","4","0","0"
"Female","Chatham","18419","306","1390"
"Male","Chatham","15380","370","1314"
"Unknown","Chatham","4","0","0"
"Female","Chattahoochee","390","3","15"
"Male","Chattahoochee","5057","13","27"
"Unknown","Chattahoochee","17","0","0"
"Female","Chattooga","2033","44","121"
"Male","Chattooga","1734","47","141"
"Unknown","Chattooga","13","0","0"
"Female","Cherokee","17122","192","965"
"Male","Cherokee","15287","269","1106"
"Unknown","Cherokee","75","0","1"
"Female","Clarke","9967","75","422"
"Male","Clarke","7875","105","395"
"Unknown","Clarke","42","0","2"
"Female","Clay","138","1","8"
"Male","Clay","96","3","6"
"Unknown","Clay","2","0","0"
"Female","Clayton","20699","366","1274"
"Male","Clayton","15786","371","1073"
"Unknown","Clayton","154","0","1"
"Female","Clinch","516","15","45"
"Male","Clinch","498","19","42"
"Unknown","Clinch","1","0","0"
"Female","Cobb","47288","602","2150"
"Male","Cobb","41081","732","2180"
"Unknown","Cobb","302","0","5"
"Female","Coffee","3477","102","508"
"Male","Coffee","2888","93","406"
"Unknown","Coffee","23","0","0"
"Female","Colquitt","2905","57","173"
"Male","Colquitt","2686","78","181"
"Unknown","Colquitt","9","0","0"
"Female","Columbia","7939","105","345"
"Male","Columbia","7040","154","351"
"Unknown","Columbia","41","0","0"
"Female","Cook","945","24","69"
"Male","Cook","735","29","60"
"Unknown","Cook","2","0","0"
"Female","Coweta","7022","150","460"
"Male","Coweta","6398","205","450"
"Unknown","Coweta","35","0","0"
"Female","Crawford","452","18","55"
"Male","Crawford","383","22","56"
"Unknown","Crawford","2","0","0"
"Female","Crisp","1059","32","111"
"Male","Crisp","790","34","76"
"Unknown","Crisp","19","0","0"
"Female","Dade","988","10","35"
"Male","Dade","904","8","39"
"Unknown","Dade","17","0","0"
"Female","Dawson","2289","32","167"
"Male","Dawson","1995","44","188"
"Unknown","Dawson","22","0","0"
"Female","DeKalb","45371","600","3540"
"Male","DeKalb","37232","659","3102"
"Unknown","DeKalb","582","0","8"
"Female","Decatur","2005","35","126"
"Male","Decatur","1494","43","101"
"Unknown","Decatur","11","0","0"
"Female","Dodge","820","28","65"
"Male","Dodge","709","35","60"
"Unknown","Dodge","7","0","0"
"Female","Dooly","583","17","52"
"Male","Dooly","501","21","52"
"Unknown","Dooly","6","0","0"
"Female","Dougherty","5357","208","789"
"Male","Dougherty","3808","183","576"
"Unknown","Dougherty","34","0","1"
