county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,601,17,63,3237.97
Atkinson,301,2,39,3613.45
Bacon,419,6,34,3674.15
Baker,62,3,13,1989.73
Baldwin,978,38,99,2201.31
Banks,246,3,40,1231.11
Barrow,1152,32,163,1333.6
Bartow,1675,61,213,1512.13
Ben Hill,361,3,31,2168.82
Berrien,265,0,12,1374.77
Bibb,3265,62,559,2145.91
Bleckley,150,5,15,1168.41
Brantley,232,4,14,1208.21
Brooks,375,17,46,2384.43
Bryan,579,8,53,1479.42
Bulloch,1123,13,81,1413.17
Burke,424,7,55,1897.77
Butts,468,37,41,1859.06
Calhoun,195,6,41,3086.91
Camden,696,4,21,1290.71
Candler,232,4,9,2140.81
Carroll,1760,47,124,1465.21
Catoosa,572,9,42,831.75
Charlton,391,3,16,2950.72
Chatham,5210,66,461,1783.17
Chattahoochee,665,1,10,6186.62
Chattooga,199,2,5,803.52
Cherokee,2976,57,301,1116.21
Clarke,1794,17,122,1382.35
Clay,85,2,6,2977.23
Clayton,4626,102,489,1517.53
Clinch,176,4,15,2644.23
Cobb,12135,304,1325,1534.93
Coffee,1370,25,197,3182.94
Colquitt,1503,22,109,3311.08
Columbia,2008,21,119,1265.83
Cook,409,6,43,2345.59
Coweta,1373,22,95,903.28
Crawford,90,0,10,736.02
Crisp,364,14,55,1633.09
Dade,114,1,6,705.36
Dawson,318,3,45,1176.86
DeKalb,12760,229,1544,1608.77
Decatur,691,8,55,2625.18
Dodge,189,3,14,927.15
Dooly,242,14,47,1805.97
Dougherty,2631,169,546,2926.42
Douglas,2400,50,299,1579.92
Early,349,31,31,3439.78
Echols,215,2,7,5416.98
Effingham,657,1,40,1026.15
Elbert,326,1,17,1720.77
Emanuel,444,8,32,1959.05
Evans,228,1,12,2133.43
Fannin,290,3,29,1101.82
Fayette,994,25,63,845.64
Floyd,1307,15,83,1308.1
Forsyth,1984,22,193,785.72
Franklin,381,5,29,1633.16
Fulton,18566,406,1791,1689.08
Gilmer,526,4,50,1674.25
Glascock,23,0,2,760.33
Glynn,2359,38,176,2741.52
Gordon,1039,23,71,1789.87
Grady,425,5,62,1731.87
Greene,262,11,27,1399.8
Gwinnett,18201,240,2026,1874.18
Habersham,1057,48,158,2307.86
Hall,5657,86,704,2741.47
Hancock,290,34,45,3539.61
Haralson,199,6,19,647.74
Harris,626,16,69,1803.41
Hart,272,4,38,1041.87
Heard,134,4,9,1083.27
Henry,3055,44,149,1273.63
Houston,1817,51,239,1157.04
Irwin,157,1,22,1664.37
Jackson,972,13,95,1301.2
Jasper,129,1,11,908.51
Jeff Davis,404,7,20,2667.02
Jefferson,458,7,54,2990.92
Jenkins,231,22,42,2693.56
Johnson,232,11,42,2401.41
Jones,275,3,26,961.84
Lamar,239,10,28,1235.33
Lanier,210,4,14,2028.79
Laurens,774,5,64,1636.5
Lee,522,22,83,1741.68
Liberty,643,2,55,1038.71
Lincoln,129,4,18,1587.69
Long,126,1,4,632.69
Lowndes,3007,34,137,2550.94
Lumpkin,309,6,51,914.15
Macon,174,10,39,1339.7
Madison,356,4,40,1179.71
Marion,145,4,15,1748.46
McDuffie,301,10,47,1393.71
McIntosh,161,2,12,1105.24
Meriwether,358,6,46,1703.14
Miller,131,0,7,2272.73
Mitchell,631,41,123,2860.9
Monroe,433,23,54,1561.65
Montgomery,135,1,15,1463.57
Morgan,231,0,12,1207.02
Murray,549,2,33,1363.6
Muscogee,4390,83,469,2290.92
Newton,1645,36,192,1464.12
Non-GA Resident/Unknown State,15486,86,398,0
Oconee,401,15,42,960.78
Oglethorpe,190,7,27,1246.72
Paulding,1495,19,122,866.46
Peach,336,12,63,1227.4
Pickens,321,5,31,957.35
Pierce,382,6,41,1954.46
Pike,196,4,17,1039.24
Polk,690,9,34,1586.86
Pulaski,87,2,12,798.68
Putnam,384,17,42,1754.63
Quitman,29,1,6,1264.17
Rabun,198,3,32,1165.67
Randolph,261,26,41,3864.38
Richmond,3840,84,378,1898.73
Rockdale,1198,16,165,1261.58
Schley,55,1,8,1042.65
Screven,178,9,28,1280.58
Seminole,162,2,15,1990.17
Spalding,876,40,118,1267.54
Stephens,566,10,67,2149.8
Stewart,251,5,50,4095.28
Sumter,740,56,172,2517.09
Talbot,129,3,19,2094.84
Taliaferro,12,0,1,735.29
Tattnall,433,1,33,1703.99
Taylor,74,2,14,929.88
Telfair,256,7,21,1636.41
Terrell,293,30,66,3460.49
Thomas,1021,40,126,2297.95
Tift,1264,35,170,3095.76
Toombs,667,7,54,2471.93
Towns,120,1,17,997.17
Treutlen,101,3,15,1478.99
Troup,2193,64,242,3114.44
Turner,234,18,38,2897.47
Twiggs,96,3,23,1187.24
Union,235,6,41,927.57
Unknown,2534,6,81,0
Upson,489,46,56,1860.94
Walker,581,16,27,834.65
Walton,982,35,109,1024.9
Ware,1084,24,107,3023.46
Warren,56,1,18,1074.86
Washington,435,2,29,2142.65
Wayne,678,5,47,2261.96
Webster,39,2,8,1529.41
Wheeler,84,1,3,1062.08
White,308,5,53,969.83
Whitfield,3272,27,153,3125.96
Wilcox,169,18,35,1922.64
Wilkes,180,3,22,1797.48
Wilkinson,188,10,35,2107.86
Worth,429,23,71,2129.88
