"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1944","US-13001","13","1","18561","190","67","10473.57","360.97","102.37","19","397","5"
"Atkinson","805","US-13003","13","3","8330","128","20","9663.87","240.1","12","1","250","3"
"Bacon","1306","US-13005","13","5","11404","93","29","11452.12","254.3","70.15","8","367","11"
"Baker","169","US-13007","13","7","3116","37","10","5423.62","320.92","160.46","5","70","0"
"Baldwin","3895","US-13009","13","9","44428","329","119","8766.99","267.85","22.51","10","698","17"
"Banks","1674","US-13011","13","11","19982","204","36","8377.54","180.16","35.03","7","183","2"
"Barrow","9028","US-13013","13","13","86383","630","142","10451.13","164.38","48.62","42","1246","5"
"Bartow","11427","US-13015","13","15","110771","853","219","10315.88","197.71","55.07","61","3582","18"
"Ben Hill","1509","US-13017","13","17","16645","161","62","9065.79","372.48","18.02","3","613","21"
"Berrien","1093","US-13019","13","19","19276","75","34","5670.26","176.39","46.69","9","830","13"
"Bibb","13638","US-13021","13","21","152150","1814","420","8963.52","276.04","53.24","81","2595","44"
"Bleckley","811","US-13023","13","23","12838","49","32","6317.18","249.26","23.37","3","686","19"
"Brantley","974","US-13025","13","25","19202","86","36","5072.39","187.48","26.04","5","706","5"
"Brooks","966","US-13027","13","27","15727","91","38","6142.3","241.62","50.87","8","463","12"
"Bryan","2856","US-13029","13","29","39137","189","38","7297.44","97.09","43.44","17","934","3"
"Bulloch","5247","US-13031","13","31","79467","226","62","6602.74","78.02","22.65","18","1616","59"
"Burke","1821","US-13033","13","33","22342","163","40","8150.57","179.04","8.95","2","809","25"
"Butts","2404","US-13035","13","35","25174","141","83","9549.54","329.71","55.61","14","820","7"
"Calhoun","448","US-13037","13","37","6317","75","16","7091.97","253.28","15.83","1","137","0"
"Camden","3374","US-13039","13","39","53924","149","33","6256.95","61.2","122.39","66","802","6"
"Candler","797","US-13043","13","43","10837","64","38","7354.43","350.65","46.14","5","199","30"
"Carroll","7566","US-13045","13","45","120119","343","132","6298.75","109.89","30.8","37","4054","114"
"Catoosa","5919","US-13047","13","47","68771","269","69","8606.83","100.33","40.71","28","744","6"
"Charlton","1301","US-13049","13","49","13251","68","28","9818.13","211.3","150.93","20","319","8"
"Chatham","20779","US-13051","13","51","292176","1682","437","7111.81","149.57","40.04","117","3072","28"
"Chattahoochee","3945","US-13053","13","53","10749","33","13","36701.09","120.94","1153.6","124","663","4"
"Chattooga","2259","US-13055","13","55","24766","187","67","9121.38","270.53","20.19","5","625","9"
"Cherokee","22930","US-13057","13","57","266617","1393","317","8600.35","118.9","37.88","101","8720","16"
"Clarke","12991","US-13059","13","59","129779","506","142","10010.09","109.42","36.99","48","2268","7"
"Clay","186","US-13061","13","61","2855","10","3","6514.89","105.08","0","0","51","0"
"Clayton","24735","US-13063","13","63","304838","1457","498","8114.15","163.37","39.04","119","2892","29"
"Clinch","745","US-13065","13","65","6656","68","25","11192.91","375.6","15.02","1","243","2"
"Cobb","62430","US-13067","13","67","790588","3553","1016","7896.65","128.51","43.13","341","18130","96"
"Coffee","4304","US-13069","13","69","43042","669","145","9999.54","336.88","85.96","37","1108","34"
"Colquitt","3693","US-13071","13","71","45393","265","87","8135.62","191.66","72.7","33","1171","44"
"Columbia","11274","US-13073","13","73","158631","497","168","7107.06","105.91","25.85","41","5908","43"
"Cook","1188","US-13075","13","75","17437","107","40","6813.1","229.4","63.08","11","734","4"
"Coweta","8924","US-13077","13","77","152001","407","218","5871.01","143.42","22.37","34","5536","14"
"Crawford","524","US-13079","13","79","12228","72","19","4285.25","155.38","24.53","3","148","2"
"Crisp","1464","US-13081","13","81","22289","169","58","6568.26","260.22","13.46","3","646","33"
"Dade","1240","US-13083","13","83","16162","62","13","7672.32","80.44","30.94","5","229","1"
"Dawson","2784","US-13085","13","85","27021","254","48","10303.1","177.64","44.41","12","331","2"
"DeKalb","59345","US-13089","13","89","793154","4910","989","7482.15","124.69","28.87","229","8102","86"
"Decatur","2185","US-13087","13","87","26322","152","58","8301.04","220.35","53.19","14","804","15"
"Dodge","1091","US-13091","13","91","20385","110","59","5351.97","289.43","0","0","1039","47"
"Dooly","805","US-13093","13","93","13400","94","30","6007.46","223.88","22.39","3","287","14"
"Dougherty","5704","US-13095","13","95","89905","1064","288","6344.47","320.34","33.37","30","2031","24"
"Douglas","12358","US-13097","13","97","151906","932","187","8135.29","123.1","34.89","53","3298","46"
"Early","1042","US-13099","13","99","10146","78","42","10270.06","413.96","9.86","1","154","5"
"Echols","362","US-13101","13","101","3969","13","4","9120.69","100.78","25.2","1","117","5"
"Effingham","3929","US-13103","13","103","64026","269","71","6136.57","110.89","39.05","25","805","3"
"Elbert","1545","US-13105","13","105","18945","131","60","8155.19","316.71","21.11","4","760","14"
"Emanuel","1780","US-13107","13","107","22664","130","55","7853.87","242.68","8.82","2","844","28"
