"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1188168","15154","62942"
"Male","Georgia","980226","17576","59225"
"Unknown","Georgia","14249","5","368"
"Female","Appling","2020","56","146"
"Male","Appling","1684","59","139"
"Unknown","Appling","1","0","0"
"Female","Atkinson","911","17","123"
"Male","Atkinson","734","26","116"
"Female","Bacon","1345","27","121"
"Male","Bacon","1408","40","114"
"Unknown","Bacon","1","0","0"
"Female","Baker","181","6","25"
"Male","Baker","149","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4487","71","203"
"Male","Baldwin","3488","133","260"
"Unknown","Baldwin","18","0","0"
"Female","Banks","2020","47","199"
"Male","Banks","1674","42","162"
"Unknown","Banks","14","0","1"
"Female","Barrow","11697","120","577"
"Male","Barrow","9747","133","490"
"Unknown","Barrow","67","0","1"
"Female","Bartow","12741","181","672"
"Male","Bartow","10821","217","681"
"Unknown","Bartow","101","0","0"
"Female","Ben Hill","1279","33","104"
"Male","Ben Hill","966","42","90"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1180","32","63"
"Male","Berrien","970","28","53"
"Unknown","Berrien","7","0","0"
"Female","Bibb","18177","353","1549"
"Male","Bibb","13331","361","1323"
"Unknown","Bibb","188","0","2"
"Female","Bleckley","902","26","44"
"Male","Bleckley","638","20","36"
"Unknown","Bleckley","8","0","0"
"Female","Brantley","1429","39","98"
"Male","Brantley","1213","54","92"
"Female","Brooks","1151","27","87"
"Male","Brooks","900","42","80"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3963","32","208"
"Male","Bryan","3597","49","228"
"Unknown","Bryan","16","0","0"
"Female","Bulloch","6305","60","215"
"Male","Bulloch","4872","54","186"
"Unknown","Bulloch","4","0","0"
"Female","Burke","1739","32","130"
"Male","Burke","1392","36","125"
"Unknown","Burke","13","0","0"
"Female","Butts","2595","64","143"
"Male","Butts","2605","84","163"
"Unknown","Butts","31","1","0"
"Female","Calhoun","430","14","49"
"Male","Calhoun","593","9","57"
"Unknown","Calhoun","14","0","0"
"Female","Camden","5396","53","139"
"Male","Camden","4502","55","128"
"Unknown","Camden","17","0","0"
"Female","Candler","798","21","60"
"Male","Candler","654","37","48"
"Unknown","Candler","9","0","0"
"Female","Carroll","8447","87","219"
"Male","Carroll","7231","99","252"
"Unknown","Carroll","56","0","6"
"Female","Catoosa","7244","74","225"
"Male","Catoosa","6273","68","200"
"Unknown","Catoosa","119","0","5"
"Female","Charlton","913","19","64"
"Male","Charlton","1474","28","60"
"Unknown","Charlton","1","0","0"
"Female","Chatham","33308","378","1903"
"Male","Chatham","27158","468","1767"
"Unknown","Chatham","89","0","3"
"Female","Chattahoochee","735","3","26"
"Male","Chattahoochee","5848","14","35"
"Unknown","Chattahoochee","128","0","0"
"Female","Chattooga","3063","59","173"
"Male","Chattooga","2602","62","174"
"Unknown","Chattooga","23","0","0"
"Female","Cherokee","27405","258","1184"
"Male","Cherokee","23350","352","1331"
"Unknown","Cherokee","111","0","1"
"Female","Clarke","16293","104","775"
"Male","Clarke","12503","129","688"
