"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2663","US-13001","13","1","18561","215","78","14347.29","420.24","991.33","184","578","6"
"Atkinson","1102","US-13003","13","3","8330","159","22","13229.29","264.11","768.31","64","369","3"
"Bacon","1791","US-13005","13","5","11404","131","40","15705.02","350.75","903.19","103","519","10"
"Baker","232","US-13007","13","7","3116","41","13","7445.44","417.2","288.83","9","123","0"
"Baldwin","5038","US-13009","13","9","44428","366","142","11339.7","319.62","731.52","325","1298","18"
"Banks","2208","US-13011","13","11","19982","252","48","11049.94","240.22","980.88","196","295","3"
"Barrow","11877","US-13013","13","13","86383","793","163","13749.23","188.69","985.15","851","1566","5"
"Bartow","14410","US-13015","13","15","110771","944","265","13008.82","239.23","924.43","1024","4655","24"
"Ben Hill","1811","US-13017","13","17","16645","174","63","10880.14","378.49","204.27","34","1262","25"
"Berrien","1466","US-13019","13","19","19276","84","41","7605.31","212.7","290.52","56","1850","13"
"Bibb","19140","US-13021","13","21","152150","2086","477","12579.69","313.51","812.36","1236","4804","52"
"Bleckley","1050","US-13023","13","23","12838","57","34","8178.84","264.84","482.94","62","1145","24"
"Brantley","1834","US-13025","13","25","19202","135","54","9551.09","281.22","760.34","146","1101","8"
"Brooks","1336","US-13027","13","27","15727","105","44","8494.94","279.77","387.87","61","987","13"
"Bryan","4367","US-13029","13","29","39137","271","45","11158.24","114.98","710.33","278","1556","3"
"Bulloch","7710","US-13031","13","31","79467","259","79","9702.14","99.41","435.4","346","3022","74"
"Burke","2202","US-13033","13","33","22342","187","42","9855.88","187.99","425.21","95","1342","26"
"Butts","3112","US-13035","13","35","25174","164","86","12361.96","341.62","802.42","202","1188","7"
"Calhoun","592","US-13037","13","37","6317","85","21","9371.54","332.44","332.44","21","212","0"
"Camden","5506","US-13039","13","39","53924","198","68","10210.67","126.1","606.41","327","1657","14"
"Candler","1067","US-13043","13","43","10837","77","41","9845.9","378.33","369.11","40","417","31"
"Carroll","9413","US-13045","13","45","120119","368","139","7836.4","115.72","526.14","632","6074","131"
"Catoosa","7676","US-13047","13","47","68771","283","74","11161.68","107.6","831.75","572","1020","9"
"Charlton","1626","US-13049","13","49","13251","94","40","12270.77","301.86","332.05","44","450","11"
"Chatham","31132","US-13051","13","51","292176","2294","520","10655.22","177.97","671.86","1963","4981","33"
"Chattahoochee","4470","US-13053","13","53","10749","36","13","41585.26","120.94","865.2","93","743","4"
"Chattooga","3314","US-13055","13","55","24766","221","72","13381.25","290.72","1744.33","432","813","10"
"Cherokee","29324","US-13057","13","57","266617","1673","364","10998.55","136.53","696.13","1856","11525","22"
"Clarke","16392","US-13059","13","59","129779","643","154","12630.7","118.66","792.12","1028","2581","6"
"Clay","229","US-13061","13","61","2855","12","4","8021.02","140.11","420.32","12","78","0"
"Clayton","31944","US-13063","13","63","304838","1830","570","10479.01","186.98","568.83","1734","3900","30"
"Clinch","1000","US-13065","13","65","6656","74","30","15024.04","450.72","946.51","63","326","2"
"Cobb","78555","US-13067","13","67","790588","3846","1131","9936.28","143.06","597.91","4727","23282","99"
"Coffee","5960","US-13069","13","69","43042","823","163","13846.94","378.7","759.72","327","1439","36"
"Colquitt","5218","US-13071","13","71","45393","311","109","11495.16","240.13","980.33","445","1828","51"
"Columbia","13973","US-13073","13","73","158631","602","194","8808.49","122.3","443.17","703","9318","47"
"Cook","1616","US-13075","13","75","17437","117","47","9267.65","269.54","326.89","57","1865","5"
"Coweta","11849","US-13077","13","77","152001","599","263","7795.34","173.03","634.86","965","7551","17"
"Crawford","761","US-13079","13","79","12228","88","27","6223.42","220.8","556.1","68","272","2"
"Crisp","1775","US-13081","13","81","22289","177","62","7963.57","278.16","332","74","1162","36"
"Dade","1679","US-13083","13","83","16162","66","15","10388.57","92.81","637.3","103","289","1"
"Dawson","3895","US-13085","13","85","27021","296","54","14414.71","199.84","1336","361","455","1"
"DeKalb","73497","US-13089","13","89","793154","5707","1068","9266.42","134.65","478.22","3793","10731","91"
"Decatur","3145","US-13087","13","87","26322","197","70","11948.18","265.94","896.59","236","1193","17"
"Dodge","1441","US-13091","13","91","20385","117","57","7068.92","279.62","407.16","83","1955","57"
"Dooly","1014","US-13093","13","93","13400","97","34","7567.16","253.73","410.45","55","510","15"
"Dougherty","8251","US-13095","13","95","89905","1229","335","9177.47","372.62","958.79","862","3102","24"
"Douglas","16263","US-13097","13","97","151906","1030","211","10705.96","138.9","785.35","1193","4487","46"
"Early","1486","US-13099","13","99","10146","95","49","14646.17","482.95","591.37","60","260","6"
"Echols","397","US-13101","13","101","3969","13","4","10002.52","100.78","302.34","12","292","5"
"Effingham","6585","US-13103","13","103","64026","397","109","10284.88","170.24","962.11","616","1731","11"
