"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","20400","2","346"
"05-09 years","Georgia","37872","3","266"
"10-17 years","Georgia","110080","11","976"
"18-29 years","Georgia","255990","162","4906"
"30-39 years","Georgia","192284","364","6525"
"40-49 years","Georgia","179400","885","9292"
"50-59 years","Georgia","164428","2200","13722"
"60-69 years","Georgia","110048","4308","15677"
"70-79 years","Georgia","62508","5892","14446"
"80 & Older years","Georgia","34746","7316","10803"
"<1 years","Georgia","5450","0","279"
"Unknown years","Georgia","4450","0","129"
"01-04 years","Appling","51","0","0"
"05-09 years","Appling","88","0","0"
"10-17 years","Appling","313","0","2"
"18-29 years","Appling","474","1","7"
"30-39 years","Appling","350","1","8"
"40-49 years","Appling","360","5","22"
"50-59 years","Appling","381","10","36"
"60-69 years","Appling","316","16","63"
"70-79 years","Appling","214","22","39"
"80 & Older years","Appling","105","23","38"
"<1 years","Appling","8","0","0"
"Unknown years","Appling","3","0","0"
"01-04 years","Atkinson","17","0","1"
"05-09 years","Atkinson","46","0","1"
"10-17 years","Atkinson","105","0","1"
"18-29 years","Atkinson","236","0","14"
"30-39 years","Atkinson","167","0","13"
"40-49 years","Atkinson","181","2","31"
"50-59 years","Atkinson","169","2","32"
"60-69 years","Atkinson","103","7","32"
"70-79 years","Atkinson","58","6","22"
"80 & Older years","Atkinson","17","5","12"
"<1 years","Atkinson","3","0","0"
"01-04 years","Bacon","36","0","0"
"05-09 years","Bacon","53","0","0"
"10-17 years","Bacon","159","0","1"
"18-29 years","Bacon","493","0","6"
"30-39 years","Bacon","254","1","7"
"40-49 years","Bacon","250","4","18"
"50-59 years","Bacon","205","2","18"
"60-69 years","Bacon","173","13","40"
"70-79 years","Bacon","107","9","27"
"80 & Older years","Bacon","46","11","14"
"<1 years","Bacon","10","0","0"
"Unknown years","Bacon","5","0","0"
"01-04 years","Baker","9","0","0"
"05-09 years","Baker","9","0","0"
"10-17 years","Baker","13","0","0"
"18-29 years","Baker","40","0","0"
"30-39 years","Baker","27","0","4"
"40-49 years","Baker","26","3","3"
"50-59 years","Baker","34","0","2"
"60-69 years","Baker","38","3","16"
"70-79 years","Baker","20","3","11"
"80 & Older years","Baker","14","4","5"
"<1 years","Baker","2","0","0"
"01-04 years","Baldwin","63","0","0"
"05-09 years","Baldwin","123","0","0"
"10-17 years","Baldwin","381","1","6"
"18-29 years","Baldwin","1530","0","17"
"30-39 years","Baldwin","659","1","18"
"40-49 years","Baldwin","647","4","39"
"50-59 years","Baldwin","626","17","68"
"60-69 years","Baldwin","492","27","83"
"70-79 years","Baldwin","301","35","65"
"80 & Older years","Baldwin","189","57","69"
"<1 years","Baldwin","23","0","1"
"Unknown years","Baldwin","4","0","0"
"01-04 years","Banks","21","0","1"
"05-09 years","Banks","54","0","1"
"10-17 years","Banks","177","0","4"
"18-29 years","Banks","409","0","13"
"30-39 years","Banks","303","0","11"
"40-49 years","Banks","316","4","24"
"50-59 years","Banks","332","3","34"
"60-69 years","Banks","281","11","60"
"70-79 years","Banks","187","17","70"
"80 & Older years","Banks","96","13","32"
"<1 years","Banks","8","0","1"
"Unknown years","Banks","24","0","1"
"01-04 years","Barrow","171","0","2"
"05-09 years","Barrow","355","0","0"
"10-17 years","Barrow","1186","1","8"
"18-29 years","Barrow","2325","2","49"
"30-39 years","Barrow","2040","2","63"
"40-49 years","Barrow","2025","7","104"
"50-59 years","Barrow","1679","14","147"
"60-69 years","Barrow","1117","41","186"
"70-79 years","Barrow","626","43","126"
"80 & Older years","Barrow","287","53","104"
"<1 years","Barrow","48","0","2"
"Unknown years","Barrow","18","0","2"
"01-04 years","Bartow","205","0","6"
"05-09 years","Bartow","365","0","2"
"10-17 years","Bartow","1376","0","16"
"18-29 years","Bartow","2714","1","32"
"30-39 years","Bartow","2238","6","57"
"40-49 years","Bartow","2244","6","96"
"50-59 years","Bartow","2307","21","186"
"60-69 years","Bartow","1422","58","183"
"70-79 years","Bartow","941","92","219"
"80 & Older years","Bartow","449","81","135"
"<1 years","Bartow","72","0","5"
"Unknown years","Bartow","77","0","7"
"01-04 years","Ben Hill","36","0","1"
"05-09 years","Ben Hill","30","0","0"
"10-17 years","Ben Hill","144","0","0"
"18-29 years","Ben Hill","347","0","4"
"30-39 years","Ben Hill","262","3","12"
"40-49 years","Ben Hill","251","1","13"
"50-59 years","Ben Hill","270","6","34"
"60-69 years","Ben Hill","230","15","35"
"70-79 years","Ben Hill","157","19","55"
"80 & Older years","Ben Hill","76","19","19"
"<1 years","Ben Hill","7","0","1"
"Unknown years","Ben Hill","1","0","0"
"01-04 years","Berrien","35","0","0"
"05-09 years","Berrien","40","0","0"
"10-17 years","Berrien","145","0","1"
"18-29 years","Berrien","276","0","0"
"30-39 years","Berrien","232","0","3"
"40-49 years","Berrien","185","0","5"
"50-59 years","Berrien","209","4","18"
"60-69 years","Berrien","163","9","22"
"70-79 years","Berrien","113","15","20"
"80 & Older years","Berrien","59","13","15"
"<1 years","Berrien","8","0","0"
"Unknown years","Berrien","1","0","0"
"01-04 years","Bibb","274","0","7"
"05-09 years","Bibb","502","0","0"
"10-17 years","Bibb","1490","0","13"
"18-29 years","Bibb","4260","1","105"
"30-39 years","Bibb","3154","7","150"
"40-49 years","Bibb","2896","25","246"
"50-59 years","Bibb","2626","36","340"
"60-69 years","Bibb","2026","106","480"
"70-79 years","Bibb","1135","134","404"
"80 & Older years","Bibb","687","168","336"
"<1 years","Bibb","76","0","5"
"Unknown years","Bibb","14","0","0"
"01-04 years","Bleckley","16","0","0"
"05-09 years","Bleckley","35","0","0"
"10-17 years","Bleckley","108","0","0"
"18-29 years","Bleckley","245","0","4"
"30-39 years","Bleckley","140","1","4"
"40-49 years","Bleckley","134","1","2"
"50-59 years","Bleckley","135","2","8"
"60-69 years","Bleckley","103","8","13"
"70-79 years","Bleckley","69","4","13"
"80 & Older years","Bleckley","62","18","13"
"<1 years","Bleckley","3","0","0"
"01-04 years","Brantley","32","0","0"
"05-09 years","Brantley","59","0","0"
"10-17 years","Brantley","200","0","1"
"18-29 years","Brantley","336","0","3"
"30-39 years","Brantley","264","0","6"
"40-49 years","Brantley","251","3","20"
"50-59 years","Brantley","290","11","27"
"60-69 years","Brantley","198","8","26"
"70-79 years","Brantley","139","21","38"
"80 & Older years","Brantley","57","11","14"
"<1 years","Brantley","3","0","0"
"Unknown years","Brantley","5","0","0"
"01-04 years","Brooks","25","0","1"
"05-09 years","Brooks","44","0","0"
"10-17 years","Brooks","119","0","0"
"18-29 years","Brooks","247","0","1"
"30-39 years","Brooks","189","1","5"
"40-49 years","Brooks","178","1","13"
"50-59 years","Brooks","204","2","24"
"60-69 years","Brooks","137","9","22"
"70-79 years","Brooks","111","13","22"
"80 & Older years","Brooks","71","18","17"
"<1 years","Brooks","11","0","0"
"01-04 years","Bryan","105","0","0"
"05-09 years","Bryan","211","0","1"
"10-17 years","Bryan","576","0","4"
"18-29 years","Bryan","797","0","19"
"30-39 years","Bryan","735","1","23"
"40-49 years","Bryan","753","3","33"
"50-59 years","Bryan","515","5","43"
"60-69 years","Bryan","347","13","47"
"70-79 years","Bryan","209","14","72"
"80 & Older years","Bryan","77","9","29"
"<1 years","Bryan","30","0","0"
"Unknown years","Bryan","12","0","0"
"01-04 years","Bulloch","147","0","1"
"05-09 years","Bulloch","296","0","2"
"10-17 years","Bulloch","862","0","2"
"18-29 years","Bulloch","2914","0","12"
"30-39 years","Bulloch","1003","3","24"
"40-49 years","Bulloch","834","4","27"
"50-59 years","Bulloch","719","11","43"
"60-69 years","Bulloch","511","22","59"
"70-79 years","Bulloch","249","21","48"
"80 & Older years","Bulloch","119","18","40"
"<1 years","Bulloch","50","0","1"
"Unknown years","Bulloch","6","0","0"
"01-04 years","Burke","33","0","0"
"05-09 years","Burke","67","0","0"
"10-17 years","Burke","187","0","1"
"18-29 years","Burke","434","1","10"
"30-39 years","Burke","351","1","15"
"40-49 years","Burke","361","2","22"
"50-59 years","Burke","328","6","37"
"60-69 years","Burke","248","7","46"
"70-79 years","Burke","135","14","39"
"80 & Older years","Burke","46","11","17"
"<1 years","Burke","8","0","0"
"Unknown years","Burke","4","0","0"
"01-04 years","Butts","43","0","3"
"05-09 years","Butts","66","0","0"
"10-17 years","Butts","243","0","5"
"18-29 years","Butts","586","0","7"
"30-39 years","Butts","521","0","9"
"40-49 years","Butts","460","4","20"
"50-59 years","Butts","491","10","34"
"60-69 years","Butts","331","17","41"
"70-79 years","Butts","228","24","33"
"80 & Older years","Butts","125","31","10"
"<1 years","Butts","15","0","2"
"Unknown years","Butts","3","0","0"
"01-04 years","Calhoun","10","0","0"
"05-09 years","Calhoun","9","0","0"
"10-17 years","Calhoun","62","0","0"
"18-29 years","Calhoun","90","0","6"
"30-39 years","Calhoun","81","3","7"
"40-49 years","Calhoun","95","2","11"
"50-59 years","Calhoun","101","4","18"
"60-69 years","Calhoun","83","3","23"
"70-79 years","Calhoun","33","7","11"
"80 & Older years","Calhoun","22","2","9"
"<1 years","Calhoun","5","0","0"
"Unknown years","Calhoun","1","0","0"
"01-04 years","Camden","117","0","0"
"05-09 years","Camden","195","0","2"
"10-17 years","Camden","562","0","1"
"18-29 years","Camden","1233","0","10"
"30-39 years","Camden","955","1","24"
"40-49 years","Camden","686","7","25"
"50-59 years","Camden","745","8","31"
"60-69 years","Camden","508","20","45"
"70-79 years","Camden","291","10","30"
"80 & Older years","Camden","124","22","27"
"<1 years","Camden","16","0","2"
"Unknown years","Camden","74","0","1"
"01-04 years","Candler","13","0","0"
"05-09 years","Candler","39","0","0"
"10-17 years","Candler","99","0","0"
"18-29 years","Candler","183","0","1"
"30-39 years","Candler","143","0","4"
"40-49 years","Candler","162","3","3"
"50-59 years","Candler","175","8","17"
"60-69 years","Candler","125","9","17"
"70-79 years","Candler","87","14","20"
"80 & Older years","Candler","35","7","15"
"<1 years","Candler","5","0","0"
"Unknown years","Candler","1","0","0"
"01-04 years","Carroll","157","0","1"
"05-09 years","Carroll","264","0","3"
"10-17 years","Carroll","944","0","6"
"18-29 years","Carroll","2140","0","15"
"30-39 years","Carroll","1439","4","23"
"40-49 years","Carroll","1354","5","41"
"50-59 years","Carroll","1319","13","63"
"60-69 years","Carroll","924","28","93"
"70-79 years","Carroll","521","36","75"
"80 & Older years","Carroll","301","53","47"
"<1 years","Carroll","37","0","1"
"Unknown years","Carroll","13","0","0"
"01-04 years","Catoosa","141","0","0"
"05-09 years","Catoosa","261","0","1"
"10-17 years","Catoosa","787","0","2"
"18-29 years","Catoosa","1429","0","9"
"30-39 years","Catoosa","1129","2","14"
"40-49 years","Catoosa","1204","2","22"
"50-59 years","Catoosa","1095","7","43"
"60-69 years","Catoosa","746","8","64"
"70-79 years","Catoosa","450","22","68"
"80 & Older years","Catoosa","293","33","55"
"<1 years","Catoosa","53","0","1"
"Unknown years","Catoosa","88","0","4"
"01-04 years","Charlton","16","0","0"
"05-09 years","Charlton","43","0","0"
"10-17 years","Charlton","94","0","0"
"18-29 years","Charlton","383","1","2"
"30-39 years","Charlton","323","2","6"
"40-49 years","Charlton","262","3","13"
"50-59 years","Charlton","196","3","9"
"60-69 years","Charlton","183","11","27"
"70-79 years","Charlton","79","10","20"
"80 & Older years","Charlton","39","10","17"
"<1 years","Charlton","6","0","0"
"Unknown years","Charlton","2","0","0"
"01-04 years","Chatham","912","0","8"
"05-09 years","Chatham","1360","1","2"
"10-17 years","Chatham","2956","0","24"
"18-29 years","Chatham","7340","5","112"
"30-39 years","Chatham","5479","10","191"
"40-49 years","Chatham","4166","22","251"
"50-59 years","Chatham","3563","50","362"
"60-69 years","Chatham","2760","109","491"
"70-79 years","Chatham","1463","138","462"
"80 & Older years","Chatham","876","185","381"
"<1 years","Chatham","213","0","8"
"Unknown years","Chatham","44","0","2"
"01-04 years","Chattahoochee","9","0","0"
"05-09 years","Chattahoochee","17","0","0"
"10-17 years","Chattahoochee","150","0","2"
"18-29 years","Chattahoochee","3776","7","7"
"30-39 years","Chattahoochee","360","2","5"
"40-49 years","Chattahoochee","64","0","0"
"50-59 years","Chattahoochee","41","0","9"
"60-69 years","Chattahoochee","21","0","4"
"70-79 years","Chattahoochee","14","1","4"
"80 & Older years","Chattahoochee","9","3","5"
"<1 years","Chattahoochee","8","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","49","0","0"
"05-09 years","Chattooga","88","0","1"
"10-17 years","Chattooga","373","0","2"
"18-29 years","Chattooga","577","0","7"
"30-39 years","Chattooga","488","0","9"
"40-49 years","Chattooga","512","2","21"
"50-59 years","Chattooga","466","7","31"
"60-69 years","Chattooga","370","16","51"
"70-79 years","Chattooga","217","20","58"
"80 & Older years","Chattooga","137","27","37"
"<1 years","Chattooga","23","0","3"
"Unknown years","Chattooga","14","0","1"
"01-04 years","Cherokee","400","0","10"
"05-09 years","Cherokee","1047","0","9"
"10-17 years","Cherokee","3508","0","20"
"18-29 years","Cherokee","5507","2","98"
"30-39 years","Cherokee","4209","3","144"
"40-49 years","Cherokee","4731","8","179"
"50-59 years","Cherokee","4491","29","291"
"60-69 years","Cherokee","2691","57","325"
"70-79 years","Cherokee","1666","103","321"
"80 & Older years","Cherokee","951","162","274"
"<1 years","Cherokee","88","0","2"
"Unknown years","Cherokee","35","0","0"
"01-04 years","Clarke","269","0","1"
"05-09 years","Clarke","437","0","4"
"10-17 years","Clarke","1047","0","10"
"18-29 years","Clarke","7481","1","64"
"30-39 years","Clarke","2117","3","52"
"40-49 years","Clarke","1700","4","70"
"50-59 years","Clarke","1448","13","103"
"60-69 years","Clarke","952","27","123"
"70-79 years","Clarke","557","51","132"
"80 & Older years","Clarke","287","55","82"
"<1 years","Clarke","78","0","2"
"Unknown years","Clarke","19","0","0"
"01-04 years","Clay","3","0","0"
"05-09 years","Clay","5","0","0"
"10-17 years","Clay","23","0","0"
"18-29 years","Clay","36","0","0"
"30-39 years","Clay","38","0","1"
"40-49 years","Clay","39","0","2"
"50-59 years","Clay","21","1","2"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","21","0","0"
"80 & Older years","Clay","14","2","5"
"Unknown years","Clay","2","0","0"
"01-04 years","Clayton","720","0","16"
"05-09 years","Clayton","1231","1","12"
"10-17 years","Clayton","2918","1","51"
"18-29 years","Clayton","6595","7","148"
"30-39 years","Clayton","5936","23","239"
"40-49 years","Clayton","5124","36","267"
"50-59 years","Clayton","4610","81","376"
"60-69 years","Clayton","2880","147","339"
"70-79 years","Clayton","1178","139","231"
"80 & Older years","Clayton","556","135","139"
"<1 years","Clayton","152","0","8"
"Unknown years","Clayton","44","0","4"
"01-04 years","Clinch","23","0","0"
"05-09 years","Clinch","39","0","0"
"10-17 years","Clinch","104","0","0"
"18-29 years","Clinch","182","0","2"
"30-39 years","Clinch","145","1","4"
"40-49 years","Clinch","135","0","3"
"50-59 years","Clinch","142","2","17"
"60-69 years","Clinch","137","9","20"
"70-79 years","Clinch","66","10","20"
"80 & Older years","Clinch","23","8","8"
"<1 years","Clinch","4","0","0"
"01-04 years","Cobb","1240","1","20"
"05-09 years","Cobb","2690","0","22"
"10-17 years","Cobb","7178","0","54"
"18-29 years","Cobb","18672","6","276"
"30-39 years","Cobb","13204","20","326"
"40-49 years","Cobb","12332","42","519"
"50-59 years","Cobb","10750","99","687"
"60-69 years","Cobb","6510","187","685"
"70-79 years","Cobb","3542","333","651"
"80 & Older years","Cobb","2042","443","584"
"<1 years","Cobb","295","0","20"
"Unknown years","Cobb","100","0","2"
"01-04 years","Coffee","135","0","2"
"05-09 years","Coffee","204","0","4"
"10-17 years","Coffee","525","0","5"
"18-29 years","Coffee","1205","1","34"
"30-39 years","Coffee","914","4","56"
"40-49 years","Coffee","905","10","122"
"50-59 years","Coffee","874","18","179"
"60-69 years","Coffee","650","40","175"
"70-79 years","Coffee","335","48","148"
"80 & Older years","Coffee","175","42","96"
"<1 years","Coffee","35","0","2"
"Unknown years","Coffee","3","0","0"
"01-04 years","Colquitt","80","0","0"
"05-09 years","Colquitt","193","0","2"
"10-17 years","Colquitt","638","0","10"
"18-29 years","Colquitt","1038","0","25"
"30-39 years","Colquitt","785","2","28"
"40-49 years","Colquitt","773","7","44"
"50-59 years","Colquitt","698","20","48"
"60-69 years","Colquitt","491","22","57"
"70-79 years","Colquitt","315","26","58"
"80 & Older years","Colquitt","171","32","37"
"<1 years","Colquitt","35","0","2"
"Unknown years","Colquitt","1","0","0"
"01-04 years","Columbia","222","0","2"
"05-09 years","Columbia","514","0","2"
"10-17 years","Columbia","1591","0","4"
"18-29 years","Columbia","2756","1","29"
"30-39 years","Columbia","2563","3","39"
"40-49 years","Columbia","2256","10","62"
"50-59 years","Columbia","1830","24","95"
"60-69 years","Columbia","1192","32","115"
"70-79 years","Columbia","618","50","132"
"80 & Older years","Columbia","370","74","120"
"<1 years","Columbia","51","0","2"
"Unknown years","Columbia","10","0","0"
"01-04 years","Cook","31","0","2"
"05-09 years","Cook","63","0","0"
"10-17 years","Cook","157","0","2"
"18-29 years","Cook","296","0","6"
"30-39 years","Cook","251","0","4"
"40-49 years","Cook","243","2","18"
"50-59 years","Cook","217","6","19"
"60-69 years","Cook","158","8","20"
"70-79 years","Cook","117","13","29"
"80 & Older years","Cook","66","18","15"
"<1 years","Cook","16","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","226","0","0"
"05-09 years","Coweta","390","0","1"
"10-17 years","Coweta","1197","0","8"
"18-29 years","Coweta","2107","2","35"
"30-39 years","Coweta","1726","8","66"
"40-49 years","Coweta","1828","15","92"
"50-59 years","Coweta","1978","35","119"
"60-69 years","Coweta","1215","46","105"
"70-79 years","Coweta","743","75","108"
"80 & Older years","Coweta","384","82","64"
"<1 years","Coweta","41","0","1"
"Unknown years","Coweta","14","0","0"
"01-04 years","Crawford","4","0","0"
"05-09 years","Crawford","10","0","0"
"10-17 years","Crawford","46","0","2"
"18-29 years","Crawford","120","0","3"
"30-39 years","Crawford","117","1","8"
"40-49 years","Crawford","89","2","6"
"50-59 years","Crawford","149","6","21"
"60-69 years","Crawford","131","9","20"
"70-79 years","Crawford","63","7","16"
"80 & Older years","Crawford","31","2","12"
"Unknown years","Crawford","1","0","0"
"01-04 years","Crisp","29","0","0"
"05-09 years","Crisp","48","0","0"
"10-17 years","Crisp","179","0","2"
"18-29 years","Crisp","294","0","11"
"30-39 years","Crisp","297","1","17"
"40-49 years","Crisp","249","4","22"
"50-59 years","Crisp","240","4","30"
"60-69 years","Crisp","225","18","43"
"70-79 years","Crisp","116","15","34"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","15","0","0"
"Unknown years","Crisp","8","0","0"
"01-04 years","Dade","34","0","0"
"05-09 years","Dade","73","0","0"
"10-17 years","Dade","192","0","1"
"18-29 years","Dade","323","0","1"
"30-39 years","Dade","217","0","2"
"40-49 years","Dade","251","0","7"
"50-59 years","Dade","217","3","12"
"60-69 years","Dade","165","1","11"
"70-79 years","Dade","119","8","21"
"80 & Older years","Dade","56","3","10"
"<1 years","Dade","7","0","0"
"Unknown years","Dade","25","0","1"
"01-04 years","Dawson","63","0","0"
"05-09 years","Dawson","125","0","0"
"10-17 years","Dawson","347","0","6"
"18-29 years","Dawson","737","0","18"
"30-39 years","Dawson","612","1","22"
"40-49 years","Dawson","557","0","30"
"50-59 years","Dawson","578","4","42"
"60-69 years","Dawson","451","8","83"
"70-79 years","Dawson","276","23","57"
"80 & Older years","Dawson","110","18","35"
"<1 years","Dawson","12","0","2"
"Unknown years","Dawson","27","0","1"
"01-04 years","DeKalb","1424","0","28"
"05-09 years","DeKalb","2334","0","27"
"10-17 years","DeKalb","5531","0","81"
"18-29 years","DeKalb","16900","12","482"
"30-39 years","DeKalb","14464","22","682"
"40-49 years","DeKalb","11274","46","755"
"50-59 years","DeKalb","9846","128","1040"
"60-69 years","DeKalb","6244","210","1120"
"70-79 years","DeKalb","3078","282","853"
"80 & Older years","DeKalb","1845","368","596"
"<1 years","DeKalb","277","0","16"
"Unknown years","DeKalb","280","0","27"
"01-04 years","Decatur","126","0","2"
"05-09 years","Decatur","142","0","0"
"10-17 years","Decatur","347","0","1"
"18-29 years","Decatur","629","1","17"
"30-39 years","Decatur","456","1","10"
"40-49 years","Decatur","449","2","25"
"50-59 years","Decatur","393","8","38"
"60-69 years","Decatur","296","14","46"
"70-79 years","Decatur","174","23","35"
"80 & Older years","Decatur","107","21","23"
"<1 years","Decatur","20","0","0"
"Unknown years","Decatur","6","0","0"
"01-04 years","Dodge","17","0","0"
"05-09 years","Dodge","35","0","0"
"10-17 years","Dodge","160","1","2"
"18-29 years","Dodge","277","0","5"
"30-39 years","Dodge","207","0","7"
"40-49 years","Dodge","211","2","12"
"50-59 years","Dodge","215","5","23"
"60-69 years","Dodge","160","17","30"
"70-79 years","Dodge","91","18","22"
"80 & Older years","Dodge","59","14","16"
"<1 years","Dodge","9","0","0"
"01-04 years","Dooly","15","0","0"
"05-09 years","Dooly","30","0","0"
"10-17 years","Dooly","97","0","1"
"18-29 years","Dooly","169","1","5"
"30-39 years","Dooly","126","0","11"
"40-49 years","Dooly","159","2","11"
"50-59 years","Dooly","162","5","20"
"60-69 years","Dooly","144","10","24"
"70-79 years","Dooly","66","10","19"
"80 & Older years","Dooly","25","6","6"
"<1 years","Dooly","4","0","0"
"Unknown years","Dooly","17","0","0"
"01-04 years","Dougherty","172","0","3"
"05-09 years","Dougherty","312","0","0"
"10-17 years","Dougherty","674","0","13"
"18-29 years","Dougherty","1575","4","120"
"30-39 years","Dougherty","1313","6","103"
"40-49 years","Dougherty","1180","24","144"
"50-59 years","Dougherty","1156","31","199"
"60-69 years","Dougherty","952","90","292"
"70-79 years","Dougherty","531","75","200"
"80 & Older years","Dougherty","321","105","149"
