"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","628535","9892","39482"
"Male","Georgia","539524","11248","37713"
"Unknown","Georgia","9597","3","172"
"Female","Appling","1445","33","109"
"Male","Appling","1204","45","106"
"Unknown","Appling","14","0","0"
"Female","Atkinson","589","10","77"
"Male","Atkinson","505","12","82"
"Unknown","Atkinson","8","0","0"
"Female","Bacon","753","17","60"
"Male","Bacon","1035","23","70"
"Unknown","Bacon","3","0","1"
"Female","Baker","127","5","18"
"Male","Baker","105","8","23"
"Female","Baldwin","2809","47","157"
"Male","Baldwin","2213","95","209"
"Unknown","Baldwin","16","0","0"
"Female","Banks","1181","26","136"
"Male","Banks","1013","22","116"
"Unknown","Banks","14","0","0"
"Female","Barrow","6362","76","415"
"Male","Barrow","5482","87","376"
"Unknown","Barrow","33","0","2"
"Female","Bartow","7592","120","447"
"Male","Bartow","6717","145","495"
"Unknown","Bartow","101","0","2"
"Female","Ben Hill","1038","29","92"
"Male","Ben Hill","772","34","82"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","810","20","48"
"Male","Berrien","652","21","36"
"Unknown","Berrien","4","0","0"
"Female","Bibb","10850","237","1131"
"Male","Bibb","8122","240","953"
"Unknown","Bibb","168","0","2"
"Female","Bleckley","594","18","29"
"Male","Bleckley","448","16","27"
"Unknown","Bleckley","8","0","1"
"Female","Brantley","991","24","71"
"Male","Brantley","834","30","64"
"Unknown","Brantley","9","0","0"
"Female","Brooks","753","16","62"
"Male","Brooks","574","28","43"
"Unknown","Brooks","9","0","0"
"Female","Bryan","2292","20","126"
"Male","Bryan","2047","25","144"
"Unknown","Bryan","28","0","1"
"Female","Bulloch","4332","46","140"
"Male","Bulloch","3365","33","119"
"Unknown","Bulloch","13","0","0"
"Female","Burke","1224","24","101"
"Male","Burke","966","18","85"
"Unknown","Burke","12","0","1"
"Female","Butts","1502","39","67"
"Male","Butts","1522","47","96"
"Unknown","Butts","88","0","1"
"Female","Calhoun","302","14","40"
"Male","Calhoun","286","7","45"
"Unknown","Calhoun","4","0","0"
"Female","Camden","2929","35","108"
"Male","Camden","2555","33","90"
"Unknown","Camden","22","0","0"
"Female","Candler","581","14","42"
"Male","Candler","485","27","35"
"Unknown","Candler","1","0","0"
"Female","Carroll","4971","66","177"
"Male","Carroll","4401","73","191"
"Unknown","Carroll","41","0","0"
"Female","Catoosa","4066","40","143"
"Male","Catoosa","3527","34","137"
"Unknown","Catoosa","83","0","3"
"Female","Charlton","615","15","48"
"Male","Charlton","1004","25","46"
"Unknown","Charlton","7","0","0"
"Female","Chatham","16922","236","1165"
"Male","Chatham","13973","284","1119"
"Unknown","Chatham","237","0","10"
"Female","Chattahoochee","325","1","13"
"Male","Chattahoochee","4132","12","23"
"Unknown","Chattahoochee","13","0","0"
"Female","Chattooga","1787","31","100"
"Male","Chattooga","1515","41","121"
"Unknown","Chattooga","12","0","0"
"Female","Cherokee","15473","150","768"
"Male","Cherokee","13770","214","902"
"Unknown","Cherokee","81","0","3"
"Female","Clarke","9148","68","332"
"Male","Clarke","7194","86","309"
"Unknown","Clarke","50","0","2"
"Female","Clay","134","1","5"
"Male","Clay","93","3","7"
"Unknown","Clay","2","0","0"
"Female","Clayton","18025","281","988"
"Male","Clayton","13759","289","841"
"Unknown","Clayton","160","0","1"
"Female","Clinch","511","13","38"
"Male","Clinch","486","17","36"
"Unknown","Clinch","3","0","0"
"Female","Cobb","41807","518","1900"
"Male","Cobb","36427","613","1940"
"Unknown","Cobb","321","0","6"
"Female","Coffee","3232","85","457"
"Male","Coffee","2706","78","366"
"Unknown","Coffee","22","0","0"
"Female","Colquitt","2704","47","153"
"Male","Colquitt","2497","62","158"
"Unknown","Colquitt","17","0","0"
"Female","Columbia","7386","84","291"
"Male","Columbia","6555","110","311"
"Unknown","Columbia","32","0","0"
"Female","Cook","910","22","64"
"Male","Cook","701","25","52"
"Unknown","Cook","5","0","1"
"Female","Coweta","6199","110","291"
"Male","Coweta","5611","153","308"
"Unknown","Coweta","39","0","0"
"Female","Crawford","410","12","49"
"Male","Crawford","348","15","39"
"Unknown","Crawford","3","0","0"
"Female","Crisp","1003","28","106"
"Male","Crisp","751","34","70"
"Unknown","Crisp","21","0","1"
"Female","Dade","863","9","32"
"Male","Dade","797","6","34"
"Unknown","Dade","19","0","0"
"Female","Dawson","2076","22","140"
"Male","Dawson","1792","32","156"
"Unknown","Dawson","27","0","0"
"Female","DeKalb","40065","506","3069"
"Male","DeKalb","32818","562","2630"
"Unknown","DeKalb","614","0","8"
"Female","Decatur","1790","32","109"
"Male","Decatur","1342","38","88"
"Unknown","Decatur","13","0","0"
"Female","Dodge","770","26","60"
"Male","Dodge","658","31","57"
"Unknown","Dodge","13","0","0"
"Female","Dooly","543","15","48"
"Male","Dooly","464","19","49"
"Unknown","Dooly","7","0","0"
"Female","Dougherty","4837","180","709"
"Male","Dougherty","3364","155","519"
"Unknown","Dougherty","50","0","1"
"Female","Douglas","8833","102","550"
"Male","Douglas","7372","109","478"
"Unknown","Douglas","58","0","2"
"Female","Early","877","27","59"
"Male","Early","602","22","36"
"Unknown","Early","7","0","0"
"Female","Echols","160","0","3"
"Male","Echols","235","4","10"
"Unknown","Echols","2","0","0"
"Female","Effingham","3485","48","197"
"Male","Effingham","3054","61","197"
"Unknown","Effingham","46","0","3"
"Female","Elbert","1093","33","95"
"Male","Elbert","770","30","55"
"Unknown","Elbert","6","0","3"
"Female","Emanuel","1460","35","87"
"Male","Emanuel","1103","22","60"
"Unknown","Emanuel","12","0","0"
"Female","Evans","621","10","64"
"Male","Evans","476","16","38"
"Unknown","Evans","1","0","0"
"Female","Fannin","1577","33","103"
"Male","Fannin","1347","44","117"
"Unknown","Fannin","7","0","0"
"Female","Fayette","4740","84","224"
"Male","Fayette","4279","99","248"
"Unknown","Fayette","36","0","0"
"Female","Floyd","7664","99","515"
"Male","Floyd","6528","138","550"
"Unknown","Floyd","89","0","2"
"Female","Forsyth","12245","92","512"
"Male","Forsyth","11602","123","629"
"Unknown","Forsyth","590","0","0"
"Female","Franklin","1688","21","110"
"Male","Franklin","1354","33","94"
"Unknown","Franklin","15","0","0"
"Female","Fulton","55441","700","3317"
"Male","Fulton","48377","764","3053"
"Unknown","Fulton","473","0","9"
"Female","Gilmer","1765","42","139"
"Male","Gilmer","1470","52","135"
"Unknown","Gilmer","22","0","0"
"Female","Glascock","84","3","10"
"Male","Glascock","84","4","15"
"Unknown","Glascock","9","0","0"
"Female","Glynn","6317","123","309"
"Male","Glynn","5528","133","294"
"Unknown","Glynn","82","0","1"
"Female","Gordon","4304","64","192"
"Male","Gordon","3763","83","199"
"Unknown","Gordon","87","0","1"
"Female","Grady","1247","26","109"
"Male","Grady","932","34","104"
"Unknown","Grady","17","0","0"
"Female","Greene","1109","26","75"
"Male","Greene","957","31","89"
"Unknown","Greene","2","0","0"
"Female","Gwinnett","54349","562","3003"
"Male","Gwinnett","47666","652","2833"
"Unknown","Gwinnett","470","0","1"
"Female","Habersham","3222","81","265"
"Male","Habersham","2677","81","300"
"Unknown","Habersham","34","0","1"
"Female","Hall","16756","239","1412"
"Male","Hall","14664","278","1504"
"Unknown","Hall","230","1","1"
"Female","Hancock","490","26","59"
"Male","Hancock","488","41","59"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1148","21","51"
