"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2815","US-13001","13","1","18561","245","98","15166.21","527.99","26.94","5","737","10","17"
"Atkinson","1198","US-13003","13","3","8330","183","32","14381.75","384.15","48.02","4","401","5","18"
"Bacon","1988","US-13005","13","5","11404","167","52","17432.48","455.98","166.61","19","698","12","13"
"Baker","247","US-13007","13","7","3116","44","13","7926.83","417.2","128.37","4","132","1","3"
"Baldwin","5343","US-13009","13","9","44428","399","172","12026.2","387.14","65.27","29","1513","27","17"
"Banks","2526","US-13011","13","11","19982","294","64","12641.38","320.29","195.18","39","354","5","4"
"Barrow","13707","US-13013","13","13","86383","893","196","15867.71","226.9","342.66","296","1806","7","5"
"Bartow","16123","US-13015","13","15","110771","1070","323","14555.25","291.59","304.23","337","5475","47","80"
"Ben Hill","1876","US-13017","13","17","16645","181","72","11270.65","432.56","12.02","2","1377","39","61"
"Berrien","1562","US-13019","13","19","19276","97","51","8103.34","264.58","25.94","5","1976","21","34"
"Bibb","20716","US-13021","13","21","152150","2425","596","13615.51","391.72","153.14","233","5760","71","67"
"Bleckley","1111","US-13023","13","23","12838","64","40","8654","311.58","31.16","4","1236","44","64"
"Brantley","1913","US-13025","13","25","19202","165","76","9962.5","395.79","67.7","13","1248","13","31"
"Brooks","1412","US-13027","13","27","15727","136","55","8978.19","349.72","25.43","4","1042","19","24"
"Bryan","4720","US-13029","13","29","39137","336","65","12060.2","166.08","91.98","36","1709","12","16"
"Bulloch","8065","US-13031","13","31","79467","327","100","10148.87","125.84","75.5","60","3307","123","195"
"Burke","2339","US-13033","13","33","22342","200","48","10469.07","214.84","98.47","22","1477","38","29"
"Butts","3503","US-13035","13","35","25174","212","114","13915.15","452.85","242.31","61","1393","10","15"
"Calhoun","619","US-13037","13","37","6317","91","21","9798.96","332.44","79.15","5","231","1","3"
"Camden","6161","US-13039","13","39","53924","225","82","11425.34","152.07","92.72","50","2000","17","35"
"Candler","1121","US-13043","13","43","10837","89","50","10344.19","461.38","83.05","9","454","40","37"
"Carroll","10493","US-13045","13","45","120119","395","162","8735.5","134.87","201.47","242","6724","201","290"
"Catoosa","8844","US-13047","13","47","68771","333","98","12860.07","142.5","271.92","187","1303","25","32"
"Charlton","1754","US-13049","13","49","13251","112","43","13236.74","324.5","30.19","4","533","14","18"
"Chatham","33998","US-13051","13","51","292176","2711","678","11636.14","232.05","113.63","332","5782","54","56"
"Chattahoochee","5488","US-13053","13","53","10749","43","16","51055.91","148.85","790.77","85","771","5","4"
"Chattooga","3804","US-13055","13","55","24766","266","92","15359.77","371.48","165.55","41","995","17","20"
"Cherokee","33042","US-13057","13","57","266617","2082","462","12393.06","173.28","306.06","816","12944","29","46"
"Clarke","18165","US-13059","13","59","129779","829","180","13996.87","138.7","308.99","401","2749","8","5"
"Clay","236","US-13061","13","61","2855","14","4","8266.2","140.11","70.05","2","80","0","4"
"Clayton","37837","US-13063","13","63","304838","2430","738","12412.17","242.1","549.14","1674","4681","47","18"
"Clinch","1020","US-13065","13","65","6656","87","34","15324.52","510.82","120.19","8","489","2","10"
"Cobb","91651","US-13067","13","67","790588","4348","1339","11592.76","169.37","511.39","4043","26437","116","246"
"Coffee","6394","US-13069","13","69","43042","914","195","14855.26","453.05","46.47","20","1585","50","98"
"Colquitt","5615","US-13071","13","71","45393","354","135","12369.75","297.4","96.93","44","2022","68","32"
"Columbia","15097","US-13073","13","73","158631","704","260","9517.06","163.9","98.34","156","10720","62","92"
"Cook","1685","US-13075","13","75","17437","130","53","9663.36","303.95","17.2","3","1976","12","23"
"Coweta","14020","US-13077","13","77","152001","941","356","9223.62","234.21","528.94","804","8526","41","43"
"Crawford","840","US-13079","13","79","12228","112","40","6869.48","327.12","40.89","5","326","6","4"
"Crisp","1871","US-13081","13","81","22289","189","66","8394.28","296.11","22.43","5","1357","53","89"
"Dade","1938","US-13083","13","83","16162","77","19","11991.09","117.56","383.62","62","388","3","4"
"Dawson","4379","US-13085","13","85","27021","358","77","16205.91","284.96","392.29","106","529","2","3"
"DeKalb","85848","US-13089","13","89","793154","6709","1266","10823.62","159.62","460.06","3649","12629","136","64"
"Decatur","3524","US-13087","13","87","26322","228","78","13388.04","296.33","148.17","39","1333","31","68"
"Dodge","1539","US-13091","13","91","20385","126","63","7549.67","309.05","14.72","3","2112","72","81"
"Dooly","1093","US-13093","13","93","13400","105","38","8156.72","283.58","29.85","4","581","24","27"
"Dougherty","9242","US-13095","13","95","89905","1368","391","10279.74","434.9","81.2","73","3425","36","21"
"Douglas","18723","US-13097","13","97","151906","1163","253","12325.39","166.55","477.27","725","5073","57","118"
"Early","1556","US-13099","13","99","10146","105","53","15336.09","522.37","49.28","5","344","5","18"
"Echols","415","US-13101","13","101","3969","15","5","10456.03","125.98","0","0","319","6","9"
"Effingham","7151","US-13103","13","103","64026","516","153","11168.9","238.97","64.04","41","1920","22","23"
"Elbert","2098","US-13105","13","105","18945","192","72","11074.16","380.05","73.9","14","1323","21","16"
"Emanuel","2708","US-13107","13","107","22664","177","73","11948.46","322.1","39.71","9","1780","70","155"
"Evans","1138","US-13109","13","109","10687","108","35","10648.45","327.5","112.29","12","531","20","28"
