"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","6977","1","134"
"05-09 years","Georgia","11150","2","99"
"10-17 years","Georgia","40294","5","408"
"18-29 years","Georgia","136511","71","2751"
"30-39 years","Georgia","95488","161","3605"
"40-49 years","Georgia","92427","372","5245"
"50-59 years","Georgia","86840","899","7492"
"60-69 years","Georgia","58625","1940","8694"
"70-79 years","Georgia","34442","2749","7835"
"80 & Older years","Georgia","20535","3699","6143"
"<1 years","Georgia","2069","0","102"
"Unknown years","Georgia","5748","1","87"
"01-04 years","Appling","21","0","0"
"05-09 years","Appling","42","0","0"
"10-17 years","Appling","119","0","1"
"18-29 years","Appling","275","1","4"
"30-39 years","Appling","205","1","5"
"40-49 years","Appling","211","2","16"
"50-59 years","Appling","230","5","20"
"60-69 years","Appling","190","10","36"
"70-79 years","Appling","129","12","26"
"80 & Older years","Appling","57","12","22"
"<1 years","Appling","3","0","0"
"Unknown years","Appling","32","0","0"
"01-04 years","Atkinson","5","0","1"
"05-09 years","Atkinson","16","0","1"
"10-17 years","Atkinson","40","0","0"
"18-29 years","Atkinson","144","0","8"
"30-39 years","Atkinson","105","0","8"
"40-49 years","Atkinson","112","0","17"
"50-59 years","Atkinson","106","1","18"
"60-69 years","Atkinson","67","4","20"
"70-79 years","Atkinson","39","2","12"
"80 & Older years","Atkinson","12","2","9"
"<1 years","Atkinson","3","0","0"
"Unknown years","Atkinson","11","0","0"
"01-04 years","Bacon","16","0","0"
"05-09 years","Bacon","16","0","0"
"10-17 years","Bacon","54","0","1"
"18-29 years","Bacon","193","0","1"
"30-39 years","Bacon","105","0","4"
"40-49 years","Bacon","138","1","8"
"50-59 years","Bacon","129","2","15"
"60-69 years","Bacon","95","7","16"
"70-79 years","Bacon","60","4","11"
"80 & Older years","Bacon","30","7","7"
"<1 years","Bacon","5","0","0"
"Unknown years","Bacon","5","0","0"
"01-04 years","Baker","4","0","0"
"05-09 years","Baker","4","0","0"
"10-17 years","Baker","9","0","0"
"18-29 years","Baker","20","0","0"
"30-39 years","Baker","20","0","2"
"40-49 years","Baker","11","0","1"
"50-59 years","Baker","16","0","1"
"60-69 years","Baker","23","2","9"
"70-79 years","Baker","17","2","10"
"80 & Older years","Baker","8","2","3"
"01-04 years","Baldwin","22","0","0"
"05-09 years","Baldwin","44","0","0"
"10-17 years","Baldwin","134","0","4"
"18-29 years","Baldwin","1084","0","13"
"30-39 years","Baldwin","346","1","12"
"40-49 years","Baldwin","361","2","28"
"50-59 years","Baldwin","381","8","41"
"60-69 years","Baldwin","299","15","54"
"70-79 years","Baldwin","193","19","41"
"80 & Older years","Baldwin","111","27","36"
"<1 years","Baldwin","8","0","0"
"Unknown years","Baldwin","1","0","0"
"01-04 years","Banks","6","0","0"
"05-09 years","Banks","19","0","1"
"10-17 years","Banks","83","0","2"
"18-29 years","Banks","208","0","4"
"30-39 years","Banks","156","0","2"
"40-49 years","Banks","159","0","13"
"50-59 years","Banks","176","0","17"
"60-69 years","Banks","149","4","29"
"70-79 years","Banks","122","8","44"
"80 & Older years","Banks","68","7","24"
"<1 years","Banks","4","0","1"
"Unknown years","Banks","38","0","1"
"01-04 years","Barrow","45","0","0"
"05-09 years","Barrow","86","0","0"
"10-17 years","Barrow","346","0","4"
"18-29 years","Barrow","1053","1","27"
"30-39 years","Barrow","890","0","33"
"40-49 years","Barrow","915","3","47"
"50-59 years","Barrow","765","2","65"
"60-69 years","Barrow","524","14","92"
"70-79 years","Barrow","297","19","68"
"80 & Older years","Barrow","155","27","53"
"<1 years","Barrow","20","0","2"
"Unknown years","Barrow","17","0","0"
"01-04 years","Bartow","55","0","1"
"05-09 years","Bartow","118","0","1"
"10-17 years","Bartow","574","0","4"
"18-29 years","Bartow","1282","0","13"
"30-39 years","Bartow","1076","2","30"
"40-49 years","Bartow","1087","0","51"
"50-59 years","Bartow","1141","9","92"
"60-69 years","Bartow","673","19","103"
"70-79 years","Bartow","486","38","104"
"80 & Older years","Bartow","248","53","84"
"<1 years","Bartow","21","0","1"
"Unknown years","Bartow","76","0","6"
"01-04 years","Ben Hill","27","0","1"
"05-09 years","Ben Hill","18","0","0"
"10-17 years","Ben Hill","79","0","0"
"18-29 years","Ben Hill","209","0","4"
"30-39 years","Ben Hill","186","2","7"
"40-49 years","Ben Hill","167","0","9"
"50-59 years","Ben Hill","206","2","24"
"60-69 years","Ben Hill","173","9","23"
"70-79 years","Ben Hill","123","15","43"
"80 & Older years","Ben Hill","54","8","13"
"<1 years","Ben Hill","2","0","0"
"Unknown years","Ben Hill","11","0","0"
"01-04 years","Berrien","14","0","0"
"05-09 years","Berrien","14","0","0"
"10-17 years","Berrien","57","0","0"
"18-29 years","Berrien","157","0","0"
"30-39 years","Berrien","128","0","2"
"40-49 years","Berrien","121","0","3"
"50-59 years","Berrien","129","1","12"
"60-69 years","Berrien","93","4","10"
"70-79 years","Berrien","58","6","9"
"80 & Older years","Berrien","36","9","7"
"<1 years","Berrien","2","0","0"
"Unknown years","Berrien","9","0","0"
"01-04 years","Bibb","99","0","2"
"05-09 years","Bibb","136","0","0"
"10-17 years","Bibb","461","0","6"
"18-29 years","Bibb","2196","1","64"
"30-39 years","Bibb","1558","4","78"
"40-49 years","Bibb","1562","10","150"
"50-59 years","Bibb","1430","12","181"
"60-69 years","Bibb","1115","51","283"
"70-79 years","Bibb","664","70","213"
"80 & Older years","Bibb","417","92","187"
"<1 years","Bibb","35","0","4"
"Unknown years","Bibb","24","0","1"
"01-04 years","Bleckley","3","0","0"
"05-09 years","Bleckley","8","0","0"
"10-17 years","Bleckley","57","0","0"
"18-29 years","Bleckley","155","0","3"
"30-39 years","Bleckley","69","0","1"
"40-49 years","Bleckley","89","1","2"
"50-59 years","Bleckley","86","2","3"
"60-69 years","Bleckley","71","7","9"
"70-79 years","Bleckley","55","3","11"
"80 & Older years","Bleckley","60","17","12"
"<1 years","Bleckley","2","0","0"
"Unknown years","Bleckley","2","0","0"
"01-04 years","Brantley","12","0","0"
"05-09 years","Brantley","7","0","0"
"10-17 years","Brantley","59","0","1"
"18-29 years","Brantley","125","0","1"
"30-39 years","Brantley","85","0","3"
"40-49 years","Brantley","103","1","5"
"50-59 years","Brantley","108","2","12"
"60-69 years","Brantley","86","3","10"
"70-79 years","Brantley","56","6","14"
"80 & Older years","Brantley","38","6","9"
"<1 years","Brantley","1","0","0"
"Unknown years","Brantley","2","0","0"
"01-04 years","Brooks","14","0","0"
"05-09 years","Brooks","15","0","0"
"10-17 years","Brooks","74","0","0"
"18-29 years","Brooks","147","0","0"
"30-39 years","Brooks","107","0","2"
"40-49 years","Brooks","98","0","9"
"50-59 years","Brooks","116","2","14"
"60-69 years","Brooks","85","6","12"
"70-79 years","Brooks","74","9","18"
"80 & Older years","Brooks","50","10","9"
"<1 years","Brooks","3","0","0"
"Unknown years","Brooks","2","0","0"
"01-04 years","Bryan","32","0","0"
"05-09 years","Bryan","38","0","0"
"10-17 years","Bryan","145","0","1"
"18-29 years","Bryan","380","0","8"
"30-39 years","Bryan","299","1","7"
"40-49 years","Bryan","305","0","11"
"50-59 years","Bryan","253","4","25"
"60-69 years","Bryan","167","5","22"
"70-79 years","Bryan","109","5","32"
"80 & Older years","Bryan","51","3","16"
"<1 years","Bryan","6","0","0"
"Unknown years","Bryan","7","0","0"
"01-04 years","Bulloch","44","0","0"
"05-09 years","Bulloch","53","0","0"
"10-17 years","Bulloch","208","0","2"
"18-29 years","Bulloch","1856","0","7"
"30-39 years","Bulloch","426","3","19"
"40-49 years","Bulloch","364","2","24"
"50-59 years","Bulloch","353","1","23"
"60-69 years","Bulloch","245","12","34"
"70-79 years","Bulloch","125","10","28"
"80 & Older years","Bulloch","82","8","26"
"<1 years","Bulloch","17","0","2"
"Unknown years","Bulloch","65","0","1"
"01-04 years","Burke","14","0","0"
"05-09 years","Burke","29","0","0"
"10-17 years","Burke","83","0","1"
"18-29 years","Burke","243","0","6"
"30-39 years","Burke","183","0","7"
"40-49 years","Burke","198","1","10"
"50-59 years","Burke","187","1","27"
"60-69 years","Burke","145","5","29"
"70-79 years","Burke","88","4","19"
"80 & Older years","Burke","27","5","10"
"<1 years","Burke","4","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","15","0","2"
"05-09 years","Butts","13","0","0"
"10-17 years","Butts","72","0","1"
"18-29 years","Butts","228","0","5"
"30-39 years","Butts","205","0","7"
"40-49 years","Butts","208","2","11"
"50-59 years","Butts","220","3","16"
"60-69 years","Butts","175","8","22"
"70-79 years","Butts","122","12","12"
"80 & Older years","Butts","91","22","5"
"<1 years","Butts","3","0","0"
"Unknown years","Butts","8","0","0"
"01-04 years","Calhoun","3","0","0"
"05-09 years","Calhoun","1","0","0"
"10-17 years","Calhoun","15","0","0"
"18-29 years","Calhoun","48","0","5"
"30-39 years","Calhoun","47","2","5"
"40-49 years","Calhoun","69","1","9"
"50-59 years","Calhoun","59","2","11"
"60-69 years","Calhoun","52","2","16"
"70-79 years","Calhoun","21","2","6"
"80 & Older years","Calhoun","12","2","6"
"<1 years","Calhoun","2","0","0"
"Unknown years","Calhoun","1","0","0"
"01-04 years","Camden","31","0","0"
"05-09 years","Camden","28","0","1"
"10-17 years","Camden","143","0","1"
"18-29 years","Camden","578","0","4"
"30-39 years","Camden","370","0","12"
"40-49 years","Camden","298","1","10"
"50-59 years","Camden","353","1","16"
"60-69 years","Camden","258","6","20"
"70-79 years","Camden","145","0","16"
"80 & Older years","Camden","68","11","18"
"<1 years","Camden","7","0","1"
"Unknown years","Camden","31","0","0"
"01-04 years","Candler","8","0","0"
"05-09 years","Candler","11","0","0"
"10-17 years","Candler","46","0","0"
"18-29 years","Candler","108","0","0"
"30-39 years","Candler","82","0","2"
"40-49 years","Candler","99","2","1"
"50-59 years","Candler","108","5","9"
"60-69 years","Candler","84","7","13"
"70-79 years","Candler","53","10","16"
"80 & Older years","Candler","20","4","9"
"<1 years","Candler","3","0","0"
"Unknown years","Candler","2","0","0"
"01-04 years","Carroll","64","0","1"
"05-09 years","Carroll","85","0","1"
"10-17 years","Carroll","419","0","6"
"18-29 years","Carroll","1329","0","10"
"30-39 years","Carroll","792","4","17"
"40-49 years","Carroll","771","4","23"
"50-59 years","Carroll","792","10","52"
"60-69 years","Carroll","564","17","58"
"70-79 years","Carroll","313","26","51"
"80 & Older years","Carroll","219","36","37"
"<1 years","Carroll","22","0","0"
"Unknown years","Carroll","22","0","0"
"01-04 years","Catoosa","50","0","0"
"05-09 years","Catoosa","67","0","1"
"10-17 years","Catoosa","286","0","1"
"18-29 years","Catoosa","622","0","7"
"30-39 years","Catoosa","463","1","6"
"40-49 years","Catoosa","543","1","10"
"50-59 years","Catoosa","502","5","20"
"60-69 years","Catoosa","374","5","38"
"70-79 years","Catoosa","229","12","38"
"80 & Older years","Catoosa","160","13","36"
"<1 years","Catoosa","18","0","0"
"Unknown years","Catoosa","66","0","4"
"01-04 years","Charlton","10","0","0"
"05-09 years","Charlton","19","0","0"
"10-17 years","Charlton","50","0","0"
"18-29 years","Charlton","155","0","1"
"30-39 years","Charlton","177","0","4"
"40-49 years","Charlton","158","2","8"
"50-59 years","Charlton","115","0","3"
"60-69 years","Charlton","112","4","12"
"70-79 years","Charlton","37","4","9"
"80 & Older years","Charlton","18","2","8"
"<1 years","Charlton","2","0","0"
"Unknown years","Charlton","12","0","0"
"01-04 years","Chatham","223","0","2"
"05-09 years","Chatham","261","1","0"
"10-17 years","Chatham","801","0","12"
"18-29 years","Chatham","3433","2","40"
"30-39 years","Chatham","2335","4","91"
"40-49 years","Chatham","1808","10","109"
"50-59 years","Chatham","1658","24","177"
"60-69 years","Chatham","1280","43","229"
"70-79 years","Chatham","696","64","212"
"80 & Older years","Chatham","434","82","173"
"<1 years","Chatham","61","0","4"
"Unknown years","Chatham","182","0","2"
"01-04 years","Chattahoochee","8","0","0"
"05-09 years","Chattahoochee","6","0","0"
"10-17 years","Chattahoochee","99","0","2"
"18-29 years","Chattahoochee","1771","0","1"
"30-39 years","Chattahoochee","189","0","3"
"40-49 years","Chattahoochee","45","0","0"
"50-59 years","Chattahoochee","19","0","5"
"60-69 years","Chattahoochee","13","0","3"
"70-79 years","Chattahoochee","6","0","2"
"80 & Older years","Chattahoochee","4","1","3"
"<1 years","Chattahoochee","8","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","8","0","0"
"05-09 years","Chattooga","18","0","0"
"10-17 years","Chattooga","129","0","0"
"18-29 years","Chattooga","266","0","4"
"30-39 years","Chattooga","219","0","5"
"40-49 years","Chattooga","255","1","9"
"50-59 years","Chattooga","245","4","12"
"60-69 years","Chattooga","206","12","28"
"70-79 years","Chattooga","135","10","27"
"80 & Older years","Chattooga","95","17","19"
"<1 years","Chattooga","6","0","1"
"Unknown years","Chattooga","18","0","1"
"01-04 years","Cherokee","138","0","6"
"05-09 years","Cherokee","309","0","4"
"10-17 years","Cherokee","1348","0","6"
"18-29 years","Cherokee","2834","1","59"
"30-39 years","Cherokee","1939","1","78"
"40-49 years","Cherokee","2152","2","92"
"50-59 years","Cherokee","2151","9","141"
"60-69 years","Cherokee","1239","19","146"
"70-79 years","Cherokee","801","30","155"
"80 & Older years","Cherokee","518","65","141"
"<1 years","Cherokee","30","0","1"
"Unknown years","Cherokee","48","0","2"
"01-04 years","Clarke","107","0","0"
"05-09 years","Clarke","131","0","1"
"10-17 years","Clarke","362","0","4"
"18-29 years","Clarke","4538","0","22"
"30-39 years","Clarke","1071","1","27"
"40-49 years","Clarke","839","2","33"
"50-59 years","Clarke","746","5","47"
"60-69 years","Clarke","515","12","68"
"70-79 years","Clarke","296","22","77"
"80 & Older years","Clarke","167","21","44"
"<1 years","Clarke","22","0","1"
"Unknown years","Clarke","28","0","0"
"01-04 years","Clay","3","0","0"
"05-09 years","Clay","2","0","0"
"10-17 years","Clay","12","0","0"
