"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1783","13"
"Hispanic/Latino","American Indian/Alaska Native","93","0"
"Hispanic/Latino","Asian","183","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","140","0"
"Hispanic/Latino","Other","22874","209"
"Hispanic/Latino","Unknown","10296","5"
"Hispanic/Latino","White","30689","361"
"Non-Hispanic/Latino","African-American/Black","135565","3697"
"Non-Hispanic/Latino","American Indian/Alaska Native","263","10"
"Non-Hispanic/Latino","Asian","9282","174"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","427","6"
"Non-Hispanic/Latino","Other","6287","24"
"Non-Hispanic/Latino","Unknown","5371","22"
"Non-Hispanic/Latino","White","195027","5301"
"Unknown","African-American/Black","19317","17"
"Unknown","American Indian/Alaska Native","114","0"
"Unknown","Asian","2377","0"
"Unknown","Native Hawaiian/Pacific Islander","132","0"
"Unknown","Other","11879","13"
"Unknown","Unknown","109298","27"
"Unknown","White","29709","21"
