"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2720","US-13001","13","1","18561","231","87","14654.38","468.72","263.99","49","681","9"
"Atkinson","1151","US-13003","13","3","8330","168","26","13817.53","312.12","324.13","27","387","3"
"Bacon","1826","US-13005","13","5","11404","145","46","16011.93","403.37","429.67","49","628","8"
"Baker","240","US-13007","13","7","3116","42","13","7702.18","417.2","224.65","7","126","1"
"Baldwin","5181","US-13009","13","9","44428","377","153","11661.56","344.38","130.55","58","1386","21"
"Banks","2357","US-13011","13","11","19982","266","56","11795.62","280.25","330.3","66","321","3"
"Barrow","12690","US-13013","13","13","86383","823","179","14690.39","207.22","467.68","404","1655","6"
"Bartow","15147","US-13015","13","15","110771","986","292","13674.16","263.61","367.42","407","4889","29"
"Ben Hill","1837","US-13017","13","17","16645","176","67","11036.35","402.52","72.09","12","1330","30"
"Berrien","1515","US-13019","13","19","19276","86","44","7859.51","228.26","119.32","23","1930","16"
"Bibb","19963","US-13021","13","21","152150","2195","540","13120.6","354.91","260.93","397","5075","56"
"Bleckley","1090","US-13023","13","23","12838","60","35","8490.42","272.63","155.79","20","1181","31"
"Brantley","1867","US-13025","13","25","19202","149","68","9722.95","354.13","114.57","22","1204","12"
"Brooks","1376","US-13027","13","27","15727","117","49","8749.28","311.57","152.6","24","1019","16"
"Bryan","4542","US-13029","13","29","39137","296","56","11605.39","143.09","232.52","91","1641","4"
"Bulloch","7865","US-13031","13","31","79467","282","92","9897.19","115.77","130.87","104","3219","91"
"Burke","2274","US-13033","13","33","22342","190","45","10178.14","201.41","152.18","34","1418","32"
"Butts","3305","US-13035","13","35","25174","177","98","13128.62","389.29","464.77","117","1275","7"
"Calhoun","607","US-13037","13","37","6317","89","20","9608.99","316.61","79.15","5","213","0"
"Camden","5836","US-13039","13","39","53924","212","75","10822.64","139.08","317.11","171","1899","14"
"Candler","1102","US-13043","13","43","10837","81","47","10168.87","433.7","110.73","12","447","34"
"Carroll","9858","US-13045","13","45","120119","380","146","8206.86","121.55","149.02","179","6301","145"
"Catoosa","8105","US-13047","13","47","68771","289","81","11785.49","117.78","327.17","225","1092","12"
"Charlton","1707","US-13049","13","49","13251","99","40","12882.05","301.86","407.52","54","486","13"
"Chatham","32488","US-13051","13","51","292176","2473","602","11119.33","206.04","260.8","762","5421","39"
"Chattahoochee","4839","US-13053","13","53","10749","38","13","45018.14","120.94","1925.76","207","749","4"
"Chattooga","3595","US-13055","13","55","24766","240","86","14515.87","347.25","593.56","147","857","12"
"Cherokee","30558","US-13057","13","57","266617","1811","401","11461.38","150.4","246.05","656","12123","25"
"Clarke","17126","US-13059","13","59","129779","725","164","13196.28","126.37","264.3","343","2637","6"
"Clay","231","US-13061","13","61","2855","12","4","8091.07","140.11","35.03","1","80","0"
"Clayton","34317","US-13063","13","63","304838","2015","639","11257.45","209.62","306.39","934","4105","32"
