"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1032681","13642","54969"
"Male","Georgia","859060","15789","51788"
"Unknown","Georgia","15466","10","350"
"Female","Appling","1917","50","135"
"Male","Appling","1593","55","128"
"Unknown","Appling","14","0","0"
"Female","Atkinson","838","14","102"
"Male","Atkinson","676","20","101"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1205","24","100"
"Male","Bacon","1314","34","102"
"Unknown","Bacon","8","0","0"
"Female","Baker","170","5","22"
"Male","Baker","141","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4072","65","183"
"Male","Baldwin","3175","121","243"
"Unknown","Baldwin","27","0","0"
"Female","Banks","1802","35","172"
"Male","Banks","1503","39","148"
"Unknown","Banks","16","0","1"
"Female","Barrow","10511","110","518"
"Male","Barrow","8811","123","450"
"Unknown","Barrow","71","0","1"
"Female","Bartow","11454","170","593"
"Male","Bartow","9812","203","604"
"Unknown","Bartow","115","0","0"
"Female","Ben Hill","1236","31","99"
"Male","Ben Hill","919","41","86"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1101","30","59"
"Male","Berrien","895","24","48"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16261","331","1455"
"Male","Bibb","12040","321","1234"
"Unknown","Bibb","350","1","9"
"Female","Bleckley","840","23","39"
"Male","Bleckley","604","19","33"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1350","38","95"
"Male","Brantley","1116","46","85"
"Unknown","Brantley","9","0","0"
"Female","Brooks","1047","23","82"
"Male","Brooks","816","38","70"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3526","26","177"
"Male","Bryan","3220","42","205"
"Unknown","Bryan","8","0","0"
"Female","Bulloch","5907","59","197"
"Male","Bulloch","4596","46","165"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1626","27","115"
"Male","Burke","1311","30","118"
"Unknown","Burke","12","0","1"
"Female","Butts","2311","59","114"
"Male","Butts","2342","73","137"
"Unknown","Butts","37","0","0"
"Female","Calhoun","400","14","45"
"Male","Calhoun","562","7","55"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4594","44","127"
"Male","Camden","3849","46","111"
"Unknown","Camden","52","0","0"
"Female","Candler","717","17","54"
"Male","Candler","598","34","41"
"Unknown","Candler","1","0","0"
"Female","Carroll","7680","81","205"
"Male","Carroll","6602","93","224"
"Unknown","Carroll","67","0","7"
"Female","Catoosa","6512","63","193"
"Male","Catoosa","5665","55","188"
"Unknown","Catoosa","115","0","3"
"Female","Charlton","868","19","62"
"Male","Charlton","1305","28","55"
"Unknown","Charlton","20","0","0"
"Female","Chatham","28748","341","1616"
"Male","Chatham","23643","405","1499"
"Unknown","Chatham","141","0","5"
"Female","Chattahoochee","584","3","20"
"Male","Chattahoochee","5299","13","29"
"Unknown","Chattahoochee","22","0","0"
"Female","Chattooga","2848","53","146"
"Male","Chattooga","2362","56","163"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","24040","227","1066"
"Male","Cherokee","20723","308","1224"
"Unknown","Cherokee","172","0","1"
"Female","Clarke","14687","88","586"
"Male","Clarke","11252","114","529"
"Unknown","Clarke","59","0","1"
"Female","Clay","203","1","8"
"Male","Clay","148","3","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","32790","414","1653"
"Male","Clayton","24070","415","1378"
"Unknown","Clayton","304","0","6"
"Female","Clinch","730","16","49"
"Male","Clinch","647","20","45"
"Unknown","Clinch","4","0","0"
"Female","Cobb","72553","694","2310"
"Male","Cobb","60016","843","2358"
"Unknown","Cobb","677","0","5"
"Female","Coffee","4628","107","576"
"Male","Coffee","3728","96","453"
"Unknown","Coffee","34","0","0"
"Female","Colquitt","4173","71","195"
"Male","Colquitt","3670","83","193"
"Unknown","Colquitt","35","0","0"
"Female","Columbia","10700","118","414"
"Male","Columbia","9364","171","410"
"Unknown","Columbia","51","0","1"
"Female","Cook","1159","25","76"
"Male","Cook","892","29","65"
"Unknown","Cook","2","0","0"
"Female","Coweta","11092","178","680"
"Male","Coweta","9546","231","624"
"Unknown","Coweta","91","0","5"
"Female","Crawford","636","19","56"
"Male","Crawford","542","23","60"
"Unknown","Crawford","8","0","0"
"Female","Crisp","1416","34","119"
"Male","Crisp","1063","36","79"
"Unknown","Crisp","62","0","0"
"Female","Dade","1290","14","48"
"Male","Dade","1177","11","49"
"Unknown","Dade","21","0","0"
"Female","Dawson","3278","37","177"
"Male","Dawson","2780","56","206"
"Unknown","Dawson","34","0","0"
"Female","DeKalb","69997","678","4202"
"Male","DeKalb","55051","733","3611"
"Unknown","DeKalb","1043","1","20"
"Female","Decatur","2785","39","138"
"Male","Decatur","2105","47","115"
"Unknown","Decatur","43","0","0"
"Female","Dodge","1061","31","68"
"Male","Dodge","1001","36","63"
"Unknown","Dodge","39","0","0"
"Female","Dooly","786","17","56"
"Male","Dooly","722","22","53"
"Unknown","Dooly","15","0","0"
"Female","Dougherty","7931","226","882"
"Male","Dougherty","5863","201","661"
"Unknown","Dougherty","223","0","1"
"Female","Douglas","15544","144","665"
"Male","Douglas","12337","157","576"
"Unknown","Douglas","100","0","2"
"Female","Early","1228","30","75"
"Male","Early","837","24","40"
"Unknown","Early","16","0","0"
"Female","Echols","196","1","5"
"Male","Echols","269","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5453","66","295"
"Male","Effingham","4691","95","284"
"Unknown","Effingham","29","0","0"
"Female","Elbert","1513","39","147"
"Male","Elbert","1106","42","99"
"Unknown","Elbert","13","0","1"
"Female","Emanuel","1878","45","125"
"Male","Emanuel","1504","33","75"
"Unknown","Emanuel","20","0","0"
"Female","Evans","828","18","72"
"Male","Evans","653","21","46"
"Unknown","Evans","7","0","0"
"Female","Fannin","2217","42","143"
"Male","Fannin","1897","72","177"
"Unknown","Fannin","15","0","0"
"Female","Fayette","8805","115","434"
"Male","Fayette","7734","144","478"
"Unknown","Fayette","81","0","1"
"Female","Floyd","12429","167","747"
"Male","Floyd","10270","224","755"
"Unknown","Floyd","116","0","2"
"Female","Forsyth","22001","138","663"
"Male","Forsyth","19970","197","792"
"Unknown","Forsyth","1138","0","0"
"Female","Franklin","2398","28","136"
"Male","Franklin","1929","47","116"
"Unknown","Franklin","23","0","0"
"Female","Fulton","98295","919","4981"
"Male","Fulton","82173","999","4553"
"Unknown","Fulton","1415","0","72"
"Female","Gilmer","2483","60","216"
"Male","Gilmer","2077","76","224"
"Unknown","Gilmer","66","0","0"
"Female","Glascock","138","3","11"
"Male","Glascock","121","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9760","150","369"
"Male","Glynn","8174","193","369"
"Unknown","Glynn","22","0","0"
"Female","Gordon","6273","94","233"
"Male","Gordon","5358","122","248"
"Unknown","Gordon","108","0","1"
"Female","Grady","2062","32","143"
"Male","Grady","1565","46","122"
"Unknown","Grady","27","0","0"
"Female","Greene","1699","33","122"
"Male","Greene","1417","37","138"
"Unknown","Greene","14","0","0"
"Female","Gwinnett","92830","743","3757"
"Male","Gwinnett","78760","908","3524"
"Unknown","Gwinnett","976","1","6"
"Female","Habersham","4533","103","330"
"Male","Habersham","3783","119","368"
"Unknown","Habersham","45","0","1"
"Female","Hall","24863","332","1664"
"Male","Hall","21183","405","1767"
"Unknown","Hall","297","1","3"
"Female","Hancock","690","33","62"
"Male","Hancock","668","47","68"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1852","30","60"
"Male","Haralson","1559","27","46"
"Unknown","Haralson","21","0","0"
"Female","Harris","2683","43","151"
