"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3524","US-13001","13","1","18561","263","105","18986.05","565.7","183.18","34","1178","11","19"
"Atkinson","1519","US-13003","13","3","8330","203","34","18235.29","408.16","372.15","31","544","8","23"
"Bacon","2527","US-13005","13","5","11404","202","58","22158.89","508.59","324.45","37","944","13","15"
"Baker","313","US-13007","13","7","3116","45","13","10044.93","417.2","64.18","2","218","1","3"
"Baldwin","7274","US-13009","13","9","44428","426","186","16372.56","418.65","117.04","52","2169","34","18"
"Banks","3321","US-13011","13","11","19982","321","74","16619.96","370.33","185.17","37","517","7","5"
"Barrow","19393","US-13013","13","13","86383","969","233","22450.02","269.73","254.68","220","2366","9","7"
"Bartow","21381","US-13015","13","15","110771","1197","373","19301.98","336.73","182.36","202","7159","55","105"
"Ben Hill","2160","US-13017","13","17","16645","185","72","12976.87","432.56","84.11","14","2113","43","68"
"Berrien","2002","US-13019","13","19","19276","107","54","10385.97","280.14","114.13","22","2894","22","40"
"Bibb","28651","US-13021","13","21","152150","2698","653","18830.76","429.18","120.93","184","7921","81","80"
"Bleckley","1455","US-13023","13","23","12838","72","42","11333.54","327.15","62.32","8","1846","48","71"
"Brantley","2475","US-13025","13","25","19202","180","84","12889.28","437.45","177.06","34","1575","16","36"
"Brooks","1870","US-13027","13","27","15727","152","61","11890.38","387.87","165.32","26","1519","20","26"
"Bryan","6754","US-13029","13","29","39137","382","68","17257.33","173.75","217.19","85","2124","14","17"
"Bulloch","10537","US-13031","13","31","79467","362","105","13259.59","132.13","100.67","80","4747","142","221"
"Burke","2949","US-13033","13","33","22342","234","57","13199.36","255.12","102.95","23","2295","42","33"
"Butts","4690","US-13035","13","35","25174","251","132","18630.33","524.35","139.03","35","1720","13","14"
"Calhoun","977","US-13037","13","37","6317","101","21","15466.2","332.44","110.81","7","353","1","3"
"Camden","8495","US-13039","13","39","53924","238","90","15753.65","166.9","294.86","159","2430","17","35"
"Candler","1316","US-13043","13","43","10837","95","51","12143.58","470.61","119.96","13","736","40","41"
"Carroll","14349","US-13045","13","45","120119","436","174","11945.65","144.86","118.22","142","9187","243","309"
"Catoosa","12292","US-13047","13","47","68771","384","118","17873.81","171.58","327.17","225","1739","33","39"
"Charlton","2193","US-13049","13","49","13251","117","47","16549.69","354.69","581.09","77","711","14","19"
"Chatham","52532","US-13051","13","51","292176","3120","746","17979.57","255.33","217.33","635","8699","62","62"
"Chattahoochee","5905","US-13053","13","53","10749","49","16","54935.34","148.85","223.28","24","867","5","4"
"Chattooga","5228","US-13055","13","55","24766","309","109","21109.59","440.12","226.12","56","1236","17","20"
"Cherokee","44935","US-13057","13","57","266617","2291","535","16853.76","200.66","165.41","441","17588","36","51"
"Clarke","25998","US-13059","13","59","129779","1116","202","20032.52","155.65","176.45","229","3429","9","6"
"Clay","354","US-13061","13","61","2855","14","4","12399.3","140.11","175.13","5","160","0","4"
"Clayton","57164","US-13063","13","63","304838","3037","829","18752.26","271.95","165.01","503","5779","59","18"
"Clinch","1381","US-13065","13","65","6656","94","36","20748.2","540.87","120.19","8","641","2","10"
"Cobb","133246","US-13067","13","67","790588","4673","1537","16854.04","194.41","203.01","1605","35509","132","254"
"Coffee","8390","US-13069","13","69","43042","1029","203","19492.59","471.63","383.35","165","2194","51","106"
"Colquitt","7878","US-13071","13","71","45393","388","154","17355.1","339.26","259.95","118","3080","70","37"
"Columbia","20115","US-13073","13","73","158631","825","289","12680.37","182.18","253.42","402","15119","65","93"
"Cook","2053","US-13075","13","75","17437","141","54","11773.81","309.69","108.96","19","2803","15","27"
