"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1056002","14609","57361"
"Male","Georgia","879401","16934","54264"
"Unknown","Georgia","14803","4","373"
"Female","Appling","1938","56","141"
"Male","Appling","1613","57","132"
"Female","Atkinson","869","17","111"
"Male","Atkinson","697","23","109"
"Female","Bacon","1168","25","103"
"Male","Bacon","1302","40","105"
"Female","Baker","173","6","23"
"Male","Baker","141","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","4099","68","192"
"Male","Baldwin","3197","131","249"
"Unknown","Baldwin","26","0","0"
"Female","Banks","1852","42","190"
"Male","Banks","1540","42","156"
"Unknown","Banks","17","0","2"
"Female","Barrow","10616","117","545"
"Male","Barrow","8863","129","465"
"Unknown","Barrow","72","0","1"
"Female","Bartow","11651","174","614"
"Male","Bartow","9949","212","623"
"Unknown","Bartow","116","0","0"
"Female","Ben Hill","1240","32","101"
"Male","Ben Hill","926","42","88"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1116","32","60"
"Male","Berrien","908","26","50"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16427","345","1493"
"Male","Bibb","12199","351","1280"
"Unknown","Bibb","281","0","7"
"Female","Bleckley","846","25","41"
"Male","Bleckley","606","19","34"
"Unknown","Bleckley","10","0","0"
"Female","Brantley","1353","38","95"
"Male","Brantley","1139","52","89"
"Female","Brooks","1060","26","85"
"Male","Brooks","829","39","73"
"Unknown","Brooks","8","0","0"
"Female","Bryan","3612","30","189"
"Male","Bryan","3303","45","217"
"Unknown","Bryan","7","0","0"
"Female","Bulloch","5913","58","203"
"Male","Bulloch","4614","51","172"
"Unknown","Bulloch","1","0","0"
"Female","Burke","1641","29","119"
"Male","Burke","1321","35","120"
"Unknown","Burke","11","0","0"
"Female","Butts","2337","62","124"
"Male","Butts","2361","80","146"
"Unknown","Butts","34","0","0"
"Female","Calhoun","403","14","46"
"Male","Calhoun","567","7","56"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4768","48","137"
"Male","Camden","3991","53","119"
