"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2710","US-13001","13","1","18561","220","79","14600.51","425.62","711.17","132","582","6"
"Atkinson","1119","US-13003","13","3","8330","162","22","13433.37","264.11","480.19","40","372","3"
"Bacon","1812","US-13005","13","5","11404","134","41","15889.16","359.52","701.51","80","524","10"
"Baker","233","US-13007","13","7","3116","41","13","7477.54","417.2","256.74","8","124","0"
"Baldwin","5106","US-13009","13","9","44428","368","144","11492.75","324.12","468.17","208","1329","19"
"Banks","2272","US-13011","13","11","19982","258","49","11370.23","245.22","780.7","156","301","3"
"Barrow","12197","US-13013","13","13","86383","801","168","14119.68","194.48","856.65","740","1594","5"
"Bartow","14663","US-13015","13","15","110771","960","278","13237.22","250.97","739.36","819","4705","26"
"Ben Hill","1822","US-13017","13","17","16645","175","65","10946.23","390.51","150.2","25","1288","27"
"Berrien","1487","US-13019","13","19","19276","85","42","7714.26","217.89","228.26","44","1874","14"
"Bibb","19463","US-13021","13","21","152150","2122","495","12791.98","325.34","598.09","910","4880","52"
"Bleckley","1064","US-13023","13","23","12838","57","35","8287.9","272.63","288.21","37","1151","25"
"Brantley","1874","US-13025","13","25","19202","140","56","9759.4","291.64","525.99","101","1114","10"
"Brooks","1348","US-13027","13","27","15727","109","45","8571.25","286.13","235.26","37","1003","15"
"Bryan","4428","US-13029","13","29","39137","278","49","11314.1","125.2","498.25","195","1564","4"
"Bulloch","7767","US-13031","13","31","79467","262","86","9773.87","108.22","235.32","187","3031","79"
"Burke","2227","US-13033","13","33","22342","189","43","9967.77","192.46","340.17","76","1366","27"
"Butts","3171","US-13035","13","35","25174","170","87","12596.33","345.59","615.71","155","1223","8"
"Calhoun","598","US-13037","13","37","6317","87","21","9466.52","332.44","269.12","17","212","0"
"Camden","5645","US-13039","13","39","53924","202","70","10468.44","129.81","584.16","315","1777","14"
