"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1870","US-13001","13","1","18561","169","63","10074.89","339.42","113.14","21","381","5"
"Atkinson","767","US-13003","13","3","8330","113","16","9207.68","192.08","48.02","4","225","1"
"Bacon","1258","US-13005","13","5","11404","81","28","11031.22","245.53","140.3","16","339","8"
"Baker","160","US-13007","13","7","3116","33","9","5134.79","288.83","32.09","1","64","0"
"Baldwin","3777","US-13009","13","9","44428","310","109","8501.4","245.34","56.27","25","615","14"
"Banks","1593","US-13011","13","11","19982","182","33","7972.17","165.15","75.07","15","156","1"
"Barrow","8367","US-13013","13","13","86383","578","126","9685.93","145.86","137.76","119","1069","1"
"Bartow","10806","US-13015","13","15","110771","778","200","9755.26","180.55","250.07","277","3049","14"
"Ben Hill","1478","US-13017","13","17","16645","149","56","8879.54","336.44","30.04","5","575","18"
"Berrien","1036","US-13019","13","19","19276","70","29","5374.56","150.45","36.31","7","747","12"
"Bibb","13068","US-13021","13","21","152150","1702","383","8588.89","251.73","70.98","108","2237","35"
"Bleckley","791","US-13023","13","23","12838","46","33","6161.4","257.05","23.37","3","632","17"
"Brantley","897","US-13025","13","25","19202","68","30","4671.39","156.23","57.29","11","669","4"
"Brooks","928","US-13027","13","27","15727","85","36","5900.68","228.91","38.15","6","436","11"
"Bryan","2601","US-13029","13","29","39137","170","33","6645.88","84.32","102.21","40","833","3"
"Bulloch","5151","US-13031","13","31","79467","210","61","6481.94","76.76","39.01","31","1451","47"
"Burke","1717","US-13033","13","33","22342","146","35","7685.08","156.66","85.04","19","751","22"
"Butts","2102","US-13035","13","35","25174","117","72","8349.88","286.01","278.06","70","754","6"
"Calhoun","437","US-13037","13","37","6317","73","14","6917.84","221.62","63.32","4","133","0"
"Camden","3126","US-13039","13","39","53924","126","27","5797.05","50.07","42.65","23","699","5"
"Candler","735","US-13043","13","43","10837","60","36","6782.32","332.2","55.37","6","189","28"
"Carroll","7193","US-13045","13","45","120119","303","128","5988.23","106.56","72.43","87","3696","97"
"Catoosa","5348","US-13047","13","47","68771","239","61","7776.53","88.7","146.86","101","491","5"
"Charlton","1043","US-13049","13","49","13251","61","23","7871.1","173.57","67.92","9","293","7"
"Chatham","19420","US-13051","13","51","292176","1548","390","6646.68","133.48","108.84","318","2633","25"
"Chattahoochee","2893","US-13053","13","53","10749","26","11","26914.13","102.34","753.56","81","539","2"
"Chattooga","2157","US-13055","13","55","24766","167","60","8709.52","242.27","125.17","31","517","7"
"Cherokee","21453","US-13057","13","57","266617","1191","285","8046.37","106.89","202.91","541","7863","11"
"Clarke","12411","US-13059","13","59","129779","478","127","9563.18","97.86","107.88","140","2160","7"
"Clay","180","US-13061","13","61","2855","10","3","6304.73","105.08","0","0","52","0"
"Clayton","22252","US-13063","13","63","304838","1274","405","7299.61","132.86","152.87","466","2395","19"
"Clinch","718","US-13065","13","65","6656","64","25","10787.26","375.6","15.02","1","215","1"
"Cobb","57914","US-13067","13","67","790588","2959","909","7325.43","114.98","157.35","1244","15654","75"
"Coffee","4195","US-13069","13","69","43042","639","131","9746.29","304.35","48.79","21","1034","33"
"Colquitt","3448","US-13071","13","71","45393","238","73","7595.88","160.82","74.9","34","1123","40"
"Columbia","10730","US-13073","13","73","158631","456","156","6764.13","98.34","47.28","75","5459","39"
"Cook","1150","US-13075","13","75","17437","106","36","6595.17","206.46","17.2","3","623","4"
"Coweta","8380","US-13077","13","77","152001","308","180","5513.12","118.42","62.5","95","5146","12"
"Crawford","517","US-13079","13","79","12228","66","15","4228","122.67","57.25","7","130","2"
"Crisp","1400","US-13081","13","81","22289","157","49","6281.13","219.84","309.57","69","614","23"
"Dade","1161","US-13083","13","83","16162","57","10","7183.52","61.87","86.62","14","181","1"
"Dawson","2624","US-13085","13","85","27021","234","38","9710.97","140.63","151.73","41","278","1"
"DeKalb","54734","US-13089","13","89","793154","4297","863","6900.8","108.81","195.04","1547","6165","65"
"Decatur","2097","US-13087","13","87","26322","139","54","7966.72","205.15","94.98","25","733","13"
"Dodge","1072","US-13091","13","91","20385","104","56","5258.77","274.71","4.91","1","990","45"
"Dooly","778","US-13093","13","93","13400","89","31","5805.97","231.34","141.79","19","275","12"
"Dougherty","5376","US-13095","13","95","89905","983","270","5979.65","300.32","44.49","40","1845","20"
"Douglas","11386","US-13097","13","97","151906","799","166","7495.42","109.28","159.31","242","2808","36"
"Early","999","US-13099","13","99","10146","71","42","9846.24","413.96","88.7","9","150","4"
"Echols","355","US-13101","13","101","3969","12","3","8944.32","75.59","25.2","1","106","5"
"Effingham","3661","US-13103","13","103","64026","232","61","5717.99","95.27","106.21","68","717","4"
"Elbert","1509","US-13105","13","105","18945","124","53","7965.16","279.76","31.67","6","748","13"
"Emanuel","1712","US-13107","13","107","22664","122","51","7553.83","225.03","35.3","8","801","28"
"Evans","748","US-13109","13","109","10687","72","17","6999.16","159.07","65.5","7","190","11"
"Fannin","2038","US-13111","13","111","26320","168","53","7743.16","201.37","110.18","29","221","11"
"Fayette","6400","US-13113","13","113","117544","240","141","5444.77","119.96","91.88","108","2104","15"
"Floyd","9748","US-13115","13","115","99916","842","172","9756.2","172.14","200.17","200","1831","35"
"Forsyth","17072","US-13117","13","117","252507","910","161","6761","63.76","173.86","439","3886","8"
"Franklin","2299","US-13119","13","119","23329","149","40","9854.69","171.46","42.87","10","287","7"
"Fulton","78125","US-13121","13","121","1099181","4498","1177","7107.56","107.08","161.39","1774","13177","82"
"Gilmer","2422","US-13123","13","123","31417","198","69","7709.2","219.63","66.84","21","412","11"
"Glascock","142","US-13125","13","125","3025","18","7","4694.21","231.4","66.12","2","119","11"
"Glynn","6449","US-13127","13","127","86047","433","149","7494.74","173.16","86","74","1333","18"
"Gordon","6350","US-13129","13","129","58049","318","96","10939.03","165.38","189.5","110","1529","10"
"Grady","1504","US-13131","13","131","24540","170","45","6128.77","183.37","61.12","15","546","12"
"Greene","1469","US-13133","13","133","18717","132","52","7848.48","277.82","64.11","12","301","6"
"Gwinnett","83265","US-13135","13","135","971145","5183","986","8573.9","101.53","124.7","1211","13221","66"
"Habersham","4584","US-13137","13","137","45800","462","143","10008.73","312.23","43.67","20","387","8"
"Hall","24381","US-13139","13","139","206349","2288","409","11815.42","198.21","105.16","217","1890","23"
"Hancock","822","US-13141","13","141","8193","101","59","10032.95","720.13","61.03","5","74","1"
"Haralson","1672","US-13143","13","143","30722","70","34","5442.35","110.67","74.86","23","855","45"
"Harris","2101","US-13145","13","145","34712","153","53","6052.66","152.68","161.33","56","357","0"
"Hart","1683","US-13147","13","147","26107","113","35","6446.55","134.06","34.47","9","628","15"
"Heard","611","US-13149","13","149","12370","39","15","4939.37","121.26","64.67","8","217","3"
"Henry","18195","US-13151","13","151","239866","548","270","7585.49","112.56","180.52","433","5366","27"
"Houston","9720","US-13153","13","153","157039","692","183","6189.55","116.53","89.15","140","4267","58"
"Irwin","672","US-13155","13","155","9433","80","18","7123.93","190.82","0","0","222","10"
"Jackson","8295","US-13157","13","157","74700","483","131","11104.42","175.37","136.55","102","1203","11"
"Jasper","661","US-13159","13","159","14199","60","18","4655.26","126.77","112.68","16","705","20"
"Jeff Davis","1266","US-13161","13","161","15148","97","37","8357.54","244.26","99.02","15","561","9"
"Jefferson","1552","US-13163","13","163","15313","150","57","10135.18","372.23","32.65","5","341","5"
"Jenkins","715","US-13165","13","165","8576","81","39","8337.22","454.76","81.62","7","120","3"
"Johnson","779","US-13167","13","167","9661","96","41","8063.35","424.39","113.86","11","319","7"
"Jones","1546","US-13169","13","169","28591","149","52","5407.3","181.88","20.99","6","400","4"
"Lamar","1288","US-13171","13","171","19347","109","43","6657.36","222.26","108.54","21","659","11"
"Lanier","488","US-13173","13","173","10351","27","9","4714.52","86.95","48.3","5","270","4"
"Laurens","3634","US-13175","13","175","47296","342","141","7683.53","298.12","27.49","13","1788","23"
"Lee","1567","US-13177","13","177","29971","179","49","5228.39","163.49","36.7","11","1095","6"
