"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","305284","4719","21536"
"Male","Georgia","261506","5164","20642"
"Unknown","Georgia","8605","6","184"
"Female","Appling","790","16","63"
"Male","Appling","670","27","67"
"Unknown","Appling","10","0","0"
"Female","Atkinson","349","5","48"
"Male","Atkinson","297","4","46"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","426","9","27"
"Male","Bacon","378","12","32"
"Unknown","Bacon","7","0","1"
"Female","Baker","69","2","9"
"Male","Baker","61","4","17"
"Female","Baldwin","1625","17","94"
"Male","Baldwin","1296","55","130"
"Unknown","Baldwin","19","0","1"
"Female","Banks","634","10","77"
"Male","Banks","513","9","61"
"Unknown","Banks","12","0","0"
"Female","Barrow","2689","39","210"
"Male","Barrow","2222","27","180"
"Unknown","Barrow","33","0","1"
"Female","Bartow","3513","55","230"
"Male","Bartow","3079","66","246"
"Unknown","Bartow","71","0","1"
"Female","Ben Hill","727","13","66"
"Male","Ben Hill","486","23","58"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","448","11","25"
"Male","Berrien","345","9","17"
"Unknown","Berrien","7","0","0"
"Female","Bibb","5385","130","627"
"Male","Bibb","3987","110","539"
"Unknown","Bibb","84","0","2"
"Female","Bleckley","383","18","21"
"Male","Bleckley","258","12","20"
"Unknown","Bleckley","5","0","0"
"Female","Brantley","368","8","31"
"Male","Brantley","300","10","24"
"Unknown","Brantley","3","0","0"
"Female","Brooks","439","7","33"
"Male","Brooks","325","20","31"
"Unknown","Brooks","17","0","0"
"Female","Bryan","947","9","54"
"Male","Bryan","808","9","67"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","2117","22","91"
"Male","Bulloch","1593","14","73"
"Unknown","Bulloch","45","0","0"
"Female","Burke","637","10","54"
"Male","Burke","534","6","53"
"Unknown","Burke","7","0","1"
"Female","Butts","635","23","33"
"Male","Butts","617","24","46"
"Unknown","Butts","47","0","2"
"Female","Calhoun","154","8","27"
"Male","Calhoun","166","3","31"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1169","8","55"
"Male","Camden","1069","11","42"
"Unknown","Camden","11","0","0"
"Female","Candler","335","11","25"
"Male","Candler","278","17","25"
"Unknown","Candler","2","0","0"
"Female","Carroll","2780","48","124"
"Male","Carroll","2471","48","131"
"Unknown","Carroll","34","0","1"
"Female","Catoosa","1795","20","90"
"Male","Catoosa","1447","17","70"
"Unknown","Catoosa","61","0","0"
"Female","Charlton","335","4","23"
"Male","Charlton","503","8","22"
"Unknown","Charlton","6","0","0"
"Female","Chatham","7064","108","537"
"Male","Chatham","5737","122","509"
"Unknown","Chatham","138","0","4"
"Female","Chattahoochee","175","1","7"
"Male","Chattahoochee","1982","0","12"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","850","20","42"
"Male","Chattooga","713","24","63"
"Unknown","Chattooga","8","0","0"
"Female","Cherokee","6883","62","394"
"Male","Cherokee","6088","65","428"
"Unknown","Cherokee","99","0","3"
"Female","Clarke","4789","26","160"
"Male","Clarke","3742","37","156"
"Unknown","Clarke","49","0","2"
"Female","Clay","88","1","3"
"Male","Clay","55","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","7611","115","486"
"Male","Clayton","5761","108","418"
"Unknown","Clayton","109","0","1"
"Female","Clinch","292","2","21"
"Male","Clinch","269","12","28"
"Unknown","Clinch","4","0","0"
"Female","Cobb","19882","265","1186"
"Male","Cobb","17363","290","1186"
"Unknown","Cobb","265","0","6"
"Female","Coffee","1852","39","284"
"Male","Coffee","1580","41","218"
"Unknown","Coffee","24","0","0"
"Female","Colquitt","1310","17","100"
"Male","Colquitt","1213","27","85"
"Unknown","Colquitt","23","0","0"
"Female","Columbia","3914","41","136"
"Male","Columbia","3438","45","150"
"Unknown","Columbia","29","0","2"
"Female","Cook","569","8","45"
"Male","Cook","414","13","42"
"Unknown","Cook","29","2","2"
"Female","Coweta","2774","33","107"
"Male","Coweta","2571","45","109"
"Unknown","Coweta","25","0","0"
"Female","Crawford","201","5","32"
"Male","Crawford","162","2","13"
"Unknown","Crawford","5","0","1"
"Female","Crisp","553","10","68"
"Male","Crisp","422","18","49"
"Unknown","Crisp","6","0","0"
"Female","Dade","375","6","21"
"Male","Dade","336","1","17"
"Unknown","Dade","12","0","0"
"Female","Dawson","911","6","75"
"Male","Dawson","799","10","84"
"Unknown","Dawson","10","0","0"
"Female","DeKalb","19264","224","1613"
"Male","DeKalb","16238","271","1474"
"Unknown","DeKalb","474","0","11"
"Female","Decatur","906","24","63"
"Male","Decatur","708","20","54"
"Unknown","Decatur","12","0","0"
"Female","Dodge","454","24","42"
"Male","Dodge","363","20","42"
"Unknown","Dodge","27","0","0"
"Female","Dooly","289","10","33"
"Male","Dooly","246","12","32"
"Unknown","Dooly","4","0","0"
"Female","Dougherty","2443","115","454"
"Male","Dougherty","1599","90","316"
"Unknown","Dougherty","27","0","0"
"Female","Douglas","3827","45","318"
"Male","Douglas","3118","53","266"
"Unknown","Douglas","41","0","1"
"Female","Early","446","23","37"
"Male","Early","261","16","22"
"Unknown","Early","4","0","0"
"Female","Echols","112","0","2"
"Male","Echols","200","2","8"
"Unknown","Echols","4","0","0"
"Female","Effingham","1289","16","80"
"Male","Effingham","1159","18","81"
"Unknown","Effingham","20","0","0"
"Female","Elbert","691","12","61"
"Male","Elbert","470","12","29"
"Unknown","Elbert","6","0","0"
"Female","Emanuel","852","27","62"
"Male","Emanuel","594","18","42"
"Unknown","Emanuel","8","0","0"
"Female","Evans","329","3","43"
"Male","Evans","241","5","14"
"Unknown","Evans","19","0","0"
"Female","Fannin","693","17","50"
"Male","Fannin","591","19","59"
"Unknown","Fannin","14","0","0"
"Female","Fayette","2040","30","83"
"Male","Fayette","1792","40","96"
"Unknown","Fayette","26","1","0"
"Female","Floyd","3674","49","246"
"Male","Floyd","3126","60","275"
"Unknown","Floyd","47","0","5"
"Female","Forsyth","4840","30","250"
"Male","Forsyth","4547","51","356"
"Unknown","Forsyth","146","0","1"
"Female","Franklin","960","6","61"
"Male","Franklin","703","15","47"
"Unknown","Franklin","8","0","0"
"Female","Fulton","26909","349","1660"
"Male","Fulton","24255","390","1648"
"Unknown","Fulton","537","0","5"
"Female","Gilmer","876","14","76"
"Male","Gilmer","692","19","64"
"Unknown","Gilmer","61","0","2"
"Female","Glascock","43","2","5"
"Male","Glascock","44","1","5"
"Unknown","Glascock","3","0","0"
"Female","Glynn","2558","57","199"
"Male","Glynn","2220","67","181"
"Unknown","Glynn","29","0","2"
"Female","Gordon","2173","26","102"
"Male","Gordon","1887","35","102"
"Unknown","Gordon","64","0","1"
"Female","Grady","600","11","62"
"Male","Grady","469","17","63"
"Unknown","Grady","17","0","0"
"Female","Greene","533","14","42"
"Male","Greene","424","12","34"
"Unknown","Greene","2","0","0"
"Female","Gwinnett","27568","270","1993"
"Male","Gwinnett","24066","294","1829"
"Unknown","Gwinnett","839","1","11"
"Female","Habersham","1962","54","174"
"Male","Habersham","1596","35","184"
"Unknown","Habersham","42","0","0"
"Female","Hall","9292","102","794"
"Male","Hall","8140","120","860"
"Unknown","Hall","276","0","2"
"Female","Hancock","308","20","37"
"Male","Hancock","328","27","40"
"Unknown","Hancock","5","0","0"
"Female","Haralson","632","8","32"
"Male","Haralson","591","15","21"
"Unknown","Haralson","19","0","0"
"Female","Harris","686","16","50"
"Male","Harris","589","13","54"
"Unknown","Harris","29","0","0"
"Female","Hart","656","10","49"
"Male","Hart","496","11","47"
"Unknown","Hart","8","0","0"
"Female","Heard","234","8","11"
"Male","Heard","193","2","16"
"Female","Henry","6314","66","213"
"Male","Henry","4950","79","168"
"Unknown","Henry","54","0","0"
"Female","Houston","3414","45","257"
"Male","Houston","2778","69","242"
"Unknown","Houston","49","0","2"
"Female","Irwin","301","7","30"
"Male","Irwin","256","4","30"
"Unknown","Irwin","2","0","0"
"Female","Jackson","2797","31","138"
"Male","Jackson","2362","32","176"
"Unknown","Jackson","29","0","0"
"Female","Jasper","219","2","9"
"Male","Jasper","185","4","19"
"Female","Jeff Davis","511","13","34"
"Male","Jeff Davis","458","18","48"
"Unknown","Jeff Davis","4","0","0"
"Female","Jefferson","677","21","67"
"Male","Jefferson","463","17","49"
"Unknown","Jefferson","8","0","1"
"Female","Jenkins","318","15","33"
"Male","Jenkins","211","19","40"
"Female","Johnson","301","14","39"
"Male","Johnson","252","17","39"
"Female","Jones","623","10","44"
"Male","Jones","428","13","32"
"Unknown","Jones","2","0","0"
"Female","Lamar","450","14","31"
"Male","Lamar","359","13","34"
"Unknown","Lamar","3","0","0"
"Female","Lanier","167","2","5"
"Male","Lanier","233","5","15"
"Unknown","Lanier","4","0","0"
"Female","Laurens","1572","45","119"
"Male","Laurens","1123","68","137"
"Unknown","Laurens","30","1","1"
"Female","Lee","609","17","59"
"Male","Lee","502","15","63"
"Unknown","Lee","4","0","0"
"Female","Liberty","998","11","74"
"Male","Liberty","801","19","75"
"Unknown","Liberty","21","0","0"
"Female","Lincoln","191","5","22"
"Male","Lincoln","143","4","15"
"Unknown","Lincoln","2","0","0"
"Female","Long","237","1","16"
"Male","Long","216","4","15"
"Unknown","Long","1","0","0"
"Female","Lowndes","3385","52","148"
"Male","Lowndes","2698","47","115"
"Unknown","Lowndes","63","0","2"
"Female","Lumpkin","1032","14","96"
"Male","Lumpkin","876","8","82"
"Unknown","Lumpkin","14","0","0"
"Female","Macon","197","4","25"
"Male","Macon","176","11","34"
"Unknown","Macon","1","0","1"
"Female","Madison","876","6","46"
"Male","Madison","740","11","49"
"Unknown","Madison","8","0","0"
"Female","Marion","155","6","13"
"Male","Marion","102","4","13"
"Unknown","Marion","3","0","0"
"Female","McDuffie","570","13","61"
"Male","McDuffie","419","10","49"
"Unknown","McDuffie","11","0","0"
"Female","McIntosh","246","7","20"
"Male","McIntosh","203","1","23"
"Unknown","McIntosh","8","0","0"
"Female","Meriwether","519","14","54"
"Male","Meriwether","338","6","41"
"Unknown","Meriwether","6","0","0"
"Female","Miller","255","1","13"
"Male","Miller","183","1","12"
"Unknown","Miller","4","0","0"
"Female","Mitchell","604","23","92"
"Male","Mitchell","541","26","89"
"Unknown","Mitchell","2","0","0"
"Female","Monroe","686","33","63"
"Male","Monroe","582","28","61"
"Unknown","Monroe","20","0","0"
"Female","Montgomery","296","5","16"
"Male","Montgomery","240","4","13"
"Unknown","Montgomery","2","0","0"
"Female","Morgan","439","2","24"
"Male","Morgan","352","6","26"
"Unknown","Morgan","10","0","0"
"Female","Murray","1430","17","69"
"Male","Murray","1225","23","80"
"Unknown","Murray","53","0","6"
"Female","Muscogee","4984","107","435"
"Male","Muscogee","3836","94","371"
"Unknown","Muscogee","163","1","0"
"Female","Newton","2673","62","224"
"Male","Newton","1999","58","192"
"Unknown","Newton","76","0","2"
"Female","Non-GA Resident/Unknown State","9243","116","382"
"Male","Non-GA Resident/Unknown State","10543","140","489"
"Unknown","Non-GA Resident/Unknown State","2204","0","39"
"Female","Oconee","921","19","51"
"Male","Oconee","834","21","43"
"Unknown","Oconee","8","0","0"
"Female","Oglethorpe","432","2","24"
"Male","Oglethorpe","316","11","28"
"Unknown","Oglethorpe","2","0","0"
"Female","Paulding","3312","48","110"
