"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","海南省","city","万宁","2",NA,"0","0","0",NA
"2","重庆市","city","万州区","3",NA,"0","0","0",NA
"3","海南省","city","三亚","2",NA,"0","0","0",NA
"4","河南省","city","三门峡","1",NA,"0","0","0",NA
"5","江西省","city","上饶","2",NA,"0","0","0",NA
"6","重庆市","city","两江新区","1",NA,"0","0","0",NA
"7","云南省","city","丽江市","1",NA,"0","0","0",NA
"8","宁夏回族自治区","city","中卫","1",NA,"0","0","0",NA
"9","广东省","city","中山","2",NA,"0","0","0",NA
"10","北京市","city","丰台","2",NA,"0","0","0",NA
"11","山东省","city","临沂","2",NA,"0","0","0",NA
"12","海南省","city","临高县","1",NA,"0","0","0",NA
"13","江西省","city","九江","2",NA,"0","0","0",NA
"14","重庆市","city","九龙坡区","2",NA,"0","0","0",NA
"15","重庆市","city","云阳县","1",NA,"0","0","0",NA
"16","安徽省","city","亳州","1",NA,"0","0","0",NA
"17","湖北省","city","仙桃","2",NA,"0","0","0",NA
"18","广东省","city","佛山","7",NA,"0","0","0",NA
"19","河南省","city","信阳","1",NA,"0","0","0",NA
"20","安徽省","city","六安","2",NA,"0","0","0",NA
"21","甘肃省","city","兰州","1",NA,"0","0","0",NA
"22","广西壮族自治区","city","北海","6",NA,"0","0","0",NA
"23","湖北省","city","十堰","1",NA,"0","0","0",NA
"24","江苏省","city","南京","3",NA,"0","0","0",NA
"25","江西省","city","南昌","3",NA,"0","0","0",NA
"26","江苏省","city","南通","1",NA,"0","0","0",NA
"27","福建省","city","厦门","3",NA,"0","0","0",NA
"28","浙江省","city","台州","18",NA,"0","0","0",NA
"29","安徽省","city","合肥","6",NA,"0","0","0",NA
"30","江西省","city","吉安","1",NA,"0","0","0",NA
"31","吉林省","city","吉林","1",NA,"0","0","0",NA
"32","河南省","city","周口","1",NA,"0","0","0",NA
"33","陕西省","city","咸阳","1",NA,"0","0","0",NA
"34","黑龙江省","city","哈尔滨","1",NA,"0","0","0",NA
"35","浙江省","city","嘉兴","3",NA,"0","0","0",NA
"36","重庆市","city","垫江县","2",NA,"0","0","0",NA
"37","北京市","city","外地来京人员","10",NA,"0","0","0",NA
"38","北京市","city","大兴","2",NA,"0","0","1",NA
"39","黑龙江省","city","大庆","1",NA,"0","0","0",NA
"40","重庆市","city","大渡口区","1",NA,"0","0","0",NA
"41","辽宁省","city","大连","1",NA,"0","0","0",NA
"42","山西省","city","太原","1",NA,"0","0","0",NA
"43","重庆市","city","奉节县","1",NA,"0","0","0",NA
"44","山东省","city","威海","2",NA,"0","0","0",NA
"45","湖北省","city","孝感","22",NA,"0","0","0",NA
"46","福建省","city","宁德","1",NA,"0","0","0",NA
"47","浙江省","city","宁波","5",NA,"0","0","0",NA
"48","安徽省","city","安庆","1",NA,"0","0","0",NA
"49","陕西省","city","安康","1",NA,"0","0","0",NA
"50","湖北省","city","宜昌","1",NA,"0","1","0",NA
"51","江西省","city","宜春","1",NA,"0","0","0",NA
"52","湖南省","city","岳阳","3",NA,"0","0","0",NA
"53","河南省","city","巩义","2",NA,"0","0","0",NA
"54","重庆市","city","巫山县","3",NA,"0","0","0",NA
"55","重庆市","city","巫溪县","1",NA,"0","0","0",NA
"56","四川省","city","广安","2",NA,"0","0","0",NA
"57","广东省","city","广州","7",NA,"0","0","0",NA
"58","陕西省","city","延安","1",NA,"0","0","0",NA
"59","重庆市","city","开州区","2",NA,"0","0","0",NA
"60","四川省","city","德阳","1",NA,"0","0","0",NA
"61","重庆市","city","忠县","1",NA,"0","0","0",NA
"62","湖南省","city","怀化","3",NA,"0","0","0",NA
"63","广东省","city","惠州","5",NA,"0","0","0",NA
"64","四川省","city","成都","7",NA,"0","0","0",NA
"65","江苏省","city","扬州","1",NA,"0","0","0",NA
"66","江西省","city","抚州","4",NA,"0","0","0",NA
"67","江西省","city","新余","1",NA,"0","0","0",NA
"68","江苏省","city","无锡","1",NA,"0","0","0",NA
"69","山东省","city","日照","1",NA,"0","0","0",NA
"70","云南省","city","昆明","3",NA,"0","0","0",NA
"71","北京市","city","昌平","3",NA,"0","0","0",NA
"72","江西省","city","景德镇","1",NA,"0","0","0",NA
"73","北京市","city","朝阳","5",NA,"0","0","0",NA
"74","辽宁省","city","朝阳","1",NA,"0","0","0",NA
"75","浙江省","city","杭州","6",NA,"0","0","0",NA
"76","吉林省","city","松原","1",NA,"0","0","0",NA
"77","广西壮族自治区","city","柳州","3",NA,"0","0","0",NA
"78","湖南省","city","株洲","1",NA,"0","0","0",NA
"79","广西壮族自治区","city","桂林","6",NA,"0","0","0",NA
"80","广西壮族自治区","city","梧州","1",NA,"0","0","0",NA
"81","湖北省","city","武汉","495",NA,"0","23","31",NA
"82","重庆市","city","永川区","2",NA,"0","0","0",NA
"83","湖南省","city","永州","4",NA,"0","0","0",NA
"84","安徽省","city","池州","1",NA,"0","0","0",NA
"85","辽宁省","city","沈阳","2",NA,"0","0","0",NA
"86","河北省","city","沧州","1",NA,"0","1","0",NA
"87","广西壮族自治区","city","河池","3",NA,"0","0","0",NA
"88","福建省","city","泉州","1",NA,"0","0","0",NA
"89","河南省","city","洛阳","1",NA,"0","0","0",NA
"90","山东省","city","济南","2",NA,"0","0","0",NA
"91","山东省","city","济宁","1",NA,"0","0","0",NA
"92","海南省","city","海口","3",NA,"0","0","0",NA
"93","北京市","city","海淀","6",NA,"0","0","0",NA
"94","重庆市","city","涪陵区","1",NA,"0","0","0",NA
"95","广东省","city","深圳","15",NA,"0","0","2",NA
"96","广东省","city","清远","1",NA,"0","0","0",NA
"97","重庆市","city","渝北区","2",NA,"0","0","0",NA
"98","浙江省","city","温州","6",NA,"0","0","1",NA
"99","湖南省","city","湘潭","1",NA,"0","0","0",NA
"100","广东省","city","湛江","2",NA,"0","0","0",NA
"101","安徽省","city","滁州","1",NA,"0","0","0",NA
"102","内蒙古自治区","city","满洲里","1",NA,"0","0","0",NA
"103","山东省","city","潍坊","1",NA,"0","0","0",NA
"104","山东省","city","烟台","2",NA,"0","0","0",NA
"105","黑龙江省","city","牡丹江","1",NA,"0","0","0",NA
"106","广西壮族自治区","city","玉林","1",NA,"0","0","0",NA
"107","广东省","city","珠海","8",NA,"0","0","0",NA
"108","甘肃省","city","白银","1",NA,"0","0","0",NA
"109","广西壮族自治区","city","百色","1",NA,"0","0","0",NA
"110","河北省","city","石家庄","1",NA,"0","0","0",NA
"111","北京市","city","石景山","1",NA,"0","0","0",NA
"112","福建省","city","福州","5",NA,"0","0","0",NA
"113","重庆市","city","秀山县","1",NA,"0","0","0",NA
"114","湖南省","city","娄底","3",NA,"0","0","0",NA
"115","浙江省","city","绍兴","1",NA,"0","0","0",NA
"116","黑龙江省","city","绥化","1",NA,"0","1","0",NA
"117","四川省","city","绵阳","2",NA,"0","0","0",NA
"118","广东省","city","肇庆","1",NA,"0","0","0",NA
"119","浙江省","city","舟山","1",NA,"0","0","0",NA
"120","江苏省","city","苏州","2",NA,"0","0","0",NA
"121","湖北省","city","荆州","8",NA,"0","0","0",NA
"122","湖北省","city","荆门","8",NA,"0","0","0",NA
"123","江西省","city","萍乡","1",NA,"0","0","0",NA
"124","安徽省","city","蚌埠","1",NA,"0","0","0",NA
"125","浙江省","city","衢州","2",NA,"0","0","0",NA
"126","云南省","city","西双版纳州","1",NA,"0","0","0",NA
"127","北京市","city","西城","4",NA,"0","0","0",NA
"128","陕西省","city","西安","2",NA,"0","0","0",NA
"129","贵州省","city","贵阳","1",NA,"0","0","0",NA
"130","江西省","city","赣州","2",NA,"0","0","0",NA
"131","四川省","city","达州","1",NA,"0","0","0",NA
