"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","黑龙江省","city","七台河","1",NA,"0","0","0",NA
"2","海南省","city","万宁","7",NA,"0","0","0",NA
"3","重庆市","city","万州区","14",NA,"0","0","0",NA
"4","海南省","city","三亚","11",NA,"0","0","0",NA
"5","福建省","city","三明","4",NA,"0","0","0",NA
"6","河南省","city","三门峡","3",NA,"0","0","0",NA
"7","江西省","city","上饶","6",NA,"0","0","0",NA
"8","北京市","city","东城","2",NA,"0","0","0",NA
"9","广东省","city","东莞","2",NA,"0","0","0",NA
"10","重庆市","city","两江新区","7",NA,"0","0","0",NA
"11","浙江省","city","丽水","3",NA,"0","0","0",NA
"12","云南省","city","丽江","5",NA,"0","0","0",NA
"13","宁夏回族自治区","city","中卫","1",NA,"0","0","0",NA
"14","广东省","city","中山","5",NA,"0","0","0",NA
"15","北京市","city","丰台","4",NA,"0","0","0",NA
"16","重庆市","city","丰都县","3",NA,"0","0","0",NA
"17","甘肃省","city","临夏","2",NA,"0","0","0",NA
"18","山西省","city","临汾","1",NA,"0","0","0",NA
"19","山东省","city","临沂","7",NA,"0","0","0",NA
"20","海南省","city","临高县","1",NA,"0","0","0",NA
"21","辽宁省","city","丹东","4",NA,"0","0","0",NA
"22","新疆维吾尔自治区","city","乌鲁木齐","4",NA,"0","0","0",NA
"23","四川省","city","乐山","1",NA,"0","0","0",NA
"24","江西省","city","九江","4",NA,"0","0","0",NA
"25","重庆市","city","九龙坡区","4",NA,"0","0","0",NA
"26","重庆市","city","云阳县","8",NA,"0","0","0",NA
"27","安徽省","city","亳州","6",NA,"0","0","0",NA
"28","湖北省","city","仙桃","12",NA,"0","0","0",NA
"29","新疆维吾尔自治区","city","伊犁州","1",NA,"0","0","0",NA
"30","广东省","city","佛山","14",NA,"0","0","0",NA
"31","黑龙江省","city","佳木斯","1",NA,"0","0","0",NA
"32","河北省","city","保定","3",NA,"0","0","0",NA
"33","云南省","city","保山","3",NA,"0","0","0",NA
"34","河南省","city","信阳","23",NA,"0","0","0",NA
"35","海南省","city","儋州","5",NA,"0","0","0",NA
"36","安徽省","city","六安","3",NA,"0","0","0",NA
"37","贵州省","city","六盘水","1",NA,"0","0","0",NA
"38","甘肃省","city","兰州","8",NA,"0","0","0",NA
"39","内蒙古自治区","city","兴安盟乌兰浩特","1",NA,"0","0","0",NA
"40","四川省","city","内江","1",NA,"0","0","0",NA
"41","四川省","city","凉山州","1",NA,"0","0","0",NA
"42","内蒙古自治区","city","包头市东河区","2",NA,"0","0","0",NA
"43","广西壮族自治区","city","北海","9",NA,"0","0","0",NA
"44","湖北省","city","十堰","40",NA,"0","0","0",NA
"45","江苏省","city","南京","7",NA,"0","0","0",NA
"46","四川省","city","南充","2",NA,"0","0","0",NA
"47","广西壮族自治区","city","南宁","5",NA,"0","0","0",NA
"48","福建省","city","南平","2",NA,"0","0","0",NA
"49","天津市","city","南开区","1",NA,"0","0","0",NA
"50","江西省","city","南昌","8",NA,"0","0","0",NA
"51","江苏省","city","南通","4",NA,"0","0","0",NA
"52","河南省","city","南阳","19",NA,"0","1","0",NA
"53","福建省","city","厦门","4",NA,"0","0","0",NA
"54","黑龙江省","city","双鸭山","1",NA,"0","0","0",NA
"55","浙江省","city","台州","22",NA,"0","0","0",NA
"56","重庆市","city","合川区","3",NA,"0","0","0",NA
"57","安徽省","city","合肥","13",NA,"0","0","0",NA
"58","江西省","city","吉安","3",NA,"0","0","0",NA
"59","吉林省","city","吉林","2",NA,"0","0","0",NA
"60","山西省","city","吕梁","1",NA,"0","0","0",NA
"61","河南省","city","周口","11",NA,"0","0","0",NA
"62","内蒙古自治区","city","呼伦贝尔满洲里","1",NA,"0","0","0",NA
"63","内蒙古自治区","city","呼伦贝尔牙克石","1",NA,"0","0","0",NA
"64","天津市","city","和平区","1",NA,"0","0","0",NA
"65","湖北省","city","咸宁","64",NA,"0","0","0",NA
"66","陕西省","city","咸阳","4",NA,"0","0","0",NA
"67","黑龙江省","city","哈尔滨","8",NA,"0","0","0",NA
"68","河南省","city","商丘","6",NA,"0","0","0",NA
"69","陕西省","city","商洛","1",NA,"0","0","0",NA
"70","浙江省","city","嘉兴","8",NA,"0","0","0",NA
"71","上海市","city","嘉定区","1",NA,"0","0","0",NA
"72","吉林省","city","四平","1",NA,"0","0","0",NA
"73","宁夏回族自治区","city","固原","1",NA,"0","0","0",NA
"74","重庆市","city","垫江县","4",NA,"0","0","0",NA
"75","重庆市","city","城口县","1",NA,"0","0","0",NA
"76","北京市","city","外地来京人员","11",NA,"0","0","0",NA
"77","上海市","city","外地来沪人员","23",NA,"0","0","3",NA
"78","天津市","city","外地来津","2",NA,"0","0","0",NA
"79","北京市","city","大兴","5",NA,"0","0","2",NA
"80","山西省","city","大同","1",NA,"0","0","0",NA
"81","黑龙江省","city","大庆","5",NA,"0","0","0",NA
"82","重庆市","city","大渡口区","6",NA,"0","0","0",NA
"83","云南省","city","大理","2",NA,"0","0","0",NA
"84","重庆市","city","大足区","1",NA,"0","0","0",NA
"85","辽宁省","city","大连","5",NA,"0","0","0",NA
"86","湖北省","city","天门","13",NA,"0","0","0",NA
"87","山西省","city","太原","2",NA,"0","0","0",NA
"88","重庆市","city","奉节县","3",NA,"0","0","0",NA
"89","上海市","city","奉贤区","1",NA,"0","0","0",NA
"90","山东省","city","威海","9",NA,"0","0","0",NA
"91","湖北省","city","孝感","100",NA,"0","1","0",NA
"92","福建省","city","宁德","6",NA,"0","0","0",NA
"93","浙江省","city","宁波","13",NA,"0","0","0",NA
"94","安徽省","city","安庆","8",NA,"0","0","0",NA
"95","陕西省","city","安康","7",NA,"0","0","0",NA
"96","河南省","city","安阳市","7",NA,"0","0","0",NA
"97","甘肃省","city","定西","1",NA,"0","0","0",NA
"98","四川省","city","宜宾","1",NA,"0","0","0",NA
"99","湖北省","city","宜昌","31",NA,"0","1","0",NA
"100","江西省","city","宜春","6",NA,"0","0","0",NA
"101","上海市","city","宝山区","1",NA,"0","0","0",NA
"102","安徽省","city","宣城","1",NA,"0","0","0",NA
"103","安徽省","city","宿州","3",NA,"0","0","0",NA
"104","江苏省","city","宿迁","1",NA,"0","0","0",NA
"105","湖南省","city","岳阳","7",NA,"0","0","0",NA
"106","重庆市","city","巫山县","5",NA,"0","0","0",NA
"107","重庆市","city","巫溪县","5",NA,"0","0","0",NA
"108","重庆市","city","巴南区","1",NA,"0","0","0",NA
"109","江苏省","city","常州","6",NA,"0","0","0",NA
"110","湖南省","city","常德","12",NA,"0","0","0",NA
"111","河南省","city","平顶山","5",NA,"0","0","0",NA
"112","四川省","city","广安","6",NA,"0","0","0",NA
"113","广东省","city","广州","41",NA,"0","0","0",NA
"114","河北省","city","廊坊","2",NA,"0","0","0",NA
"115","陕西省","city","延安","2",NA,"0","0","0",NA
"116","河南省","city","开封","1",NA,"0","0","0",NA
"117","重庆市","city","开州区","7",NA,"0","0","0",NA
"118","甘肃省","city","张掖","1",NA,"0","0","0",NA
"119","江苏省","city","徐州","3",NA,"0","0","0",NA
"120","上海市","city","徐汇区","3",NA,"0","0","0",NA
"121","云南省","city","德宏","2",NA,"0","0","0",NA
"122","山东省","city","德州","6",NA,"0","0","0",NA
"123","四川省","city","德阳","1",NA,"0","0","0",NA
"124","重庆市","city","忠县","6",NA,"0","0","0",NA
"125","湖南省","city","怀化","11",NA,"0","0","0",NA
"126","湖北省","city","恩施州","25",NA,"0","0","0",NA
"127","广东省","city","惠州","8",NA,"0","0","0",NA
"128","四川省","city","成都","33",NA,"0","0","0",NA
"129","江苏省","city","扬州","4",NA,"0","0","0",NA
