"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","黑龙江省","city","七台河","9",NA,"0","0","0",NA
"2","海南省","city","万宁","11",NA,"0","0","0",NA
"3","重庆市","city","万州区","67",NA,"0","1","2",NA
"4","海南省","city","三亚","30",NA,"0","0","5",NA
"5","福建省","city","三明","11",NA,"0","0","0",NA
"6","河南省","city","三门峡","7",NA,"0","0","0",NA
"7","江西省","city","上饶","69",NA,"0","0","5",NA
"8","天津市","city","东丽区","3",NA,"0","0","0",NA
"9","北京市","city","东城区","6",NA,"0","0","0",NA
"10","海南省","city","东方","2",NA,"0","0","0",NA
"11","广东省","city","东莞","44",NA,"0","0","1",NA
"12","重庆市","city","两江新区","14",NA,"0","0","0",NA
"13","浙江省","city","丽水","16",NA,"0","0","1",NA
"14","云南省","city","丽江","7",NA,"0","0","0",NA
"15","宁夏回族自治区","city","中卫","3",NA,"0","0","0",NA
"16","广东省","city","中山","36",NA,"0","0","3",NA
"17","北京市","city","丰台区","20",NA,"0","0","0",NA
"18","重庆市","city","丰都县","6",NA,"0","0","1",NA
"19","甘肃省","city","临夏","3",NA,"0","0","2",NA
"20","山西省","city","临汾","1",NA,"0","0","0",NA
"21","山东省","city","临沂","30",NA,"0","0","1",NA
"22","云南省","city","临沧","1",NA,"0","0","0",NA
"23","海南省","city","临高","5",NA,"0","0","0",NA
"24","辽宁省","city","丹东","7",NA,"0","0","0",NA
"25","内蒙古自治区","city","乌兰察布","3",NA,"0","0","0",NA
"26","内蒙古自治区","city","乌海市","2",NA,"0","0","0",NA
"27","新疆维吾尔自治区","city","乌鲁木齐","12",NA,"0","0","0",NA
"28","海南省","city","乐东","1",NA,"0","0","0",NA
"29","四川省","city","乐山","2",NA,"0","0","0",NA
"30","江西省","city","九江","86",NA,"0","0","3",NA
"31","重庆市","city","九龙坡区","19",NA,"0","1","0",NA
"32","重庆市","city","云阳县","18",NA,"0","0","2",NA
"33","安徽省","city","亳州","58",NA,"0","0","2",NA
"34","湖北省","city","仙桃","225",NA,"0","4","0",NA
"35","新疆维吾尔自治区","city","伊犁州","9",NA,"0","0","0",NA
"36","广东省","city","佛山","50",NA,"0","0","1",NA
"37","黑龙江省","city","佳木斯","11",NA,"0","0","0",NA
"38","海南省","city","保亭","2",NA,"0","0","0",NA
"39","河北省","city","保定","17",NA,"0","0","4",NA
"40","云南省","city","保山","8",NA,"0","0","0",NA
"41","河南省","city","信阳","138",NA,"0","0","6",NA
"42","海南省","city","儋州","10",NA,"0","0","0",NA
"43","吉林省","city","公主岭","4",NA,"0","0","0",NA
"44","安徽省","city","六安","34",NA,"0","0","1",NA
"45","贵州省","city","六盘水","9",NA,"0","1","0",NA
"46","甘肃省","city","兰州","30",NA,"0","0","3",NA
"47","内蒙古自治区","city","兴安盟","1",NA,"0","0","0",NA
"48","四川省","city","内江","15",NA,"0","0","0",NA
"49","四川省","city","凉山州","7",NA,"0","0","0",NA
"50","内蒙古自治区","city","包头","7",NA,"0","0","0",NA
"51","广西壮族自治区","city","北海","29",NA,"0","0","2",NA
"52","湖北省","city","十堰","318",NA,"0","0","9",NA
"53","江苏省","city","南京","47",NA,"0","0","10",NA
"54","四川省","city","南充","28",NA,"0","0","1",NA
"55","广西壮族自治区","city","南宁","28",NA,"0","0","0",NA
"56","重庆市","city","南岸区","8",NA,"0","0","0",NA
"57","福建省","city","南平","12",NA,"0","0","0",NA
"58","天津市","city","南开区","3",NA,"0","0","0",NA
"59","江西省","city","南昌","134",NA,"0","0","7",NA
"60","江苏省","city","南通","25",NA,"0","0","0",NA
"61","河南省","city","南阳","107",NA,"2","2","2",NA
"62","福建省","city","厦门","21",NA,"0","0","1",NA
"63","黑龙江省","city","双鸭山","16",NA,"0","0","1",NA
"64","浙江省","city","台州","122",NA,"0","0","14",NA
"65","重庆市","city","合川区","11",NA,"0","0","0",NA
"66","安徽省","city","合肥","93",NA,"0","0","5",NA
"67","江西省","city","吉安","15",NA,"0","0","1",NA
"68","吉林省","city","吉林市","5",NA,"0","0","1",NA
"69","新疆维吾尔自治区","city","吐鲁番","1",NA,"0","0","0",NA
"70","山西省","city","吕梁","5",NA,"0","0","1",NA
"71","宁夏回族自治区","city","吴忠","7",NA,"0","0","0",NA
"72","河南省","city","周口","56",NA,"0","0","1",NA
"73","内蒙古自治区","city","呼伦贝尔","3",NA,"0","0","1",NA
"74","内蒙古自治区","city","呼和浩特","5",NA,"0","0","0",NA
"75","天津市","city","和平区","6",NA,"0","0","0",NA
"76","湖北省","city","咸宁","384",NA,"0","0","2",NA
"77","陕西省","city","咸阳","15",NA,"0","0","0",NA
"78","黑龙江省","city","哈尔滨","73",NA,"0","0","6",NA
"79","河北省","city","唐山","12",NA,"0","0","0",NA
"80","河南省","city","商丘","61",NA,"0","0","3",NA
"81","陕西省","city","商洛","6",NA,"0","0","0",NA
"82","浙江省","city","嘉兴","27",NA,"0","0","0",NA
"83","上海市","city","嘉定区","4",NA,"0","0","0",NA
"84","吉林省","city","四平","8",NA,"0","0","0",NA
"85","宁夏回族自治区","city","固原","2",NA,"0","0","0",NA
"86","重庆市","city","垫江县","15",NA,"0","0","1",NA
"87","重庆市","city","城口县","2",NA,"0","0","0",NA
"88","北京市","city","外地来京人员","21",NA,"0","0","2",NA
"89","上海市","city","外地来沪人员","86",NA,"0","1","6",NA
"90","天津市","city","外地来津人员","6",NA,"0","0","0",NA
"91","北京市","city","大兴区","29",NA,"0","0","2",NA
"92","黑龙江省","city","大兴安岭","2",NA,"0","0","0",NA
"93","山西省","city","大同","9",NA,"0","0","0",NA
"94","黑龙江省","city","大庆","11",NA,"0","0","0",NA
"95","重庆市","city","大渡口区","7",NA,"0","0","0",NA
"96","云南省","city","大理","7",NA,"0","0","1",NA
"97","重庆市","city","大足区","7",NA,"0","0","0",NA
"98","辽宁省","city","大连","14",NA,"0","0","3",NA
"99","甘肃省","city","天水","10",NA,"0","0","0",NA
"100","湖北省","city","天门","128",NA,"0","10","0",NA
"101","山西省","city","太原","9",NA,"0","0","1",NA
