"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","海南省","city","万宁","5",NA,"0","0","0",NA
"2","重庆市","city","万州区","13",NA,"0","0","0",NA
"3","海南省","city","三亚","8",NA,"0","0","0",NA
"4","福建省","city","三明","4",NA,"0","0","0",NA
"5","河南省","city","三门峡","2",NA,"0","0","0",NA
"6","江西省","city","上饶","6",NA,"0","0","0",NA
"7","北京市","city","东城","1",NA,"0","0","0",NA
"8","广东省","city","东莞","2",NA,"0","0","0",NA
"9","重庆市","city","两江新区","3",NA,"0","0","0",NA
"10","浙江省","city","丽水","3",NA,"0","0","0",NA
"11","云南省","city","丽江","2",NA,"0","0","0",NA
"12","宁夏回族自治区","city","中卫","1",NA,"0","0","0",NA
"13","广东省","city","中山","2",NA,"0","0","0",NA
"14","北京市","city","丰台","4",NA,"0","0","0",NA
"15","重庆市","city","丰都县","1",NA,"0","0","0",NA
"16","甘肃省","city","临夏","1",NA,"0","0","0",NA
"17","山东省","city","临沂","7",NA,"0","0","0",NA
"18","海南省","city","临高县","1",NA,"0","0","0",NA
"19","辽宁省","city","丹东","1",NA,"0","0","0",NA
"20","新疆维吾尔自治区","city","乌鲁木齐","3",NA,"0","0","0",NA
"21","四川省","city","乐山","1",NA,"0","0","0",NA
"22","江西省","city","九江","2",NA,"0","0","0",NA
"23","重庆市","city","九龙坡区","3",NA,"0","0","0",NA
"24","重庆市","city","云阳县","4",NA,"0","0","0",NA
"25","安徽省","city","亳州","6",NA,"0","0","0",NA
"26","湖北省","city","仙桃","11",NA,"0","0","0",NA
"27","新疆维吾尔自治区","city","伊犁州","1",NA,"0","0","0",NA
"28","广东省","city","佛山","10",NA,"0","0","0",NA
"29","黑龙江省","city","佳木斯","1",NA,"0","0","0",NA
"30","河北省","city","保定","3",NA,"0","0","0",NA
"31","云南省","city","保山","2",NA,"0","0","0",NA
"32","河南省","city","信阳","22",NA,"0","0","0",NA
"33","海南省","city","儋州","3",NA,"0","0","0",NA
"34","安徽省","city","六安","3",NA,"0","0","0",NA
"35","甘肃省","city","兰州","4",NA,"0","0","0",NA
"36","四川省","city","内江","1",NA,"0","0","0",NA
"37","广西壮族自治区","city","北海","9",NA,"0","0","0",NA
"38","湖北省","city","十堰","20",NA,"0","0","0",NA
"39","江苏省","city","南京","7",NA,"0","0","0",NA
"40","四川省","city","南充","2",NA,"0","0","0",NA
"41","广西壮族自治区","city","南宁","1",NA,"0","0","0",NA
"42","福建省","city","南平","1",NA,"0","0","0",NA
"43","天津市","city","南开区","1",NA,"0","0","0",NA
