"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3480","US-13001","13","1","18561","259","102","18748.99","549.54","678.84","126","1143","11","19"
"Atkinson","1490","US-13003","13","3","8330","192","32","17887.15","384.15","900.36","75","520","7","20"
"Bacon","2489","US-13005","13","5","11404","193","55","21825.68","482.29","1306.56","149","898","12","15"
"Baker","309","US-13007","13","7","3116","45","13","9916.56","417.2","513.48","16","218","1","3"
"Baldwin","7208","US-13009","13","9","44428","420","178","16224","400.65","727.02","323","2124","32","18"
"Banks","3274","US-13011","13","11","19982","312","71","16384.75","355.32","850.77","170","483","6","5"
"Barrow","19155","US-13013","13","13","86383","958","219","22174.5","253.52","1124.06","971","2345","8","6"
"Bartow","21121","US-13015","13","15","110771","1175","369","19067.26","333.12","777.28","861","6906","52","96"
"Ben Hill","2146","US-13017","13","17","16645","185","72","12892.76","432.56","378.49","63","2005","42","66"
"Berrien","1980","US-13019","13","19","19276","105","51","10271.84","264.58","560.28","108","2864","22","39"
"Bibb","28263","US-13021","13","21","152150","2637","624","18575.75","410.12","705.88","1074","7676","78","77"
"Bleckley","1444","US-13023","13","23","12838","68","41","11247.86","319.36","467.36","60","1837","45","66"
"Brantley","2434","US-13025","13","25","19202","178","82","12675.76","427.04","791.58","152","1474","16","35"
"Brooks","1839","US-13027","13","27","15727","145","59","11693.27","375.15","693.08","109","1495","19","26"
"Bryan","6637","US-13029","13","29","39137","369","67","16958.38","171.19","1139.59","446","2080","13","16"
"Bulloch","10441","US-13031","13","31","79467","350","103","13138.79","129.61","645.55","513","4625","134","213"
"Burke","2929","US-13033","13","33","22342","219","54","13109.84","241.7","487.87","109","2258","40","32"
"Butts","4655","US-13035","13","35","25174","245","126","18491.3","500.52","719","181","1707","12","14"
"Calhoun","973","US-13037","13","37","6317","100","21","15402.88","332.44","1503.88","95","350","1","3"
"Camden","8321","US-13039","13","39","53924","237","90","15430.98","166.9","999.55","539","2313","17","35"
"Candler","1302","US-13043","13","43","10837","91","51","12014.4","470.61","304.51","33","713","40","38"
"Carroll","14179","US-13045","13","45","120119","428","167","11804.13","139.03","524.48","630","9060","234","300"
"Catoosa","12010","US-13047","13","47","68771","379","113","17463.76","164.31","1129.84","777","1657","31","38"
"Charlton","2110","US-13049","13","49","13251","113","44","15923.33","332.05","822.58","109","656","14","19"
"Chatham","51740","US-13051","13","51","292176","3056","718","17708.5","245.74","949.09","2773","8270","60","59"
"Chattahoochee","5879","US-13053","13","53","10749","49","16","54693.46","148.85","939.62","101","862","5","4"
"Chattooga","5158","US-13055","13","55","24766","305","101","20826.94","407.82","1275.94","316","1150","16","20"
"Cherokee","44502","US-13057","13","57","266617","2266","508","16691.36","190.54","779.02","2077","17287","34","50"
"Clarke","25719","US-13059","13","59","129779","1087","191","19817.54","147.17","957.78","1243","3400","9","5"
"Clay","349","US-13061","13","61","2855","14","4","12224.17","140.11","630.47","18","159","0","4"
"Clayton","56532","US-13063","13","63","304838","2964","788","18544.93","258.5","1531.96","4670","5717","59","18"
"Clinch","1372","US-13065","13","65","6656","92","35","20612.98","525.84","1277.04","85","598","2","10"
"Cobb","131249","US-13067","13","67","790588","4629","1464","16601.44","185.18","889.34","7031","34910","128","252"
"Coffee","8194","US-13069","13","69","43042","972","199","19037.22","462.34","913.06","393","2066","51","104"
"Colquitt","7743","US-13071","13","71","45393","380","143","17057.7","315.03","753.42","342","3022","70","35"
"Columbia","19629","US-13073","13","73","158631","788","278","12374","175.25","783.58","1243","14916","65","94"
"Cook","2032","US-13075","13","75","17437","137","54","11653.38","309.69","344.1","60","2782","13","24"
"Coweta","20488","US-13077","13","77","152001","1269","381","13478.86","250.66","616.44","937","11788","48","49"
"Crawford","1168","US-13079","13","79","12228","116","42","9551.85","343.47","572.46","70","564","8","5"
"Crisp","2526","US-13081","13","81","22289","196","68","11332.94","305.08","511.46","114","2042","61","95"
"Dade","2427","US-13083","13","83","16162","94","23","15016.71","142.31","810.54","131","557","3","7"
"Dawson","6003","US-13085","13","85","27021","374","88","22216.05","325.67","1010.33","273","693","3","3"
"DeKalb","123865","US-13089","13","89","793154","7627","1352","15616.77","170.46","856.33","6792","17334","150","67"
"Decatur","4746","US-13087","13","87","26322","245","83","18030.54","315.33","1850.16","487","1788","34","69"
"Dodge","2088","US-13091","13","91","20385","130","65","10242.83","318.86","740.74","151","3046","74","82"
"Dooly","1505","US-13093","13","93","13400","109","39","11231.34","291.04","910.45","122","818","25","31"
"Dougherty","13798","US-13095","13","95","89905","1528","419","15347.31","466.05","1102.27","991","5179","40","21"
"Douglas","27694","US-13097","13","97","151906","1226","286","18231.01","188.27","673.44","1023","6417","63","118"
"Early","2060","US-13099","13","99","10146","113","54","20303.57","532.23","956.04","97","612","6","17"
"Echols","456","US-13101","13","101","3969","16","5","11489.04","125.98","352.73","14","458","6","9"
"Effingham","10035","US-13103","13","103","64026","568","155","15673.32","242.09","1057.38","677","2574","24","22"
"Elbert","2606","US-13105","13","105","18945","235","77","13755.61","406.44","522.57","99","1869","22","23"
