"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3495","US-13001","13","1","18561","260","103","18829.8","554.93","501.05","93","1157","11","19"
"Atkinson","1493","US-13003","13","3","8330","194","33","17923.17","396.16","576.23","48","522","8","21"
"Bacon","2511","US-13005","13","5","11404","195","55","22018.59","482.29","1131.18","129","916","12","14"
"Baker","311","US-13007","13","7","3116","45","13","9980.74","417.2","417.2","13","218","1","3"
"Baldwin","7240","US-13009","13","9","44428","421","182","16296.03","409.65","546.95","243","2148","33","18"
"Banks","3292","US-13011","13","11","19982","315","72","16474.83","360.32","525.47","105","489","6","5"
"Barrow","19239","US-13013","13","13","86383","964","222","22271.74","257","694.58","600","2353","8","6"
"Bartow","21176","US-13015","13","15","110771","1184","371","19116.92","334.93","423.4","469","6950","53","97"
"Ben Hill","2149","US-13017","13","17","16645","185","72","12910.78","432.56","246.32","41","2057","42","66"
"Berrien","1989","US-13019","13","19","19276","106","52","10318.53","269.77","342.39","66","2887","22","40"
"Bibb","28483","US-13021","13","21","152150","2653","631","18720.34","414.72","563.92","858","7776","79","77"
"Bleckley","1447","US-13023","13","23","12838","68","41","11271.23","319.36","233.68","30","1843","45","67"
"Brantley","2448","US-13025","13","25","19202","178","82","12748.67","427.04","650.97","125","1509","16","35"
"Brooks","1851","US-13027","13","27","15727","148","60","11769.57","381.51","515.04","81","1509","20","26"
"Bryan","6685","US-13029","13","29","39137","373","67","17081.02","171.19","769.09","301","2100","14","17"
"Bulloch","10490","US-13031","13","31","79467","351","103","13200.45","129.61","465.6","370","4661","136","217"
"Burke","2947","US-13033","13","33","22342","224","55","13190.4","246.17","313.31","70","2286","40","32"
"Butts","4660","US-13035","13","35","25174","247","128","18511.16","508.46","520.38","131","1713","12","14"
"Calhoun","972","US-13037","13","37","6317","100","21","15387.05","332.44","1076.46","68","352","1","3"
"Camden","8366","US-13039","13","39","53924","237","90","15514.43","166.9","741.78","400","2359","17","35"
"Candler","1304","US-13043","13","43","10837","92","51","12032.85","470.61","221.46","24","719","40","38"
"Carroll","14235","US-13045","13","45","120119","430","170","11850.75","141.53","352.15","423","9107","235","300"
"Catoosa","12141","US-13047","13","47","68771","381","117","17654.24","170.13","849.2","584","1686","32","37"
"Charlton","2126","US-13049","13","49","13251","113","44","16044.07","332.05","679.19","90","671","14","19"
"Chatham","52056","US-13051","13","51","292176","3078","725","17816.66","248.14","663.3","1938","8461","60","59"
"Chattahoochee","5885","US-13053","13","53","10749","49","16","54749.28","148.85","623.31","67","863","5","4"
"Chattooga","5184","US-13055","13","55","24766","306","104","20931.92","419.93","908.5","225","1161","16","20"
"Cherokee","44653","US-13057","13","57","266617","2274","515","16747.99","193.16","457.96","1221","17409","34","50"
"Clarke","25826","US-13059","13","59","129779","1088","192","19899.98","147.94","557.1","723","3410","9","5"
"Clay","351","US-13061","13","61","2855","14","4","12294.22","140.11","525.39","15","160","0","4"
"Clayton","56732","US-13063","13","63","304838","2981","803","18610.54","263.42","417.6","1273","5747","59","18"
"Clinch","1377","US-13065","13","65","6656","94","35","20688.1","525.84","961.54","64","604","2","10"
"Cobb","132028","US-13067","13","67","790588","4640","1487","16699.98","188.09","555.66","4393","35154","128","253"
"Coffee","8264","US-13069","13","69","43042","981","199","19199.85","462.34","710.93","306","2097","51","104"
"Colquitt","7786","US-13071","13","71","45393","383","146","17152.42","321.64","522.11","237","3062","70","35"
"Columbia","19814","US-13073","13","73","158631","793","283","12490.62","178.4","576.81","915","15010","65","94"
"Cook","2040","US-13075","13","75","17437","139","54","11699.26","309.69","292.48","51","2795","13","24"
"Coweta","20552","US-13077","13","77","152001","1277","391","13520.96","257.24","359.87","547","11858","49","51"
"Crawford","1173","US-13079","13","79","12228","116","42","9592.74","343.47","433.43","53","573","8","5"
"Crisp","2531","US-13081","13","81","22289","196","68","11355.38","305.08","260.22","58","2058","61","96"
"Dade","2450","US-13083","13","83","16162","96","25","15159.01","154.68","593.99","96","561","3","8"
"Dawson","6036","US-13085","13","85","27021","377","90","22338.18","333.07","751.27","203","700","3","3"
"DeKalb","124624","US-13089","13","89","793154","7683","1370","15712.46","172.73","457.67","3630","17497","150","71"
"Decatur","4806","US-13087","13","87","26322","247","85","18258.49","322.92","1667.81","439","1808","35","69"
"Dodge","2093","US-13091","13","91","20385","130","66","10267.35","323.77","377.73","77","3058","74","82"
"Dooly","1515","US-13093","13","93","13400","109","39","11305.97","291.04","388.06","52","823","25","31"
"Dougherty","13905","US-13095","13","95","89905","1531","419","15466.33","466.05","767.48","690","5215","40","21"
"Douglas","27804","US-13097","13","97","151906","1232","293","18303.42","192.88","468.71","712","6465","64","118"
"Early","2071","US-13099","13","99","10146","114","54","20411.99","532.23","630.79","64","613","6","17"
"Echols","459","US-13101","13","101","3969","16","5","11564.63","125.98","251.95","10","458","6","9"
"Effingham","10094","US-13103","13","103","64026","572","156","15765.47","243.65","723.14","463","2615","24","22"
"Elbert","2620","US-13105","13","105","18945","242","78","13829.51","411.72","337.82","64","1873","22","23"
"Emanuel","3382","US-13107","13","107","22664","197","78","14922.34","344.16","525.06","119","2406","71","182"
"Evans","1477","US-13109","13","109","10687","117","38","13820.53","355.57","683.07","73","750","23","35"
"Fannin","4093","US-13111","13","111","26320","313","110","15550.91","417.93","634.5","167","903","21","18"
"Fayette","16358","US-13113","13","113","117544","897","257","13916.49","218.64","500.24","588","5276","36","21"
"Floyd","22621","US-13115","13","115","99916","1476","369","22640.02","369.31","714.6","714","3760","93","115"
"Forsyth","42327","US-13117","13","117","252507","1438","319","16762.7","126.33","777.8","1964","10599","16","15"
"Franklin","4329","US-13119","13","119","23329","248","73","18556.3","312.92","488.66","114","940","18","12"
"Fulton","180090","US-13121","13","121","1099181","9484","1862","16384.02","169.4","465.26","5114","29424","181","147"
"Gilmer","4587","US-13123","13","123","31417","426","131","14600.38","416.97","547.47","172","2033","25","23"
"Glascock","266","US-13125","13","125","3025","28","8","8793.39","264.46","595.04","18","336","15","6"
"Glynn","17760","US-13127","13","127","86047","723","334","20639.88","388.16","825.13","710","4438","40","42"
"Gordon","11599","US-13129","13","129","58049","479","210","19981.4","361.76","596.05","346","3481","30","39"
"Grady","3610","US-13131","13","131","24540","261","77","14710.68","313.77","725.35","178","1968","26","25"
"Greene","3092","US-13133","13","133","18717","251","68","16519.74","363.31","454.13","85","741","9","5"
"Gwinnett","171155","US-13135","13","135","971145","7200","1607","17624.04","165.47","596.2","5790","31690","107","85"
"Habersham","8281","US-13137","13","137","45800","684","216","18080.79","471.62","729.26","334","1495","20","21"
"Hall","45959","US-13139","13","139","206349","3398","713","22272.46","345.53","595.59","1229","6500","43","35"
"Hancock","1355","US-13141","13","141","8193","128","79","16538.51","964.24","451.61","37","191","7","4"
"Haralson","3407","US-13143","13","143","30722","105","54","11089.77","175.77","540.33","166","1922","97","58"
"Harris","5063","US-13145","13","145","34712","307","90","14585.73","259.28","567.53","197","883","10","16"
"Hart","3125","US-13147","13","147","26107","188","53","11969.97","203.01","317.92","83","1614","30","22"
"Heard","1456","US-13149","13","149","12370","93","28","11770.41","226.35","388.04","48","686","16","21"
"Henry","44794","US-13151","13","151","239866","1893","571","18674.59","238.05","419.82","1007","11748","47","37"
"Houston","22760","US-13153","13","153","157039","1162","308","14493.22","196.13","466.13","732","15851","147","346"
"Irwin","1021","US-13155","13","155","9433","99","22","10823.7","233.22","265.03","25","809","20","18"
"Jackson","18306","US-13157","13","157","74700","971","244","24506.02","326.64","795.18","594","2632","14","10"
"Jasper","1636","US-13159","13","159","14199","151","36","11521.94","253.54","528.21","75","1437","32","14"
"Jeff Davis","2283","US-13161","13","161","15148","131","45","15071.3","297.07","673.36","102","1537","21","87"
"Jefferson","2208","US-13163","13","163","15313","205","75","14419.12","489.78","502.84","77","1373","27","29"
"Jenkins","1068","US-13165","13","165","8576","99","43","12453.36","501.4","303.17","26","406","21","35"
"Johnson","1452","US-13167","13","167","9661","121","55","15029.5","569.3","817.72","79","770","14","21"
"Jones","3680","US-13169","13","169","28591","304","95","12871.18","332.27","465.18","133","1241","9","12"
"Lamar","3248","US-13171","13","171","19347","221","92","16788.13","475.53","594.41","115","1511","15","20"
"Lanier","1078","US-13173","13","173","10351","38","12","10414.45","115.93","231.86","24","1154","7","14"
"Laurens","8512","US-13175","13","175","47296","457","224","17997.29","473.61","579.33","274","5076","51","54"
"Lee","3780","US-13177","13","177","29971","346","84","12612.19","280.27","757.4","227","3306","9","4"
"Liberty","10688","US-13179","13","179","61904","371","103","17265.44","166.39","778.62","482","1255","39","26"
"Lincoln","848","US-13181","13","181","8125","82","29","10436.92","356.92","295.38","24","729","6","8"
"Long","2194","US-13183","13","183","19915","86","23","11016.82","115.49","582.48","116","489","8","6"
"Lowndes","14865","US-13185","13","185","117878","604","250","12610.5","212.08","474.22","559","15518","98","197"
"Lumpkin","6427","US-13187","13","187","33802","457","99","19013.67","292.88","846.1","286","561","19","3"
"Macon","1183","US-13193","13","193","12988","115","41","9108.41","315.68","192.49","25","910","6","9"
"Madison","5894","US-13195","13","195","30177","381","77","19531.43","255.16","646.19","195","959","11","6"
"Marion","948","US-13197","13","197","8293","83","37","11431.33","446.16","397.93","33","528","7","7"
"McDuffie","2941","US-13189","13","189","21597","247","72","13617.63","333.38","393.57","85","2012","17","29"
"McIntosh","1913","US-13191","13","191","14567","99","31","13132.42","212.81","473.67","69","412","4","4"
"Meriwether","3205","US-13199","13","199","21020","287","108","15247.38","513.8","394.86","83","1179","22","9"
"Miller","1268","US-13201","13","201","5764","58","17","21998.61","294.93","1006.25","58","404","10","6"
"Mitchell","3054","US-13205","13","205","22056","315","94","13846.57","426.19","911.32","201","2015","12","22"
"Monroe","3842","US-13207","13","207","27727","274","123","13856.53","443.61","357.05","99","1907","36","42"
"Montgomery","1424","US-13209","13","209","9224","69","45","15437.99","487.86","769.73","71","529","4","6"
"Morgan","2857","US-13211","13","211","19138","182","43","14928.41","224.68","564.32","108","1539","10","12"
"Murray","8970","US-13213","13","213","40261","401","154","22279.63","382.5","772.46","311","2092","10","16"
"Muscogee","31516","US-13215","13","215","191626","2177","627","16446.62","327.2","629.87","1207","5695","89","132"
"Newton","17751","US-13217","13","217","112354","1920","365","15799.17","324.87","487.74","548","6323","48","30"
"Non-GA Resident/Unknown State","62124","US-.","","","0","3028","883","0","0","0","5315","15789","435","177"
"Oconee","6792","US-13219","13","219","41737","254","85","16273.33","203.66","575.03","240","1799","10","5"
"Oglethorpe","2354","US-13221","13","221","15240","184","47","15446.19","308.4","492.13","75","818","1","1"
"Paulding","25523","US-13223","13","223","172542","705","290","14792.34","168.08","470.61","812","11698","100","124"
"Peach","3629","US-13225","13","225","27375","309","99","13256.62","361.64","361.64","99","2380","20","36"
"Pickens","5036","US-13227","13","227","33530","444","115","15019.39","342.98","518.94","174","3039","33","26"
"Pierce","2743","US-13229","13","229","19545","283","96","14034.28","491.17","573.04","112","2649","20","54"
"Pike","2699","US-13231","13","231","18860","171","61","14310.71","323.44","418.88","79","2550","23","25"
"Polk","9114","US-13233","13","233","43482","640","151","20960.4","347.27","680.74","296","2421","28","63"
"Pulaski","1208","US-13235","13","235","10893","69","42","11089.69","385.57","339.67","37","926","27","33"
"Putnam","3594","US-13237","13","237","21885","272","92","16422.21","420.38","543.75","119","806","5","4"
"Quitman","226","US-13239","13","239","2294","19","3","9851.79","130.78","261.55","6","179","1","3"
"Rabun","2742","US-13241","13","241","16986","240","73","16142.71","429.77","571.06","97","811","16","16"
"Randolph","837","US-13243","13","243","6754","110","42","12392.66","621.85","577.44","39","610","5","0"
"Richmond","35463","US-13245","13","245","202240","2164","651","17535.11","321.89","621.04","1256","13383","158","162"
"Rockdale","14722","US-13247","13","247","94960","2000","272","15503.37","286.44","443.34","421","3295","24","12"
"Schley","515","US-13249","13","249","5275","31","8","9763.03","151.66","360.19","19","602","0","4"
"Screven","1802","US-13251","13","251","13900","110","36","12964.03","258.99","517.99","72","782","27","39"
"Seminole","1613","US-13253","13","253","8140","109","24","19815.72","294.84","798.53","65","489","4","7"
"Spalding","10301","US-13255","13","255","69110","749","321","14905.22","464.48","389.23","269","5233","54","44"
"Stephens","5801","US-13257","13","257","26328","379","119","22033.58","451.99","820.42","216","336","13","6"
"Stewart","1692","US-13259","13","259","6129","147","31","27606.46","505.79","1256.32","77","397","0","1"
"Sumter","3860","US-13261","13","261","29399","423","141","13129.7","479.61","278.92","82","2768","11","14"
"Talbot","928","US-13263","13","263","6158","74","30","15069.83","487.17","357.26","22","199","1","5"
"Taliaferro","181","US-13265","13","265","1632","16","3","11090.69","183.82","674.02","11","82","0","0"
"Tattnall","3352","US-13267","13","267","25411","174","78","13191.14","306.95","830.35","211","1559","46","67"
"Taylor","1123","US-13269","13","269","7958","111","38","14111.59","477.51","376.98","30","817","11","17"
"Telfair","1226","US-13271","13","271","15644","92","57","7836.87","364.36","377.14","59","1768","20","48"
"Terrell","1178","US-13273","13","273","8467","170","58","13912.84","685.01","590.53","50","824","2","2"
"Thomas","8708","US-13275","13","275","44431","585","170","19598.93","382.62","668.45","297","2694","22","40"
"Tift","6221","US-13277","13","277","40830","583","157","15236.35","384.52","357.58","146","5143","48","93"
"Toombs","5319","US-13279","13","279","26983","280","159","19712.41","589.26","670.79","181","1458","25","19"
"Towns","1989","US-13281","13","281","12034","199","75","16528.17","623.23","847.6","102","302","21","9"
"Treutlen","1116","US-13283","13","283","6829","64","46","16342.07","673.6","453.95","31","484","12","7"
"Troup","11961","US-13285","13","285","70414","696","296","16986.68","420.37","356.46","251","3265","58","42"
"Turner","1085","US-13287","13","287","8076","123","43","13434.87","532.44","458.15","37","1407","9","27"
"Twiggs","1026","US-13289","13","289","8086","149","53","12688.6","655.45","371.01","30","482","13","10"
"Union","4183","US-13291","13","291","25335","388","127","16510.76","501.28","982.83","249","524","15","8"
"Unknown","8750","US-.","","","0","96","10","0","0","0","536","2186","2","5"
"Upson","4083","US-13293","13","293","26277","311","155","15538.3","589.87","726.87","191","3505","59","33"
"Walker","13142","US-13295","13","295","69610","529","164","18879.47","235.6","846.14","589","2710","43","69"
"Walton","15702","US-13297","13","297","95814","1364","359","16388","374.68","427.91","410","5924","39","29"
"Ware","5852","US-13299","13","299","35853","601","209","16322.2","582.94","549.47","197","3583","50","117"
"Warren","648","US-13301","13","301","5210","68","22","12437.62","422.26","364.68","19","397","6","4"
"Washington","3159","US-13303","13","303","20302","144","80","15560.04","394.05","596","121","1095","52","36"
"Wayne","5599","US-13305","13","305","29974","427","172","18679.52","573.83","703.94","211","1930","21","24"
"Webster","250","US-13307","13","307","2550","24","7","9803.92","274.51","196.08","5","177","0","2"
"Wheeler","899","US-13309","13","309","7909","43","34","11366.8","429.89","2452.9","194","472","4","9"
"White","6159","US-13311","13","311","31758","445","132","19393.54","415.64","887.97","282","492","17","9"
"Whitfield","26985","US-13313","13","313","104672","1040","354","25780.53","338.2","871.29","912","5943","30","28"
"Wilcox","817","US-13315","13","315","8790","89","32","9294.65","364.05","557.45","49","1126","32","39"
