"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","274915","4533","20276"
"Male","Georgia","236245","4966","19391"
"Unknown","Georgia","7742","4","169"
"Female","Appling","732","15","62"
"Male","Appling","615","27","60"
"Unknown","Appling","12","0","0"
"Female","Atkinson","322","5","44"
"Male","Atkinson","270","4","41"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","379","9","24"
"Male","Bacon","353","12","31"
"Unknown","Bacon","7","0","1"
"Female","Baker","64","2","8"
"Male","Baker","60","4","16"
"Female","Baldwin","1525","16","86"
"Male","Baldwin","1207","54","119"
"Unknown","Baldwin","15","0","1"
"Female","Banks","580","8","68"
"Male","Banks","468","9","56"
"Unknown","Banks","10","0","0"
"Female","Barrow","2321","38","196"
"Male","Barrow","1936","25","163"
"Unknown","Barrow","26","0","1"
"Female","Bartow","3094","48","209"
"Male","Bartow","2699","59","224"
"Unknown","Bartow","62","0","1"
"Female","Ben Hill","678","13","60"
"Male","Ben Hill","451","23","53"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","401","10","23"
"Male","Berrien","315","9","16"
"Unknown","Berrien","8","0","0"
"Female","Bibb","4939","126","587"
"Male","Bibb","3648","108","496"
"Unknown","Bibb","64","0","2"
"Female","Bleckley","362","18","19"
"Male","Bleckley","246","12","18"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","339","8","29"
"Male","Brantley","284","10","24"
"Unknown","Brantley","3","0","0"
"Female","Brooks","411","6","32"
"Male","Brooks","307","20","30"
"Unknown","Brooks","17","0","0"
"Female","Bryan","884","8","52"
"Male","Bryan","752","9","63"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","2030","22","89"
"Male","Bulloch","1499","14","69"
"Unknown","Bulloch","40","0","0"
"Female","Burke","602","9","54"
"Male","Burke","503","5","53"
"Unknown","Burke","6","0","1"
"Female","Butts","572","22","32"
"Male","Butts","551","24","43"
"Unknown","Butts","41","0","2"
"Female","Calhoun","145","8","26"
"Male","Calhoun","153","3","30"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1069","8","53"
"Male","Camden","979","11","40"
"Unknown","Camden","10","0","0"
"Female","Candler","326","11","25"
"Male","Candler","268","17","24"
