"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1359","US-13001","13","1","18561","122","42","7321.8","226.28","522.6","97","168","1"
"Atkinson","593","US-13003","13","3","8330","85","9","7118.85","108.04","516.21","43","113","0"
"Bacon","739","US-13005","13","5","11404","56","21","6480.18","184.15","596.28","68","175","4"
"Baker","124","US-13007","13","7","3116","24","6","3979.46","192.55","481.39","15","26","0"
"Baldwin","2747","US-13009","13","9","44428","206","70","6183.04","157.56","312.87","139","226","3"
"Banks","1058","US-13011","13","11","19982","124","17","5294.77","85.08","940.85","188","71","1"
"Barrow","4283","US-13013","13","13","86383","360","63","4958.15","72.93","853.18","737","397","0"
"Bartow","5855","US-13015","13","15","110771","434","107","5285.68","96.6","794.43","880","1150","8"
"Ben Hill","1132","US-13017","13","17","16645","113","36","6800.84","216.28","793.03","132","213","6"
"Berrien","724","US-13019","13","19","19276","39","19","3755.97","98.57","472.09","91","241","11"
"Bibb","8651","US-13021","13","21","152150","1085","234","5685.84","153.8","556.69","847","575","20"
"Bleckley","614","US-13023","13","23","12838","37","30","4782.68","233.68","389.47","50","245","3"
"Brantley","626","US-13025","13","25","19202","53","18","3260.08","93.74","302.05","58","324","1"
"Brooks","735","US-13027","13","27","15727","62","26","4673.49","165.32","483.25","76","176","4"
"Bryan","1650","US-13029","13","29","39137","115","17","4215.96","43.44","385.82","151","124","2"
"Bulloch","3569","US-13031","13","31","79467","158","36","4491.17","45.3","236.58","188","575","21"
"Burke","1111","US-13033","13","33","22342","108","14","4972.7","62.66","322.26","72","353","3"
"Butts","1164","US-13035","13","35","25174","77","46","4623.82","182.73","814.33","205","344","1"
"Calhoun","300","US-13037","13","37","6317","56","11","4749.09","174.13","269.12","17","41","0"
"Camden","2058","US-13039","13","39","53924","93","19","3816.48","35.23","385.73","208","183","3"
"Candler","596","US-13043","13","43","10837","49","28","5499.68","258.37","129.19","14","47","8"
"Carroll","4946","US-13045","13","45","120119","247","92","4117.58","76.59","493.68","593","2105","21"
"Catoosa","2924","US-13047","13","47","68771","153","34","4251.79","49.44","849.2","584","131","1"
"Charlton","794","US-13049","13","49","13251","45","12","5992","90.56","505.62","67","158","7"
"Chatham","12096","US-13051","13","51","292176","993","223","4139.97","76.32","358","1046","526","9"
"Chattahoochee","2135","US-13053","13","53","10749","18","1","19862.31","9.3","679.13","73","42","2"
"Chattooga","1420","US-13055","13","55","24766","95","40","5733.67","161.51","835.82","207","198","3"
"Cherokee","11469","US-13057","13","57","266617","757","121","4301.68","45.38","581.73","1551","2832","4"
"Clarke","7949","US-13059","13","59","129779","310","59","6125.03","45.46","617.2","801","1494","2"
"Clay","139","US-13061","13","61","2855","9","3","4868.65","105.08","315.24","9","28","0"
"Clayton","12191","US-13063","13","63","304838","855","209","3999.17","68.56","507.48","1547","967","10"
"Clinch","517","US-13065","13","65","6656","43","14","7767.43","210.34","300.48","20","65","0"
"Cobb","33330","US-13067","13","67","790588","2302","537","4215.85","67.92","600.95","4751","6079","20"
"Coffee","3184","US-13069","13","69","43042","448","74","7397.43","171.93","801.54","345","574","9"
"Colquitt","2443","US-13071","13","71","45393","182","44","5381.89","96.93","235.72","107","505","8"
"Columbia","6664","US-13073","13","73","158631","268","83","4200.94","52.32","542.77","861","2067","12"
"Cook","935","US-13075","13","75","17437","83","20","5362.16","114.7","539.08","94","191","2"
"Coweta","4686","US-13077","13","77","152001","202","72","3082.87","47.37","507.89","772","2689","5"
"Crawford","317","US-13079","13","79","12228","35","7","2592.41","57.25","392.54","48","46","1"
"Crisp","904","US-13081","13","81","22289","112","27","4055.81","121.14","713.36","159","348","11"
"Dade","663","US-13083","13","83","16162","38","7","4102.22","43.31","618.74","100","59","1"
"Dawson","1475","US-13085","13","85","27021","137","13","5458.72","48.11","899.3","243","84","0"
"DeKalb","32217","US-13089","13","89","793154","2929","470","4061.88","59.26","510.87","4052","2438","34"
"Decatur","1541","US-13087","13","87","26322","114","43","5854.42","163.36","417.9","110","330","6"
"Dodge","798","US-13091","13","91","20385","78","43","3914.64","210.94","318.86","65","467","17"
"Dooly","501","US-13093","13","93","13400","63","20","3738.81","149.25","432.84","58","113","4"
"Dougherty","3817","US-13095","13","95","89905","737","202","4245.59","224.68","322.56","290","593","8"
"Douglas","6259","US-13097","13","97","151906","568","96","4120.31","63.2","566.14","860","1246","9"
"Early","679","US-13099","13","99","10146","54","39","6692.29","384.39","522.37","53","91","1"
"Echols","306","US-13101","13","101","3969","10","2","7709.75","50.39","554.3","22","37","1"
"Effingham","2318","US-13103","13","103","64026","150","33","3620.4","51.54","259.27","166","175","1"
"Elbert","1093","US-13105","13","105","18945","90","24","5769.33","126.68","670.36","127","388","10"
"Emanuel","1352","US-13107","13","107","22664","100","44","5965.41","194.14","220.61","50","275","7"
"Evans","568","US-13109","13","109","10687","55","8","5314.87","74.86","383.64","41","51","5"
"Fannin","1205","US-13111","13","111","26320","100","34","4578.27","129.18","486.32","128","65","7"
"Fayette","3410","US-13113","13","113","117544","168","65","2901.04","55.3","393.9","463","900","4"
"Floyd","6205","US-13115","13","115","99916","498","99","6210.22","99.08","682.57","682","795","14"
"Forsyth","8322","US-13117","13","117","252507","561","76","3295.75","30.1","547.31","1382","1187","0"
"Franklin","1491","US-13119","13","119","23329","100","21","6391.19","90.02","943.03","220","119","5"
"Fulton","46666","US-13121","13","121","1099181","3199","718","4245.52","65.32","548.14","6025","5194","47"
"Gilmer","1491","US-13123","13","123","31417","133","31","4745.84","98.67","601.59","189","151","4"
"Glascock","80","US-13125","13","125","3025","9","3","2644.63","99.17","462.81","14","71","0"
"Glynn","4545","US-13127","13","127","86047","374","120","5282","139.46","383.51","330","363","10"
"Gordon","3780","US-13129","13","129","58049","199","56","6511.74","96.47","759.7","441","662","5"
"Grady","1008","US-13131","13","131","24540","118","27","4107.58","110.02","277.1","68","166","5"
"Greene","832","US-13133","13","133","18717","74","26","4445.16","138.91","785.38","147","142","2"
