"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1174","13"
"Hispanic/Latino","American Indian/Alaska Native","54","0"
"Hispanic/Latino","Asian","111","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","102","0"
"Hispanic/Latino","Other","17322","192"
"Hispanic/Latino","Unknown","6823","11"
"Hispanic/Latino","White","23318","303"
"Non-Hispanic/Latino","African-American/Black","92148","3325"
"Non-Hispanic/Latino","American Indian/Alaska Native","148","10"
"Non-Hispanic/Latino","Asian","5422","151"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","267","7"
"Non-Hispanic/Latino","Other","4571","14"
"Non-Hispanic/Latino","Unknown","3250","11"
"Non-Hispanic/Latino","White","121275","4356"
"Unknown","African-American/Black","14467","15"
"Unknown","American Indian/Alaska Native","59","0"
"Unknown","Asian","1527","0"
"Unknown","Native Hawaiian/Pacific Islander","91","0"
"Unknown","Other","5037","4"
"Unknown","Unknown","70912","44"
"Unknown","White","19852","15"
