"","X","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"141",206,"China","Henan Province","Pingdingshan",2,0,0,0,0,"2020-26JAN"
"142",207,"China","Henan Province","Puyang",0,0,0,0,0,"2020-26JAN"
"143",208,"China","Henan Province","Sanmenxia",2,0,0,0,0,"2020-26JAN"
"144",209,"China","Henan Province","Shangqiu",0,0,0,0,0,"2020-26JAN"
"145",210,"China","Henan Province","Xinxiang",3,0,0,0,0,"2020-26JAN"
"146",211,"China","Henan Province","Xinyang",22,0,0,0,0,"2020-26JAN"
"147",212,"China","Henan Province","Xuchang",0,0,0,0,0,"2020-26JAN"
"148",213,"China","Henan Province","Zhengzhou",40,0,0,0,0,"2020-26JAN"
"149",215,"China","Henan Province","Zhoukou",5,0,0,0,0,"2020-26JAN"
"150",216,"China","Henan Province","Zhumadian",7,0,0,0,0,"2020-26JAN"
"151",217,"China","Hong Kong Special Administrative Region","Hong Kong Special Administrative Region",0,0,0,0,0,"2020-26JAN"
"152",218,"China","Hubei Province","Enshi Tujia and Miao Autonomous Prefecture",17,0,0,0,0,"2020-26JAN"
"153",219,"China","Hubei Province","Ezhou",1,0,0,0,0,"2020-26JAN"
"154",220,"China","Hubei Province","Huanggang",122,0,0,2,2,"2020-26JAN"
"155",221,"China","Hubei Province","Huangshi",31,0,0,1,0,"2020-26JAN"
"156",222,"China","Hubei Province","Jingmen",38,0,0,1,0,"2020-26JAN"
"157",223,"China","Hubei Province","Jingzhou",33,0,0,2,0,"2020-26JAN"
"158",224,"China","Hubei Province","Qianjiang",0,0,0,0,0,"2020-26JAN"
"159",225,"China","Hubei Province","Shennongjia Forestry District",0,0,0,0,0,"2020-26JAN"
"160",227,"China","Hubei Province","Shiyan",20,0,0,0,0,"2020-26JAN"
"161",228,"China","Hubei Province","Suizhou",36,0,0,0,0,"2020-26JAN"
"162",229,"China","Hubei Province","Tianmen",5,0,0,0,0,"2020-26JAN"
"163",230,"China","Hubei Province","Wuhan",618,0,0,45,40,"2020-26JAN"
"164",231,"China","Hubei Province","Xiangyang",8,0,0,0,0,"2020-26JAN"
"165",233,"China","Hubei Province","Xianning",43,0,0,0,0,"2020-26JAN"
"166",234,"China","Hubei Province","Xiantao",11,0,0,0,0,"2020-26JAN"
"167",235,"China","Hubei Province","Xiaogan",55,0,0,0,0,"2020-26JAN"
"168",236,"China","Hubei Province","Yichang",20,0,0,1,0,"2020-26JAN"
"169",237,"China","Hubei Province","Prison System",0,0,0,0,0,"2020-26JAN"
"170",238,"China","Hunan Province","Changde",7,0,0,0,0,"2020-26JAN"
"171",239,"China","Hunan Province","Changsha",18,0,0,0,0,"2020-26JAN"
"172",240,"China","Hunan Province","Chenzhou",3,0,0,0,0,"2020-26JAN"
"173",241,"China","Hunan Province","Hengyang",3,0,0,0,0,"2020-26JAN"
"174",242,"China","Hunan Province","Huaihua",8,0,0,0,0,"2020-26JAN"
"175",243,"China","Hunan Province","Loudi",5,0,0,0,0,"2020-26JAN"
"176",244,"China","Hunan Province","Shaoyang",2,0,0,0,0,"2020-26JAN"
"177",245,"China","Hunan Province","Xiangtan",3,0,0,0,0,"2020-26JAN"
"178",246,"China","Hunan Province","Xiangxi Tujia and Miao Autonomous Prefecture",3,0,0,0,0,"2020-26JAN"
"179",247,"China","Hunan Province","Yiyang",4,0,0,0,0,"2020-26JAN"
"180",248,"China","Hunan Province","Yongzhou",4,0,0,0,0,"2020-26JAN"
