"","X","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"1",1,"China","Anhui Province","Anqing",31,0,0,0,0,"2020-01FEB"
"2",2,"China","Anhui Province","Bengbu",16,0,0,0,0,"2020-01FEB"
"3",3,"China","Anhui Province","Bozhou",25,0,0,0,2,"2020-01FEB"
"4",4,"China","Anhui Province","Chizhou",4,0,0,0,0,"2020-01FEB"
"5",5,"China","Anhui Province","Chuzhou",6,0,0,0,0,"2020-01FEB"
"6",6,"China","Anhui Province","Fuyang",47,0,0,0,0,"2020-01FEB"
"7",7,"China","Anhui Province","Hefei",59,0,0,0,2,"2020-01FEB"
"8",8,"China","Anhui Province","Huaibei",6,0,0,0,0,"2020-01FEB"
"9",9,"China","Anhui Province","Huainan",12,0,0,0,0,"2020-01FEB"
"10",11,"China","Anhui Province","Huangshan",9,0,0,0,0,"2020-01FEB"
"11",12,"China","Anhui Province","Lu'an",13,0,0,0,1,"2020-01FEB"
"12",13,"China","Anhui Province","Ma'anshan",22,0,0,0,0,"2020-01FEB"
"13",14,"China","Anhui Province","Suzhou",12,0,0,0,0,"2020-01FEB"
"14",15,"China","Anhui Province","Tongling",16,0,0,0,0,"2020-01FEB"
"15",16,"China","Anhui Province","Wuhu",15,0,0,0,0,"2020-01FEB"
"16",17,"China","Anhui Province","Xuancheng",4,0,0,0,0,"2020-01FEB"
"17",18,"China","Beijing Municipality","Area to be Identified",0,0,0,0,0,"2020-01FEB"
"18",19,"China","Beijing Municipality","Beijing Municipality",168,0,0,0,4,"2020-01FEB"
"19",40,"China","Chongqing Municipality","Chongqing Municipality",247,0,0,1,3,"2020-01FEB"
"20",80,"China","Fujian Province","Fuzhou",39,0,0,0,0,"2020-01FEB"
"21",81,"China","Fujian Province","Longyan",1,0,0,0,0,"2020-01FEB"
"22",82,"China","Fujian Province","Nanping",8,0,0,0,0,"2020-01FEB"
"23",83,"China","Fujian Province","Ningde",9,0,0,0,0,"2020-01FEB"
"24",84,"China","Fujian Province","Putian",25,0,0,0,0,"2020-01FEB"
"25",85,"China","Fujian Province","Quanzhou",24,0,0,0,0,"2020-01FEB"
"26",86,"China","Fujian Province","Sanming",10,0,0,0,0,"2020-01FEB"
"27",87,"China","Fujian Province","Xiamen",17,0,0,0,0,"2020-01FEB"
"28",88,"China","Fujian Province","Zhangzhou",11,0,0,0,0,"2020-01FEB"
"29",89,"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-01FEB"
"30",90,"China","Gansu province","Baiyin",1,0,0,0,0,"2020-01FEB"
"31",91,"China","Gansu province","Dingxi",3,0,0,0,0,"2020-01FEB"
"32",92,"China","Gansu province","Gannan Tibetan Autonomous Prefecture",1,0,0,0,0,"2020-01FEB"
"33",93,"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-01FEB"
"34",94,"China","Gansu province","Jinchang",1,0,0,0,0,"2020-01FEB"
"35",95,"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-01FEB"
"36",96,"China","Gansu province","Lanzhou",23,0,0,0,0,"2020-01FEB"
"37",97,"China","Gansu province","Linxia Hui Autonomous Prefecture",2,0,0,0,0,"2020-01FEB"
"38",98,"China","Gansu province","Longnan",3,0,0,0,0,"2020-01FEB"
"39",99,"China","Gansu province","Pingliang",1,0,0,0,0,"2020-01FEB"
"40",100,"China","Gansu province","Qingyang",0,0,0,0,0,"2020-01FEB"
"41",101,"China","Gansu province","Tianshui",3,0,0,0,0,"2020-01FEB"
"42",102,"China","Gansu province","Wuwei",0,0,0,0,0,"2020-01FEB"
"43",103,"China","Gansu province","Zhangye",2,0,0,0,0,"2020-01FEB"
"44",104,"China","Guangdong Province","Area to be identified",0,0,0,0,0,"2020-01FEB"
"45",105,"China","Guangdong Province","Chaozhou",3,0,0,0,0,"2020-01FEB"
"46",106,"China","Guangdong Province","Dongguan",21,0,0,0,0,"2020-01FEB"
"47",107,"China","Guangdong Province","Foshan",39,0,0,0,1,"2020-01FEB"
"48",108,"China","Guangdong Province","Guangzhou",150,0,0,0,3,"2020-01FEB"
"49",109,"China","Guangdong Province","Heyuan",1,0,0,0,0,"2020-01FEB"
"50",110,"China","Guangdong Province","Huizhou",20,0,0,0,1,"2020-01FEB"
"51",111,"China","Guangdong Province","Jiangmen",3,0,0,0,0,"2020-01FEB"
"52",112,"China","Guangdong Province","Jieyang",6,0,0,0,0,"2020-01FEB"
"53",113,"China","Guangdong Province","Maoming",3,0,0,0,0,"2020-01FEB"
"54",114,"China","Guangdong Province","Meizhou",6,0,0,0,0,"2020-01FEB"
"55",115,"China","Guangdong Province","Qingyuan",6,0,0,0,1,"2020-01FEB"
"56",116,"China","Guangdong Province","Shantou",28,0,0,0,0,"2020-01FEB"
"57",118,"China","Guangdong Province","Shanwei",4,0,0,0,0,"2020-01FEB"
"58",119,"China","Guangdong Province","Shaoguan",4,0,0,0,0,"2020-01FEB"
"59",120,"China","Guangdong Province","Shenzhen",170,0,0,0,5,"2020-01FEB"
"60",121,"China","Guangdong Province","Yangjiang",10,0,0,0,0,"2020-01FEB"
"61",122,"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-01FEB"
"62",123,"China","Guangdong Province","Zhanjiang",13,0,0,0,1,"2020-01FEB"
"63",124,"China","Guangdong Province","Zhaoqing",6,0,0,0,1,"2020-01FEB"
"64",125,"China","Guangdong Province","Zhongshan",36,0,0,0,0,"2020-01FEB"
"65",127,"China","Guangdong Province","Zhuhai",38,0,0,0,1,"2020-01FEB"
"66",128,"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-01FEB"
"67",129,"China","Guangxi Zhuang Autonomous Region","Baise",2,0,0,0,0,"2020-01FEB"
"68",130,"China","Guangxi Zhuang Autonomous Region","Beihai",23,0,0,0,0,"2020-01FEB"
"69",131,"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-01FEB"
"70",132,"China","Guangxi Zhuang Autonomous Region","Fangchenggang",8,0,0,0,1,"2020-01FEB"
"71",133,"China","Guangxi Zhuang Autonomous Region","Guigang",0,0,0,0,0,"2020-01FEB"
"72",135,"China","Guangxi Zhuang Autonomous Region","Guilin",21,0,0,0,0,"2020-01FEB"
"73",136,"China","Guangxi Zhuang Autonomous Region","Hechi",6,0,0,0,0,"2020-01FEB"
"74",137,"China","Guangxi Zhuang Autonomous Region","Hezhou",1,0,0,0,0,"2020-01FEB"
