"","X","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"1",1,"China","Anhui Province","Anqing",43,0,0,0,0,"2020-02FEB"
"2",2,"China","Anhui Province","Bengbu",26,0,0,0,0,"2020-02FEB"
"3",3,"China","Anhui Province","Bozhou",30,0,0,0,2,"2020-02FEB"
"4",4,"China","Anhui Province","Chizhou",6,0,0,0,0,"2020-02FEB"
"5",5,"China","Anhui Province","Chuzhou",6,0,0,0,0,"2020-02FEB"
"6",6,"China","Anhui Province","Fuyang",59,0,0,0,0,"2020-02FEB"
"7",7,"China","Anhui Province","Hefei",59,0,0,0,2,"2020-02FEB"
"8",8,"China","Anhui Province","Huaibei",6,0,0,0,0,"2020-02FEB"
"9",9,"China","Anhui Province","Huainan",12,0,0,0,0,"2020-02FEB"
"10",11,"China","Anhui Province","Huangshan",9,0,0,0,0,"2020-02FEB"
"11",12,"China","Anhui Province","Lu'an",13,0,0,0,1,"2020-02FEB"
"12",13,"China","Anhui Province","Ma'anshan",27,0,0,0,0,"2020-02FEB"
"13",14,"China","Anhui Province","Suzhou",14,0,0,0,0,"2020-02FEB"
"14",15,"China","Anhui Province","Tongling",16,0,0,0,0,"2020-02FEB"
"15",16,"China","Anhui Province","Wuhu",16,0,0,0,1,"2020-02FEB"
"16",17,"China","Anhui Province","Xuancheng",4,0,0,0,1,"2020-02FEB"
"17",18,"China","Beijing Municipality","Area to be Identified",0,0,0,1,5,"2020-02FEB"
"18",19,"China","Beijing Municipality","Beijing Municipality",191,0,0,0,4,"2020-02FEB"
"19",40,"China","Chongqing Municipality","Chongqing Municipality",275,0,0,1,7,"2020-02FEB"
"20",80,"China","Fujian Province","Fuzhou",44,0,0,0,0,"2020-02FEB"
"21",81,"China","Fujian Province","Longyan",1,0,0,0,0,"2020-02FEB"
"22",82,"China","Fujian Province","Nanping",8,0,0,0,0,"2020-02FEB"
"23",83,"China","Fujian Province","Ningde",9,0,0,0,0,"2020-02FEB"
"24",84,"China","Fujian Province","Putian",27,0,0,0,0,"2020-02FEB"
"25",85,"China","Fujian Province","Quanzhou",29,0,0,0,0,"2020-02FEB"
"26",86,"China","Fujian Province","Sanming",11,0,0,0,0,"2020-02FEB"
"27",87,"China","Fujian Province","Xiamen",18,0,0,0,0,"2020-02FEB"
"28",88,"China","Fujian Province","Zhangzhou",12,0,0,0,0,"2020-02FEB"
"29",89,"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-02FEB"
"30",90,"China","Gansu province","Baiyin",1,0,0,0,0,"2020-02FEB"
"31",91,"China","Gansu province","Dingxi",3,0,0,0,1,"2020-02FEB"
"32",92,"China","Gansu province","Gannan Tibetan Autonomous Prefecture",1,0,0,0,0,"2020-02FEB"
"33",93,"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02FEB"
"34",94,"China","Gansu province","Jinchang",1,0,0,0,0,"2020-02FEB"
"35",95,"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02FEB"
"36",96,"China","Gansu province","Lanzhou",23,0,0,0,2,"2020-02FEB"
"37",97,"China","Gansu province","Linxia Hui Autonomous Prefecture",2,0,0,0,0,"2020-02FEB"
"38",98,"China","Gansu province","Longnan",3,0,0,0,0,"2020-02FEB"
"39",99,"China","Gansu province","Pingliang",1,0,0,0,0,"2020-02FEB"
"40",100,"China","Gansu province","Qingyang",0,0,0,0,0,"2020-02FEB"
"41",101,"China","Gansu province","Tianshui",3,0,0,0,0,"2020-02FEB"
"42",102,"China","Gansu province","Wuwei",0,0,0,0,0,"2020-02FEB"
"43",103,"China","Gansu province","Zhangye",2,0,0,0,0,"2020-02FEB"
"44",104,"China","Guangdong Province","Area to be identified",0,0,0,0,0,"2020-02FEB"
"45",105,"China","Guangdong Province","Chaozhou",4,0,0,0,0,"2020-02FEB"
"46",106,"China","Guangdong Province","Dongguan",27,0,0,0,0,"2020-02FEB"
"47",107,"China","Guangdong Province","Foshan",43,0,0,0,1,"2020-02FEB"
"48",108,"China","Guangdong Province","Guangzhou",179,0,0,0,3,"2020-02FEB"
"49",109,"China","Guangdong Province","Heyuan",1,0,0,0,0,"2020-02FEB"
"50",110,"China","Guangdong Province","Huizhou",23,0,0,0,1,"2020-02FEB"
"51",111,"China","Guangdong Province","Jiangmen",3,0,0,0,0,"2020-02FEB"
"52",112,"China","Guangdong Province","Jieyang",6,0,0,0,0,"2020-02FEB"
"53",113,"China","Guangdong Province","Maoming",3,0,0,0,0,"2020-02FEB"
"54",114,"China","Guangdong Province","Meizhou",7,0,0,0,0,"2020-02FEB"
"55",115,"China","Guangdong Province","Qingyuan",6,0,0,0,2,"2020-02FEB"
"56",116,"China","Guangdong Province","Shantou",30,0,0,0,0,"2020-02FEB"
"57",118,"China","Guangdong Province","Shanwei",4,0,0,0,0,"2020-02FEB"
"58",119,"China","Guangdong Province","Shaoguan",5,0,0,0,0,"2020-02FEB"
"59",120,"China","Guangdong Province","Shenzhen",207,0,0,0,5,"2020-02FEB"
"60",121,"China","Guangdong Province","Yangjiang",10,0,0,0,0,"2020-02FEB"
"61",122,"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-02FEB"
"62",123,"China","Guangdong Province","Zhanjiang",14,0,0,0,1,"2020-02FEB"
"63",124,"China","Guangdong Province","Zhaoqing",7,0,0,0,1,"2020-02FEB"
"64",125,"China","Guangdong Province","Zhongshan",42,0,0,0,0,"2020-02FEB"
"65",127,"China","Guangdong Province","Zhuhai",47,0,0,0,1,"2020-02FEB"
